tooth_class,specimen,num_amtl,sockets,age,stdev_age,prob_male,genus,pop
Posterior,UVS68,0,12,21.0363609,2.26921034,0.0,Homo sapiens,Afalou
Anterior,BM1939.1006,1,6,25.259697,4.35428022,1.0,Pongo,Australian aboriginie
Anterior,NMNH225032,0,6,40.0,5.29502645,0.75,Homo sapiens,Native Californian
Premolar,UVS125,0,8,25.9695385,10.5,0.5,Papio,Ebolwa
Anterior,BRK126266,0,12,20.2303425,2.69681693,0.0,Homo sapiens,Native Californian
Posterior,NMNH344715,0,12,33.7950437,10.0,0.5,Homo sapiens,Buriat
Posterior,UVS63,0,6,39.6263614,15.0,0.75,Homo sapiens,Borneo
Anterior,BM1976.1422,1,8,34.3166852,2.64926405,0.75,Homo sapiens,Afalou
Anterior,BM1939.1008,1,8,11.2611071,4.42495725,0.75,Homo sapiens,Khoi-San or bushman half-caste
Premolar,NMNH278702,0,6,55.0,3.10683206,0.0,Homo sapiens,Native Californian
Premolar,PMN3064A,0,12,47.2736416,4.50357659,0.0,Homo sapiens,Afalou
Premolar,AMNH99.1/59,2,6,39.0880437,3.08319431,0.5,Homo sapiens,South Africa
Premolar,AMNH99.1/102,0,12,25.0865542,6.19980411,1.0,Homo sapiens,Native Californian
Premolar,NMNH283607,0,11,15.0609524,3.71619727,0.25,Homo sapiens,Borneo
Posterior,MH4460,0,11,14.2881667,3.06608828,0.25,Homo sapiens,East Africa
Posterior,BM1936.12.28.2,0,12,22.2605342,2.87155209,0.25,Homo sapiens,Chucki
Premolar,BRK126248,0,9,23.6198193,3.60915514,1.0,Papio,Native Californian
Premolar,BRK126271,3,12,18.5922731,3.44508735,0.25,Homo sapiens,Australian aboriginie
Premolar,AMNH99.1/86-C,0,6,22.1568264,2.29036872,1.0,Pan,Alaska
Anterior,HTB3515,0,8,50.1648723,5.56908606,0.25,Pongo,Native Californian
Premolar,BM1927.8.14.1,0,12,15.8106665,4.86831607,0.75,Homo sapiens,Sami
Posterior,NMNH278711,0,6,31.9585448,12.5,0.5,Homo sapiens,Yaghan
Posterior,UVS22,0,12,11.7461763,16.4384771,1.0,Homo sapiens,Native Californian
Anterior,HTB1744,3,6,11.454619,8.74186019,0.25,Homo sapiens,Native Californian
Anterior,UVS102,0,6,34.6522169,3.44508735,1.0,Homo sapiens,Khoi-San
Posterior,BRK125822,0,8,12.7163146,5.44334199,0.75,Pan,Native Californian
Posterior,HTB2771,0,12,40.0,2.35865298,0.75,Papio,Khoi-San
Premolar,NMNH278704,0,8,18.5922731,2.33671692,0.75,Homo sapiens,Alaska
Premolar,BRK125811,0,8,32.059041,2.93195822,0.75,Pan,Borneo
Anterior,MH22280,0,8,11.2611071,4.86555727,0.75,Pan,Native Californian
Anterior,BRK126092,2,12,14.1715222,4.81608016,0.75,Pan,East Africa
Anterior,NMNH226092,0,12,31.6549759,3.80749511,0.25,Homo sapiens,East Africa
Anterior,MH12326,0,12,17.3783748,5.06022442,0.25,Homo sapiens,Chucki
Premolar,NMNH283606,2,12,15.8106665,5.44334199,0.75,Papio,Khoi-San
Premolar,BRK126092,0,12,19.5297384,2.96878123,0.75,Pan,Alaska
Posterior,MH19777,0,8,39.4,8.38792417,1.0,Homo sapiens,East Africa
Posterior,AMNH99.1/89-A,0,12,48.8,2.92732743,0.75,Homo sapiens,Native Californian
Anterior,MH5330,0,12,23.6198193,3.71761878,0.0,Homo sapiens,Australian aboriginie
Premolar,BRK126260,0,12,11.2611071,2.86641,0.25,Homo sapiens,Australian aboriginie
Anterior,AMNH99.1/102,0,6,51.7415106,5.00397466,0.25,Homo sapiens,Native Californian
Premolar,HTB1903,0,12,24.9556316,6.99594743,0.75,Homo sapiens,Australian aboriginie
Anterior,NMNH344713,0,12,28.0919362,12.6,0.75,Homo sapiens,Alaska
Anterior,BM1931.4.1.1,0,12,15.567015,2.52520843,0.0,Homo sapiens,Khoi-San
Anterior,HTB1212,0,7,46.1069672,1.26803942,0.5,Homo sapiens,Native Californian
Anterior,HTB2032,2,6,32.9941687,4.00197497,0.5,Homo sapiens,Alaska
Anterior,BM1939.1005,0,8,46.1073874,2.35865298,0.75,Pan,East Africa
Premolar,MH10285,0,12,25.9695385,2.43523526,0.75,Homo sapiens,Afalou
Premolar,BM1900.3.18.1,0,4,21.7815281,3.03626772,0.75,Papio,Ebolwa
Anterior,HTB1151,0,6,17.6369048,10.0,0.0,Pongo,Borneo
Posterior,HTB3413,0,6,24.2470287,4.27445115,0.75,Homo sapiens,Khoi-San or bushman half-caste
Anterior,HTB3538,0,8,28.5301928,1.99807578,0.25,Homo sapiens,Australian aboriginie
Anterior,BM1976.1419,0,4,39.0880437,5.06666429,0.25,Pongo,Khoi-San
Anterior,BM1899.7.8.1,0,9,26.1068916,2.03288089,0.0,Homo sapiens,Buriat
Anterior,BM1939.1021,0,8,43.749247,2.81636112,0.25,Papio,Alaska
Anterior,NMNH278716,0,4,15.567015,6.99594743,1.0,Pongo,Australian aboriginie
Anterior,BRK126087,0,12,39.1284043,2.00186723,0.0,Homo sapiens,Khoi-San
Anterior,BM1904.8.2.3,0,12,28.5870355,4.35428022,0.0,Pan,Buriat
Posterior,HTB3537,0,6,19.8012926,5.3679133,1.0,Papio,Chucki
Posterior,HTB2034,0,12,21.8163251,6.96111299,0.75,Papio,East Africa
Posterior,HTB1220,0,12,17.9009442,3.09538823,0.0,Homo sapiens,East Africa
Premolar,NMNH350098,5,12,28.5757213,3.48559185,1.0,Homo sapiens,East Africa
Anterior,IPHA.9,0,12,44.0440145,5.83722718,0.75,Homo sapiens,Khoi-San or bushman half-caste
Premolar,BM1939.1021,0,12,28.5757213,6.70718105,0.25,Homo sapiens,Buriat
Anterior,NMNH226090,4,8,18.7076986,3.02477635,1.0,Homo sapiens,Borneo
Premolar,MH1701,2,8,27.3390559,3.37708808,0.75,Homo sapiens,French Cameroons
Posterior,BM1925.5.12.1,0,13,48.8,4.1148462,0.5,Homo sapiens,West Africa
Anterior,IPHA.2,0,12,21.7815281,2.81576611,0.75,Pongo,Afalou
Anterior,BM1939.1005,0,12,14.0305714,3.58600079,0.5,Homo sapiens,Ebolwa
Premolar,MH1503,0,12,21.5589303,4.74312763,0.0,Homo sapiens,Arabia
Posterior,BM1976.1429,0,8,8.59322651,4.43727895,0.5,Homo sapiens,Buriat
Posterior,HTB1768,0,12,36.7566627,1.89297439,0.0,Homo sapiens,Australian aboriginie
Premolar,NMNH278710,0,12,24.4086161,3.44508735,0.25,Homo sapiens,Native Californian
Anterior,IPHA.7,0,6,11.2611071,2.81576611,0.75,Papio,French Cameroons
Premolar,HTB1043,0,12,17.3783748,3.58600079,0.75,Homo sapiens,Afalou
Posterior,HTB1890,0,12,36.0500389,2.50774612,0.75,Papio,Native Californian
Anterior,HTB1739,0,8,18.5922731,2.06875973,0.75,Papio,Khoi-San
Premolar,NMNH226087,0,8,9.80589949,8.82500633,0.75,Papio,Fuegian
Posterior,NMNH226089,0,12,29.9331566,9.1,0.25,Homo sapiens,Alaska
Posterior,MH12323,1,12,18.1892666,10.5,1.0,Homo sapiens,East Africa
Premolar,HTB1723,0,12,8.83576111,3.03626772,0.5,Pongo,Australian aboriginie
Premolar,NMNH226086,8,8,14.1715222,4.03507241,0.25,Homo sapiens,Central Africa
Posterior,IPHA.30,0,8,37.1392892,3.68843519,0.0,Homo sapiens,Afalou
Anterior,UVS52,0,12,19.3982861,2.77440906,1.0,Homo sapiens,Khoi-San
Premolar,UVS10,1,6,26.8510328,2.392161,1.0,Pan,Khoi-San or bushman half-caste
Posterior,UCD2(L-23-1)b,0,6,41.1,3.49014071,0.5,Pan,Chucki
Premolar,MH10291,0,8,32.3564578,1.83988868,0.0,Homo sapiens,Australian aboriginie
Posterior,BM1976.1408,6,12,20.6073056,3.56943631,1.0,Homo sapiens,Afalou
Premolar,IPHA.2,0,12,31.9585448,3.29146087,0.25,Pongo,East Africa
Posterior,HTB1889,0,12,41.1,15.0,0.0,Papio,Tasmanien
Premolar,UVS45,0,4,23.5294041,2.429595478,0.5,Papio,Afalou
Posterior,BM1976.1430,0,12,28.5870355,3.42374303,0.25,Pongo,West Africa
Posterior,IPHA.22,0,8,21.0363609,4.35423659,0.5,Homo sapiens,Buriat
Premolar,BRK126292,0,6,31.6139178,5.22500246,0.25,Homo sapiens,East Africa
Posterior,MH1525,0,8,22.6223381,2.87155209,1.0,Homo sapiens,East Africa
Posterior,BRK126773,0,12,29.9331566,4.08156052,0.25,Homo sapiens,Australian aboriginie
Anterior,NMNH283615,0,12,33.137615,5.39328887,0.25,Homo sapiens,East Africa
Posterior,BM1976.1437,6,12,26.6524031,2.26582834,1.0,Homo sapiens,Alaska
Anterior,MH19777,0,12,28.5757213,4.74312763,0.25,Pan,East Africa
Premolar,HTB1719,0,12,17.8945,2.24541074,0.25,Homo sapiens,West Africa
Posterior,HTB1768,2,12,55.0,3.05433283,0.0,Pan,French Cameroons
Anterior,HTB3552,0,8,39.6263614,3.4773143,0.75,Papio,East Africa
Anterior,MH24934B,0,6,39.6263614,7.36905252,0.5,Papio,Native Californian
Anterior,HTB1708,0,12,20.2042991,10.0,0.0,Homo sapiens,Khoi-San
Posterior,BRK126761,0,12,32.1651446,4.43727895,0.0,Homo sapiens,Fuegian
Premolar,BM1868.4.16.2,0,12,11.6610089,4.01057301,0.25,Homo sapiens,Alaska
Anterior,BM1976.1434,3,12,10.7760379,4.40412318,0.25,Homo sapiens,Khoi-San
Posterior,BM1976.1420,0,7,29.3007972,3.06608828,0.75,Homo sapiens,Alaska
Anterior,HTB3537,0,12,11.2611071,7.47240717,0.75,Homo sapiens,Borneo
Premolar,UVS105,0,12,27.4110024,15.6187914,0.5,Homo sapiens,Australian aboriginie
Posterior,BRK126266,0,12,18.6777832,4.94131337,0.5,Homo sapiens,Sami
Premolar,UVS42,1,12,11.9887109,4.81608016,0.0,Papio,Khoi-San
Anterior,BM1976.1435,0,12,19.3982861,4.97264041,0.0,Homo sapiens,Native Californian
Posterior,BRK125661,0,12,16.6065238,3.45465859,0.0,Papio,Khoi-San or bushman half-caste
Posterior,BRK126768,0,12,16.0913333,15.0,0.5,Homo sapiens,East Africa
Premolar,UVS38,0,5,26.2982048,3.39106649,0.75,Homo sapiens,Buriat
Anterior,MH19777,0,8,37.603459,4.29484575,1.0,Homo sapiens,Native Californian
Anterior,BM1910.10.3.1,0,12,20.9916644,4.778975048,0.75,Homo sapiens,Native Californian
Premolar,BRK125811,0,7,24.9556316,2.59401611,0.75,Papio,East Africa
Anterior,IPHA.1,0,12,28.9121956,2.9625106,0.0,Homo sapiens,Khoi-San or bushman half-caste
Posterior,HTB1703,2,12,31.3690097,3.92661051,1.0,Pan,Khoi-San or bushman half-caste
Posterior,HTB1719,0,12,34.3166852,3.54750963,0.75,Homo sapiens,Khoi-San or bushman half-caste
Posterior,HTB1212,0,6,11.454619,3.33164782,0.0,Homo sapiens,Ebolwa
Anterior,MH19776,0,12,12.2312454,3.87558812,0.25,Homo sapiens,Australian aboriginie
Posterior,MH19826,0,8,26.8510328,4.97264041,0.75,Homo sapiens,Borneo
Premolar,HTB1959,8,12,37.7132289,4.47291497,0.75,Pan,Ebolwa
Posterior,IPHA.47,0,12,19.991222,4.29484575,0.5,Homo sapiens,Central Africa
Posterior,MH1507,0,8,23.5217914,2.67736152,0.5,Homo sapiens,Australian aboriginie
Premolar,MH11150,0,8,31.1639853,3.16442127,1.0,Pan,Australian aboriginie
Premolar,BM1971.2353,0,6,41.1374939,3.52464829,1.0,Homo sapiens,Khoi-San or bushman half-caste
Posterior,AMNH99.1/84-D,1,6,28.0348116,10.4,0.75,Homo sapiens,Australian aboriginie
Premolar,UVS62,1,12,40.3916145,18.0781611,0.25,Pan,Chucki
Posterior,BRK126250,0,8,15.567015,3.39774848,0.25,Homo sapiens,Chucki
Posterior,BM1939.1006,1,8,21.5589303,4.94131337,0.25,Papio,West Africa
Posterior,BM1913.10.18.3,1,8,36.1827229,2.63528098,0.75,Papio,Native Californian
Premolar,AMNH99.1/98,0,6,26.8510328,5.56908606,0.5,Papio,Australian aboriginie
Anterior,MH24934C,0,9,28.9121956,2.53199324,0.5,Homo sapiens,East Africa
Premolar,PMN1497,0,10,19.4686525,8.74186019,1.0,Papio,French Cameroons
Posterior,HTB2771,0,8,28.2644291,2.00186723,0.75,Papio,Alaska
Anterior,NMNH278707,2,6,10.7760379,3.60361662,0.75,Homo sapiens,Buriat
Anterior,BRK126243,0,8,12.47378,3.2920468,0.25,Homo sapiens,Native Californian
Premolar,NMNH380447,0,12,25.3058219,3.92661051,0.25,Papio,Native Californian
Anterior,AMNH99.1/75-A,1,12,40.0,2.35589319,0.25,Homo sapiens,Ebolwa
Posterior,NMNH278702,0,6,25.9830314,3.35840919,0.0,Papio,Afalou
Anterior,UVS104,1,7,39.0329661,15.0,0.0,Homo sapiens,Afalou
Premolar,MH24893,0,12,14.0305714,14.6850608,0.0,Homo sapiens,Ebolwa
Premolar,NMNH380464,0,12,36.9479759,3.02477635,0.5,Homo sapiens,Afalou
Premolar,MH1526,4,8,34.6630451,5.39328887,0.25,Pan,Australian aboriginie
Anterior,BRK126125,0,8,11.9698095,3.86877709,0.25,Homo sapiens,Alaska
Premolar,MH24934A,0,12,28.4213341,15.0,1.0,Homo sapiens,Ebolwa
Posterior,BM1932.7.6.1,0,12,45.2,3.48066219,0.25,Papio,East Africa
Anterior,IPHA.12,0,12,29.2954458,3.32794049,0.5,Pan,East Africa
Anterior,MH20914,0,6,35.8000964,3.4773143,0.75,Pan,Australian aboriginie
Anterior,BM1971.2353,6,4,13.686453,3.10683206,0.0,Homo sapiens,Native Californian
Posterior,BM1899.11.6.1,0,7,30.5,2.19399907,0.75,Homo sapiens,Sami
Anterior,IPHA.7,0,6,34.7480369,3.05433283,0.5,Homo sapiens,Alaska
Premolar,BRK126121,0,12,20.6879812,15.0,0.0,Homo sapiens,Yaghan
Posterior,BM1908.7.17.1,0,8,18.7076986,5.00397466,1.0,Papio,Borneo
Posterior,HTB3552,0,8,29.1041325,3.85801676,0.25,Homo sapiens,Native Californian
Anterior,MH1670,0,8,21.0103121,3.63455838,0.0,Pan,Native Californian
Premolar,BRK126089,0,12,17.9009442,4.06776118,0.75,Papio,Afalou
Posterior,IPHA.45,0,8,37.1392892,3.45465859,0.75,Homo sapiens,Khoi-San
Posterior,BM1905.5.10.1,0,12,21.7815281,16.8483619,1.0,Homo sapiens,French Cameroons
Anterior,BRK126760,0,12,18.6777832,4.01057301,0.0,Homo sapiens,Australian aboriginie
Anterior,BRK126768,0,8,25.6734266,3.35840919,0.75,Homo sapiens,Afalou
Posterior,BM1925.5.12.1,0,12,44.680913,8.23260632,0.5,Pongo,Australian aboriginie
Premolar,BRK126104,0,4,51.5,2.38690817,0.5,Homo sapiens,Native Californian
Premolar,BRK126113,0,6,32.6684551,3.60361662,0.75,Homo sapiens,Borneo
Premolar,MH4763,0,6,24.6943469,4.42495725,0.5,Homo sapiens,Afalou
Premolar,HTB1708,0,12,55.0,3.29146087,0.5,Pan,Ebolwa
Premolar,BM1908.7.17.1,0,4,24.0333178,2.95130863,1.0,Homo sapiens,Australian aboriginie
Premolar,MH12316,0,12,24.0333178,4.59386268,1.0,Homo sapiens,Australian aboriginie
Posterior,NMNH331243,0,8,22.0770253,2.87155209,1.0,Pan,East Africa
Anterior,UVS58,0,12,48.8,14.6850608,0.25,Homo sapiens,Native Californian
Premolar,MH5329,1,12,32.5328885,4.32538295,0.25,Homo sapiens,Native Californian
Premolar,MH12318,0,8,11.5036417,11.5228136,0.75,Homo sapiens,Native Californian
Posterior,HTB2034,0,12,20.1761807,3.79588028,0.25,Homo sapiens,Central Africa
Posterior,IPHA.28,0,8,18.4235137,2.74721254,1.0,Papio,Native Californian
Posterior,PMN1390,6,12,17.3783748,6.89761633,0.0,Homo sapiens,Native Californian
Posterior,HTB1701,0,6,19.8012926,5.39328887,1.0,Papio,Borneo
Posterior,BRK126087,0,12,34.7,5.83722718,0.0,Homo sapiens,Alaska
Posterior,UCD2(16)b,0,6,26.2982048,1.83988868,0.5,Homo sapiens,Alaska
Premolar,IPHA.30,0,12,17.1217143,4.90999368,0.25,Homo sapiens,Khoi-San
Premolar,BRK126761,2,12,17.9009442,3.77992193,1.0,Homo sapiens,Ebolwa
Posterior,BM1939.1006,2,12,37.1392892,4.16980327,0.0,Homo sapiens,Fuegian
Anterior,NMNH380466,0,12,29.8890376,4.00197497,0.0,Homo sapiens,Native Californian
Anterior,BM1899.7.8.1,0,12,11.9887109,3.60361662,0.25,Homo sapiens,Afalou
Anterior,UVS29,0,8,17.3030178,2.64926405,0.75,Homo sapiens,Australian aboriginie
Anterior,HTB3413,5,6,17.3783748,3.92661051,0.0,Homo sapiens,Afalou
Premolar,HTB3412,0,12,16.8558054,1.80774282,0.75,Homo sapiens,Yaghan
Anterior,IPHA.45,0,12,17.3452797,3.92661051,0.75,Homo sapiens,Buriat
Premolar,IPHA.49,3,12,20.5137914,3.97369678,0.25,Pongo,Native Californian
Posterior,NMNH278712,0,12,55.0,6.96111299,0.0,Homo sapiens,Ebolwa
Anterior,UCD2(1)b,0,11,28.5939639,10.5751031,0.0,Homo sapiens,Khoi-San
Posterior,BM1976.1416,0,7,30.7794746,3.03626772,0.5,Homo sapiens,East Africa
Premolar,IPHA.46,1,12,21.8163251,5.1293812,0.75,Pongo,Chucki
Anterior,NMNH344712,0,4,32.4930417,27.9211585,0.25,Pan,Borneo
Posterior,MH3619,0,4,30.5,2.86641,0.75,Homo sapiens,East Africa
Anterior,UVS58,0,8,21.7815281,2.19049743,0.25,Pongo,Australian aboriginie
Premolar,HTB1216,0,11,27.417015,3.56943631,0.25,Pongo,Sami
Posterior,AMNH99.1/94,0,8,28.2644291,2.86641,0.25,Homo sapiens,Australian aboriginie
Premolar,BRK125811,2,5,19.4686525,5.035316,0.25,Papio,Khoi-San or bushman half-caste
Posterior,BM1976.1426,0,8,33.4930246,2.35865298,0.75,Papio,Australian aboriginie
Anterior,HTB2823,0,12,35.9751277,4.40412318,0.75,Homo sapiens,Alaska
Anterior,MH1503,1,8,19.8012926,7.36905252,0.75,Pan,Australian aboriginie
Anterior,HTB3537,0,12,17.1850548,2.98325724,1.0,Homo sapiens,Native Californian
Posterior,BRK126757,0,12,20.1761807,2.64926405,0.5,Homo sapiens,Ebolwa
Premolar,BM1935.10.22.24,0,6,40.0,2.85690736,0.25,Homo sapiens,Khoi-San
Premolar,BM1868.4.16.2,1,8,41.1,3.33964284,0.5,Homo sapiens,Ebolwa
Premolar,IPHA.13,0,8,18.9460831,4.28424336,1.0,Homo sapiens,Native Californian
Premolar,BM1899.6.10.2,2,4,36.9479759,6.70718105,0.0,Papio,Khoi-San or bushman half-caste
Anterior,BM1976.1442,0,12,17.3783748,4.25426601,1.0,Papio,Borneo
Posterior,HTB2026,0,12,14.4140568,3.7220627,1.0,Pongo,Borneo
Posterior,HTB2001,0,12,18.9952796,1.93720666,0.25,Pan,Afalou
Premolar,AMNH99.1/100,0,12,51.9,7.85088419,0.75,Pan,East Africa
Anterior,BRK125670,0,8,51.9,7.9144902,0.25,Pongo,Australian aboriginie
Posterior,HTB2823,0,8,16.3543336,3.20634803,0.75,Papio,West Africa
Anterior,AMNH99.1/96-A,0,8,37.8538959,12.6,1.0,Homo sapiens,Khoi-San
Anterior,AMNH99.1/107,0,12,9.18292308,4.86831607,0.25,Papio,Alaska
Posterior,AMNH99.1/60,0,12,23.6198193,2.67736152,0.75,Homo sapiens,Native Californian
Anterior,UVS52,0,10,9.0782957,2.74721254,0.75,Homo sapiens,West Africa
Anterior,PMN3065,0,12,34.6522169,3.89582582,0.75,Homo sapiens,West Africa
Premolar,AMNH99.1/61,0,11,33.7950437,3.52464829,0.75,Homo sapiens,Borneo
Posterior,MH22281,8,12,8.83576111,6.79442263,0.5,Homo sapiens,East Africa
Premolar,MH3616,0,11,40.0,1.93878354,0.75,Homo sapiens,East Africa
Anterior,MH11150,0,4,26.6357902,4.32538295,0.75,Homo sapiens,Ebolwa
Anterior,MH20325,2,8,13.686453,3.7272427,0.25,Papio,Native Californian
Posterior,MH12328,0,12,9.18292308,4.16498874,1.0,Homo sapiens,Sami
Premolar,BRK125822,0,12,18.9460831,7.2151844,0.5,Pan,Ebolwa
Anterior,IPHA.28,0,6,28.352333,2.43523526,0.0,Homo sapiens,Australian aboriginie
Posterior,AMNH99.1/84-C,0,12,27.804026,15.0,0.25,Pan,Australian aboriginie
Posterior,NMNH278706,0,12,44.680913,3.12946271,0.0,Papio,Afalou
Posterior,BRK126767,8,12,28.5939639,4.94131337,0.0,Pan,French Cameroons
Premolar,BRK126472,0,12,28.352333,5.81978104,0.0,Homo sapiens,Khoi-San
Anterior,MH10289,0,12,26.6604059,2.00186723,0.25,Homo sapiens,East Africa
Posterior,MH24893,0,8,31.40804,12.6,0.0,Papio,Australian aboriginie
Posterior,MH12318,0,12,23.3790273,4.72264949,0.0,Papio,Tasmanien
Premolar,AMNH99.1/83-A,0,12,39.6263614,4.65756455,0.0,Homo sapiens,Khoi-San
Premolar,IPHA.3,0,12,36.3990478,2.64088713,0.75,Homo sapiens,Borneo
Premolar,MH1507,0,6,31.1639853,3.60915514,0.0,Papio,Buriat
Anterior,BRK125832,0,8,11.5036417,3.35840919,0.25,Homo sapiens,Native Californian
Posterior,BM1902.9.2.1,0,6,32.2760413,4.51398683,1.0,Papio,Chucki
Premolar,HTB3437,2,8,55.0,2.64926405,1.0,Homo sapiens,Chucki
Posterior,BRK126758,1,12,13.686453,10.0,1.0,Homo sapiens,Ona
Premolar,MH1702,0,8,22.0814997,6.16831052,0.25,Pan,Native Californian
Posterior,MH10291,0,8,25.259697,3.92661051,0.5,Homo sapiens,Australian aboriginie
Anterior,MH1509,1,8,11.167,4.33043687,0.25,Papio,Alaska
Premolar,BRK126760,2,12,40.0,4.94131337,0.25,Homo sapiens,Central Africa
Premolar,UVS28,0,12,11.2611071,18.8440476,0.25,Homo sapiens,Australian aboriginie
Anterior,BM1976.1427,0,4,46.1073874,5.3679133,0.75,Homo sapiens,Australian aboriginie
Premolar,HTB1219,0,12,12.7010476,3.43363244,0.0,Homo sapiens,Afalou
Premolar,BRK126260,0,4,40.0,2.41143228,0.75,Homo sapiens,Sami
Anterior,HTB1791,0,12,21.6430246,3.92784897,0.25,Papio,Australian aboriginie
Posterior,MH5563,0,8,22.8545663,3.21217946,0.25,Papio,Buriat
Anterior,HTB3539,0,12,14.5622081,4.93536963,0.75,Papio,Native Californian
Posterior,NMNH380466,0,10,13.7729762,15.0,0.25,Homo sapiens,Alaska
Premolar,UCD2(6)b,0,8,40.0,2.03288089,1.0,Homo sapiens,French Cameroons
Posterior,BRK126776,0,10,26.6808313,3.95531929,1.0,Homo sapiens,Borneo
Premolar,AMNH99.1/75-A,0,6,37.3306024,4.1148462,0.0,Homo sapiens,Khoi-San
Anterior,BM1976.1431,0,4,51.9,2.85690736,0.75,Homo sapiens,French Cameroons
Posterior,NMNH225025,3,12,18.7076986,3.11717264,0.0,Homo sapiens,Ebolwa
Anterior,AMNH99.1/107,0,8,26.6808313,17.258272,1.0,Papio,East Africa
Anterior,BRK126252,0,6,32.3564578,3.66420581,0.25,Pan,Borneo
Anterior,NMNH225032,0,12,25.259697,3.32060722,1.0,Pan,Ebolwa
Premolar,HTB1775,0,8,28.3511096,9.6,0.75,Homo sapiens,Sami
Premolar,IPHA.10b,3,6,20.5137914,2.59401611,1.0,Homo sapiens,East Africa
Posterior,MH12317,0,9,12.485,3.4773143,0.75,Papio,Chucki
Premolar,NMNH380450,0,6,27.5736265,1.89297439,1.0,Homo sapiens,Alaska
Posterior,HTB1718,0,9,26.1068916,10.0,0.0,Homo sapiens,East Africa
Posterior,IPHA.25,0,12,17.6369048,10.5,0.25,Papio,Alaska
Premolar,AMNH99.1/103,0,8,48.4791205,3.35489121,0.0,Pan,Alaska
Posterior,AMNH99.1/87,1,12,35.8000964,7.8,0.25,Homo sapiens,Khoi-San
Posterior,UCD2(8)b,0,8,27.3390559,4.72264949,0.25,Homo sapiens,Khoi-San
Anterior,NMNH350097,0,13,21.0363609,3.88831042,1.0,Homo sapiens,Sami
Premolar,BRK126773,0,10,16.5968682,4.41997173,0.75,Papio,Central Africa
Posterior,BM50a,0,12,28.5301928,4.9541643,0.5,Homo sapiens,Buriat
Premolar,HTB1958,0,12,17.3783748,2.87094128,0.25,Homo sapiens,Australian aboriginie
Premolar,HTB1225,0,12,13.2577857,3.09538823,0.75,Pongo,Arabia
Premolar,AMNH99.1/100,0,12,29.1041325,3.79588028,0.75,Pan,Native Californian
Posterior,BRK125610,0,12,46.1073874,3.33164782,0.25,Homo sapiens,Khoi-San
Premolar,NMNH278701,0,12,21.6430246,5.33816474,0.75,Homo sapiens,Australian aboriginie
Posterior,NMNH278701,0,4,11.2611071,3.71761878,0.25,Homo sapiens,Native Californian
Posterior,HTB1223,0,8,37.5591283,4.90999368,0.25,Homo sapiens,Ona
Anterior,AMNH99.1/160,0,12,29.9200413,23.8192059,0.75,Homo sapiens,Alaska
Posterior,MH4767,0,12,17.1850548,4.0457765,1.0,Pongo,Native Californian
Premolar,BM1976.1440,0,12,35.1738852,3.4773143,0.0,Homo sapiens,Native Californian
Posterior,NMNH380430,0,10,17.9009442,4.65756455,0.0,Papio,Buriat
Posterior,BM1939.1008,0,12,26.6808313,8.23260632,0.5,Pongo,Ebolwa
Anterior,BRK125610,0,12,9.18292308,2.06875973,0.0,Homo sapiens,Australian aboriginie
Posterior,BRK125661,0,12,32.8675507,11.8783346,0.0,Homo sapiens,Sami
Posterior,HTB1025,0,12,36.5653494,3.4773143,1.0,Pan,Borneo
Premolar,HTB1152,0,8,41.9806416,12.6,0.5,Homo sapiens,East Africa
Posterior,HTB1889,0,4,33.5780273,3.45050478,0.75,Homo sapiens,Buriat
Posterior,UVS59,0,6,11.5036417,15.0,0.75,Pongo,Khoi-San
Premolar,HTB1701,6,12,26.2982048,2.76002868,0.25,Pan,Alaska
Anterior,MH1670,0,12,25.9830314,4.81608016,0.25,Papio,Native Californian
Premolar,BM1907.7.8.11,0,4,25.9695385,3.06608828,0.75,Homo sapiens,East Africa
Premolar,BM1923.3.4.3,4,12,21.8163251,4.778975048,0.0,Homo sapiens,Ebolwa
Anterior,HTB1791,0,6,13.0001905,2.53199324,0.25,Homo sapiens,East Africa
Anterior,MH1505,0,12,32.7390843,4.40353691,1.0,Homo sapiens,Khoi-San
Anterior,NMNH258483,4,8,40.0,4.72264949,0.0,Homo sapiens,Australian aboriginie
Premolar,HTB3412,0,12,28.2850164,4.709013,0.25,Homo sapiens,Alaska
Anterior,AMNH99.1/105,0,8,18.9460831,3.71761878,0.5,Homo sapiens,Afalou
Anterior,BM1902.11.22.1,0,12,18.7791418,6.55505315,0.5,Homo sapiens,Ebolwa
Premolar,UVS119,0,8,11.5036417,2.99309106,0.25,Homo sapiens,Native Californian
Premolar,NMNH380451,0,13,25.6120692,4.08156052,0.75,Homo sapiens,East Africa
Anterior,BM1902.11.22.1,0,10,18.5922731,3.02477635,0.75,Pan,East Africa
Premolar,NMNH278703,2,12,25.9830314,4.08156052,0.25,Homo sapiens,French Cameroons
Anterior,MH4763,0,8,40.0,3.05433283,0.75,Pongo,Khoi-San
Anterior,MH19776,0,8,11.2611071,4.41997173,0.0,Homo sapiens,West Africa
Posterior,HTB1222,0,12,38.3400851,3.86877709,0.0,Papio,Native Californian
Premolar,AMNH99.1/99,0,6,27.3390559,3.70258313,0.0,Pan,Sami
Premolar,NMNH330607,0,12,26.2982048,3.77992193,0.25,Papio,Buriat
Anterior,HTB3418,0,12,21.6759161,3.49137561,0.0,Homo sapiens,Arabia
