feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10
1905,1.46468763765078,female,27.0,7.0,yes,3,12,1,4
1908,1.4890621896219127,female,42.0,15.0,yes,2,14,1,4
1916,1.3053621968814038,female,42.0,15.0,yes,4,14,5,4
1918,1.447792667201177,male,27.0,7.0,yes,4,14,3,3
1920,1.818781746045955,male,27.0,7.0,yes,2,20,6,2
1930,1.607216578196328,female,42.0,15.0,yes,3,12,3,3
1940,1.78476441003924,male,27.0,4.0,yes,3,16,3,5
1947,1.796166499672911,female,27.0,7.0,yes,3,14,1,4
1949,1.3650278376163543,female,22.0,1.5,no,2,14,4,5
1951,1.554579618238441,female,27.0,4.0,yes,4,14,1,4
1952,0.40598664539756846,female,22.0,4.0,no,4,14,5,5
1960,1.278144199349019,female,22.0,1.5,no,2,16,4,5
9001,0.7986404519137628,male,47.0,15.0,no,4,14,5,4
9012,2.054195838782766,male,37.0,10.0,yes,2,18,6,2
9023,1.803521757649543,male,37.0,15.0,yes,3,17,5,4
9029,1.6271366629684914,female,27.0,4.0,yes,2,16,1,4
6,1.0318475010372847,male,27.0,1.5,no,3,18,4,4
12,2.340936057298965,female,27.0,4.0,yes,3,17,1,5
43,2.3841201967820225,male,37.0,15.0,yes,5,18,6,2
53,1.6958781540519798,female,32.0,10.0,yes,3,17,5,2
67,0.9671969870972279,male,22.0,0.125,no,4,16,5,5
79,2.0410479684932232,female,22.0,1.5,yes,2,14,1,5
122,1.3821848481431123,male,37.0,15.0,yes,4,14,5,2
126,1.0264633590702643,female,22.0,1.5,no,2,14,3,4
133,1.663226762705788,male,37.0,15.0,yes,2,18,6,4
138,1.7797065388493467,female,32.0,15.0,yes,4,12,3,2
154,1.3863988498610338,female,37.0,15.0,yes,4,14,4,2
159,1.1271600142277682,female,42.0,15.0,yes,3,17,1,4
174,0.9614361268389842,female,42.0,15.0,yes,5,9,4,1
176,1.2890331723878101,male,37.0,10.0,yes,2,20,6,2
181,1.5148506889473308,female,32.0,15.0,yes,3,14,1,2
182,0.8117692266476397,male,27.0,4.0,no,1,18,6,5
186,2.336211540380286,male,37.0,10.0,yes,2,18,7,3
189,1.2914355961301136,female,27.0,4.0,no,3,17,5,5
204,1.3422704714018996,male,42.0,15.0,yes,4,16,5,5
215,1.7912938839026016,female,47.0,15.0,yes,5,14,4,5
232,1.5325391073774561,female,27.0,4.0,yes,3,18,5,4
233,1.5746078629375333,female,27.0,7.0,yes,5,14,1,4
252,1.735626068698114,male,27.0,1.5,yes,3,17,5,4
253,1.884356284361063,female,27.0,7.0,yes,4,14,6,2
274,1.5557889674422656,female,42.0,15.0,yes,4,16,5,4
275,2.036800919795159,female,27.0,10.0,yes,4,12,7,3
287,0.5208032487268688,male,27.0,1.5,no,2,18,5,2
288,0.9144538490677447,male,32.0,4.0,no,4,20,6,4
325,2.562623413607612,female,27.0,7.0,yes,3,14,1,3
328,1.7485688671024555,female,32.0,10.0,yes,4,14,1,4
344,2.1634253491589726,male,27.0,4.0,yes,2,18,7,2
353,0.943655504201365,female,17.5,0.75,no,5,14,4,5
354,1.8711941067045048,female,32.0,10.0,yes,4,18,1,5
367,1.6526266985398879,female,32.0,7.0,yes,2,17,6,4
369,1.6136741663303404,male,37.0,15.0,yes,2,20,6,4
390,0.6450597817746052,female,37.0,10.0,no,1,20,5,3
392,1.8196082532241082,female,32.0,10.0,yes,2,16,5,5
423,1.3801703935118441,male,52.0,15.0,yes,2,20,6,4
432,1.9002678991988904,female,42.0,15.0,yes,1,12,1,3
436,2.0441493942379747,male,52.0,15.0,yes,2,20,6,3
483,1.7977467394332154,male,37.0,15.0,yes,3,18,6,5
513,0.8141493645424897,female,22.0,4.0,no,3,12,3,4
516,1.8277207837435936,male,27.0,7.0,yes,1,18,6,2
518,1.5662742155154543,male,27.0,4.0,yes,3,18,5,5
520,1.9928158062223942,male,47.0,15.0,yes,4,17,6,5
526,1.0442532917411014,female,42.0,15.0,yes,4,12,1,1
528,0.7972283156615043,male,27.0,4.0,no,3,14,3,4
553,0.9896060099779325,female,32.0,7.0,yes,4,18,4,5
576,1.15955863869834,male,32.0,0.417,yes,3,12,3,4
611,2.1396501115333697,male,47.0,15.0,yes,5,16,5,4
625,1.978978920152883,male,37.0,15.0,yes,2,20,5,4
635,1.4254419498597923,male,22.0,4.0,yes,2,17,6,4
646,0.3971948480099803,male,27.0,4.0,no,2,14,4,5
657,0.6557979450313733,female,52.0,15.0,yes,5,16,1,3
659,0.7259604330161084,male,27.0,4.0,no,3,14,3,3
666,2.5018558620610873,female,27.0,10.0,yes,4,16,1,4
679,1.8211793600267892,male,32.0,7.0,yes,3,14,7,4
729,1.4802613389207973,male,32.0,7.0,yes,2,18,4,1
755,1.0717187621508149,male,22.0,1.5,no,1,14,3,2
758,1.13696775437276,male,22.0,4.0,yes,3,18,6,4
770,1.5701650992317246,male,42.0,15.0,yes,4,20,6,4
786,1.7061957329105821,female,57.0,15.0,yes,1,18,5,4
797,1.6425761342444207,female,32.0,4.0,yes,3,18,5,2
811,1.9431959246829842,male,27.0,4.0,yes,1,16,4,4
834,1.7902437535459808,male,32.0,7.0,yes,4,16,1,4
858,1.9012074896703173,male,57.0,15.0,yes,1,17,4,4
885,1.4361063283425721,female,42.0,15.0,yes,4,14,5,2
893,1.9798806787761498,male,37.0,10.0,yes,1,18,5,3
927,2.230522606222358,male,42.0,15.0,yes,3,17,6,1
928,1.3395079023495962,female,52.0,15.0,yes,3,14,4,4
933,1.3677746053176876,female,27.0,7.0,yes,3,17,5,3
951,2.1300244925816214,male,32.0,7.0,yes,2,12,4,2
968,0.8466844594632793,male,22.0,4.0,no,4,14,2,5
972,2.153348848212519,male,27.0,7.0,yes,3,18,6,4
975,1.5203836318025616,female,37.0,15.0,yes,1,18,5,5
977,2.170909441865117,female,32.0,15.0,yes,3,17,1,3
981,0.9573564611027044,female,27.0,7.0,no,2,17,5,5
986,1.7606186192455007,female,32.0,7.0,yes,3,17,5,3
1002,2.2085071757961474,male,32.0,1.5,yes,2,14,2,4
1007,1.548071441485303,female,42.0,15.0,yes,4,14,1,2
1011,1.3494590377510007,male,32.0,10.0,yes,3,14,5,4
1035,1.5183169523106712,male,37.0,4.0,yes,1,20,6,3
1050,1.8271614313901507,female,27.0,4.0,yes,2,16,5,3
1056,1.135321979429213,female,42.0,15.0,yes,3,14,4,3
1057,1.8906297878862794,male,27.0,10.0,yes,5,20,6,5
1075,1.4873922939547435,male,37.0,10.0,yes,2,20,6,2
1080,2.0655843406405063,female,27.0,7.0,yes,1,14,3,3
1125,0.8512964997751846,female,27.0,7.0,yes,4,12,1,2
1131,1.4024437907254417,male,32.0,10.0,yes,2,14,4,4
1138,1.0939406842388175,female,17.5,0.75,yes,2,12,1,3
1150,1.3888463469438252,female,32.0,15.0,yes,3,18,5,4
1163,0.9971851334900854,female,22.0,7.0,no,4,14,4,3
1169,1.6106508355441325,male,32.0,7.0,yes,4,20,6,5
1198,1.5852305266029496,male,27.0,4.0,yes,2,18,6,2
1204,1.6175215179136262,female,22.0,1.5,yes,5,14,5,3
1218,0.9820059360891841,female,32.0,15.0,no,3,17,5,1
1230,1.3263482956096577,female,42.0,15.0,yes,2,12,1,2
1236,1.9144140969861791,male,42.0,15.0,yes,3,20,5,4
1247,1.1394547995782784,male,32.0,10.0,no,2,18,4,2
1259,1.8040911188636422,female,32.0,15.0,yes,3,9,1,1
1294,1.8628829361470662,male,57.0,15.0,yes,5,20,4,5
1353,1.7737105725518756,male,47.0,15.0,yes,4,20,6,4
1370,2.3697536278655296,female,42.0,15.0,yes,2,17,6,3
1427,1.6422355375559465,male,37.0,15.0,yes,3,17,6,3
1445,1.5668192409889603,male,37.0,15.0,yes,5,17,5,2
1460,1.413769892292067,male,27.0,10.0,yes,2,20,6,4
1480,1.3182143703812934,male,37.0,15.0,yes,2,16,5,4
1505,1.245465177176585,female,32.0,15.0,yes,1,14,5,2
1543,1.3673969368337542,male,32.0,10.0,yes,3,17,6,3
1548,1.6478624868268543,male,37.0,15.0,yes,4,18,5,1
1550,1.0268832279399587,female,27.0,1.5,no,2,17,5,5
1561,1.6896254627225424,female,47.0,15.0,yes,2,17,5,2
1564,1.4096534326106327,male,37.0,15.0,yes,2,17,5,4
1573,1.2208805474462794,female,27.0,4.0,no,2,14,5,5
1575,1.9255773038079111,female,27.0,10.0,yes,4,14,1,5
1599,1.6173626435041417,female,22.0,4.0,yes,3,16,1,3
1622,0.6884490237332903,male,52.0,7.0,no,4,16,5,5
1629,1.8601042139669772,female,27.0,4.0,yes,1,16,3,5
1664,1.736533830631264,female,37.0,15.0,yes,2,17,6,4
1669,0.41583600956590877,female,27.0,4.0,no,1,17,3,1
1674,1.6487881396292856,female,17.5,0.75,yes,2,12,3,5
1682,1.7619237250963213,female,32.0,15.0,yes,5,18,5,4
1685,0.6038487608199208,female,22.0,4.0,no,1,16,3,5
1697,1.7371748343386817,male,32.0,4.0,yes,4,18,6,4
1716,1.173353084354024,female,22.0,1.5,yes,3,18,5,2
1730,2.1301622245738066,female,42.0,15.0,yes,2,17,5,4
1731,2.0999132594757293,male,32.0,7.0,yes,4,16,4,4
1732,0.8257131093793011,male,37.0,15.0,no,3,14,6,2
1743,1.7966918633784497,male,42.0,15.0,yes,3,16,6,3
1751,0.8459273940050845,male,27.0,4.0,yes,1,18,5,4
1757,1.275675750857273,male,37.0,15.0,yes,4,20,7,3
1763,1.5713801994082064,male,37.0,15.0,yes,3,20,6,4
1766,0.5447337583853642,male,22.0,1.5,no,2,12,3,3
1772,1.9170012933089364,male,32.0,4.0,yes,3,20,6,2
1776,2.356803054760106,male,32.0,15.0,yes,5,20,6,5
1782,1.2687278297524063,female,52.0,15.0,yes,1,18,5,5
1784,0.6251828247155085,male,47.0,15.0,no,1,18,6,5
1791,1.7528090597587924,female,32.0,15.0,yes,4,16,4,4
1831,2.2244133081076165,female,32.0,15.0,yes,3,14,3,2
1840,1.253040598558624,female,27.0,7.0,yes,4,16,1,2
1844,1.7574671920511877,male,42.0,15.0,yes,3,18,6,2
1856,2.296467809032839,female,42.0,15.0,yes,2,14,3,2
1876,1.1058395696618337,male,27.0,7.0,yes,2,17,5,4
1929,1.232918907907961,male,32.0,10.0,yes,4,14,4,3
1935,1.5268728777290996,male,47.0,15.0,yes,3,16,4,2
1938,1.4936257285504533,male,22.0,1.5,yes,1,12,2,5
1941,1.9506677089735398,female,32.0,10.0,yes,2,18,5,4
1954,1.7549384254404747,male,32.0,10.0,yes,2,17,6,5
1959,1.063603342796931,male,22.0,7.0,yes,3,18,6,2
9010,1.8487852007942638,female,32.0,15.0,yes,3,14,1,5
