feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10
1904,4.8385142138009645,female,27.0,7.0,yes,2,12,1,2
1905,-0.3915645073968186,female,27.0,7.0,yes,3,12,1,4
1908,-0.1490407774330258,female,42.0,15.0,yes,2,14,1,4
1916,-1.9768326271668615,female,42.0,15.0,yes,4,14,5,4
1918,-0.5596673408732453,male,27.0,7.0,yes,4,14,3,3
1920,3.1316273866698676,male,27.0,7.0,yes,2,20,6,2
1930,1.0265805452725463,female,42.0,15.0,yes,3,12,3,3
1940,2.7931591669647062,male,27.0,4.0,yes,3,16,3,5
1947,2.9066085263873704,female,27.0,7.0,yes,3,14,1,4
1949,5.417057825441015,female,22.0,1.5,no,2,14,4,5
1951,0.5028494064167284,female,27.0,4.0,yes,4,14,1,4
1952,-4.125281553813453,female,22.0,4.0,no,4,14,5,5
1960,4.552576539779869,female,22.0,1.5,no,2,16,4,5
9001,-0.2184255076563868,male,47.0,15.0,no,4,14,5,4
9012,5.473968034579665,male,37.0,10.0,yes,2,18,6,2
9023,2.9797924192216407,male,37.0,15.0,yes,3,17,5,4
9029,1.2247828862165604,female,27.0,4.0,yes,2,16,1,4
6,2.1019553335697196,male,27.0,1.5,no,3,18,4,4
12,8.326997185947913,female,27.0,4.0,yes,3,17,1,5
43,8.756673948626936,male,37.0,15.0,yes,5,18,6,2
53,1.9087520865770378,female,32.0,10.0,yes,3,17,5,2
67,1.4586908418412903,male,22.0,0.125,no,4,16,5,5
79,5.343148376951639,female,22.0,1.5,yes,2,14,1,5
122,-1.2124568982606316,male,37.0,15.0,yes,4,14,5,2
126,2.0483837974018813,female,22.0,1.5,no,2,14,3,4
133,1.5838748446419106,male,37.0,15.0,yes,2,18,6,4
138,2.7428339840402343,female,32.0,15.0,yes,4,12,3,2
154,-1.1705281105678562,female,37.0,15.0,yes,4,14,4,2
159,-3.7499219572203257,female,42.0,15.0,yes,3,17,1,4
174,-5.398853817023451,female,42.0,15.0,yes,5,9,4,1
176,-2.139304369480182,male,37.0,10.0,yes,2,20,6,2
181,0.10755155107321057,female,32.0,15.0,yes,3,14,1,2
182,-0.08779584840828325,male,27.0,4.0,no,1,18,6,5
186,8.279988836143083,male,37.0,10.0,yes,2,18,7,3
189,4.684824267967752,female,27.0,4.0,no,3,17,5,5
204,-1.609599932435105,male,42.0,15.0,yes,4,16,5,5
215,2.8581266116143156,female,47.0,15.0,yes,5,14,4,5
232,0.2835490922758088,female,27.0,4.0,yes,3,18,5,4
233,0.7021279250456703,female,27.0,7.0,yes,5,14,1,4
252,2.3042388438179344,male,27.0,1.5,yes,3,17,5,4
253,3.7840858048458608,female,27.0,7.0,yes,4,14,6,2
274,0.5148822790655316,female,42.0,15.0,yes,4,16,5,4
275,5.300890775958102,female,27.0,10.0,yes,4,12,7,3
287,-2.982870774974375,male,27.0,1.5,no,2,18,5,2
288,0.9339032445121289,male,32.0,4.0,no,4,20,6,4
325,10.532758530872744,female,27.0,7.0,yes,3,14,1,3
328,2.433018061951168,female,32.0,10.0,yes,4,14,1,4
344,6.56078794043599,male,27.0,4.0,yes,2,18,7,2
353,1.2244560445188517,female,17.5,0.75,no,5,14,4,5
354,3.65312379071345,female,32.0,10.0,yes,4,18,1,5
367,1.478405537865964,female,32.0,7.0,yes,2,17,6,4
369,1.0908327359460583,male,37.0,15.0,yes,2,20,6,4
390,-1.746533881365162,female,37.0,10.0,no,1,20,5,3
392,3.139851029259277,female,32.0,10.0,yes,2,16,5,5
423,-1.2325004687679617,male,52.0,15.0,yes,2,20,6,4
432,3.942404373523034,female,42.0,15.0,yes,1,12,1,3
436,5.374007173483107,male,52.0,15.0,yes,2,20,6,3
483,2.9223317134785622,male,37.0,15.0,yes,3,18,6,5
513,-0.06411377536871243,female,22.0,4.0,no,3,12,3,4
516,3.2205696887595976,male,27.0,7.0,yes,1,18,6,2
518,0.6192091801432247,male,27.0,4.0,yes,3,18,5,5
520,4.863244421712013,male,47.0,15.0,yes,4,17,6,5
526,-4.574833430479511,female,42.0,15.0,yes,4,12,1,1
528,-0.23247608596118696,male,27.0,4.0,no,3,14,3,4
553,-5.118567018743299,female,32.0,7.0,yes,4,18,4,5
576,-3.4275597139427854,male,32.0,0.417,yes,3,12,3,4
611,6.324227312918999,male,47.0,15.0,yes,5,16,5,4
625,4.725569143633621,male,37.0,15.0,yes,2,20,5,4
635,-0.7820541705232333,male,22.0,4.0,yes,2,17,6,4
646,-4.212758833315824,male,27.0,4.0,no,2,14,4,5
657,-8.439915329010269,female,52.0,15.0,yes,5,16,1,3
659,-0.9415825649747656,male,27.0,4.0,no,3,14,3,3
666,9.928129027147534,female,27.0,10.0,yes,4,16,1,4
679,3.1554833445694794,male,32.0,7.0,yes,3,14,7,4
729,-0.23660813626763488,male,32.0,7.0,yes,2,18,4,1
755,2.498669372665321,male,22.0,1.5,no,1,14,3,2
758,-3.6523361749135947,male,22.0,4.0,yes,3,18,6,4
770,0.65792298431254,male,42.0,15.0,yes,4,20,6,4
786,2.011410700033699,female,57.0,15.0,yes,1,18,5,4
797,1.378403685767743,female,32.0,4.0,yes,3,18,5,2
811,4.369532834087696,male,27.0,4.0,yes,1,16,4,4
834,2.847677946492695,male,32.0,7.0,yes,4,16,1,4
858,3.951753180673983,male,57.0,15.0,yes,1,17,4,4
885,-0.6759449443740735,female,42.0,15.0,yes,4,14,5,2
893,4.734541528648151,male,37.0,10.0,yes,1,18,5,3
927,7.228397218859816,male,42.0,15.0,yes,3,17,6,1
928,-1.6370871474469193,female,52.0,15.0,yes,3,14,4,4
933,-1.3558370040301657,female,27.0,7.0,yes,3,17,5,3
951,6.228453613605348,male,32.0,7.0,yes,2,12,4,2
968,0.2596063317438586,male,22.0,4.0,no,4,14,2,5
972,6.460528021918852,male,27.0,7.0,yes,3,18,6,4
975,0.1626036373850448,female,37.0,15.0,yes,1,18,5,5
977,6.635253722643539,female,32.0,15.0,yes,3,17,1,3
981,1.3607788444505706,female,27.0,7.0,no,2,17,5,5
986,2.5529115819769537,female,32.0,7.0,yes,3,17,5,3
1002,7.00934645189407,male,32.0,1.5,yes,2,14,2,4
1007,0.4380938653383126,female,42.0,15.0,yes,4,14,1,2
1011,-1.5380746003534744,male,32.0,10.0,yes,3,14,5,4
1035,0.14204043607547612,male,37.0,4.0,yes,1,20,6,3
1050,3.215004203113681,female,27.0,4.0,yes,2,16,5,3
1056,-3.6687114288449356,female,42.0,15.0,yes,3,14,4,3
1057,3.846506376788203,male,27.0,10.0,yes,5,20,6,5
1075,-0.16565602953414782,male,37.0,10.0,yes,2,20,6,2
1080,5.587282197338834,female,27.0,7.0,yes,1,14,3,3
1125,-6.4947292695843375,female,27.0,7.0,yes,4,12,1,2
1131,-1.0108829646758117,male,32.0,10.0,yes,2,14,4,4
1138,-4.080450117301379,female,17.5,0.75,yes,2,12,1,3
1150,-1.146175822070529,female,32.0,15.0,yes,3,18,5,4
1163,1.7570691310713649,female,22.0,7.0,no,4,14,4,3
1169,1.060750974441111,male,32.0,7.0,yes,4,20,6,5
1198,0.8078220940026517,male,27.0,4.0,yes,2,18,6,2
1204,1.1291134008610746,female,22.0,1.5,yes,5,14,5,3
1218,1.6060380238787817,female,32.0,15.0,no,3,17,5,1
1230,-1.768023581281942,female,42.0,15.0,yes,2,12,1,2
1236,4.083157264334812,male,42.0,15.0,yes,3,20,5,4
1247,3.172634435462422,male,32.0,10.0,no,2,18,4,2
1259,2.985457491773685,female,32.0,15.0,yes,3,9,1,1
1294,3.5704286877904328,male,57.0,15.0,yes,5,20,4,5
1353,2.6831748726472497,male,47.0,15.0,yes,4,20,6,4
1370,8.613728392764564,female,42.0,15.0,yes,2,17,6,3
1427,1.3750147915062223,male,37.0,15.0,yes,3,17,6,3
1445,0.6246321151336405,male,37.0,15.0,yes,5,17,5,2
1460,-0.8981896769739541,male,27.0,10.0,yes,2,20,6,4
1480,-1.8489551154478145,male,37.0,15.0,yes,2,16,5,4
1505,-2.572800448431085,female,32.0,15.0,yes,1,14,5,2
1543,-1.3595947579992131,male,32.0,10.0,yes,3,17,6,3
1548,1.4310022298441174,male,37.0,15.0,yes,4,18,5,1
1550,2.052561439907662,female,27.0,1.5,no,2,17,5,5
1561,1.8465385933680807,female,47.0,15.0,yes,2,17,5,2
1564,-0.9391479336577837,male,37.0,15.0,yes,2,17,5,4
1573,3.9828103973191435,female,27.0,4.0,no,2,14,5,5
1575,4.194229769789276,female,27.0,10.0,yes,4,14,1,5
1599,1.1275326204459262,female,22.0,4.0,yes,3,16,1,3
1622,-1.3148163748204507,male,52.0,7.0,no,4,16,5,5
1629,3.542780751186453,female,27.0,4.0,yes,1,16,3,5
1664,2.313270961011614,female,37.0,15.0,yes,2,17,6,4
1669,-4.027281617703586,female,27.0,4.0,no,1,17,3,1
1674,1.4402123589395355,female,17.5,0.75,yes,2,12,3,5
1682,2.565897221233564,female,32.0,15.0,yes,5,18,5,4
1685,-2.1565783625676485,female,22.0,4.0,no,1,16,3,5
1697,2.3196488673718076,male,32.0,4.0,yes,4,18,6,4
1716,-3.2903067126502306,female,22.0,1.5,yes,3,18,5,2
1730,6.229824029624465,female,42.0,15.0,yes,2,17,5,4
1731,5.9288506270438335,male,32.0,7.0,yes,4,16,4,4
1732,0.05094403301662731,male,37.0,15.0,no,3,14,6,2
1743,2.9118358292565967,male,42.0,15.0,yes,3,16,6,3
1751,-6.548151197481801,male,27.0,4.0,yes,1,18,5,4
1757,-2.2722090356304023,male,37.0,15.0,yes,4,20,7,3
1763,0.6700130784167939,male,37.0,15.0,yes,3,20,6,4
1766,-2.7447652102367597,male,22.0,1.5,no,2,12,3,3
1772,4.1088995427195325,male,32.0,4.0,yes,3,20,6,2
1776,8.48487181733229,male,32.0,15.0,yes,5,20,6,5
1782,-2.3413399777639032,female,52.0,15.0,yes,1,18,5,5
1784,-1.9443071069822522,male,47.0,15.0,no,1,18,6,5
1791,2.475207446190839,female,32.0,15.0,yes,4,16,4,4
1831,7.167610470122741,female,32.0,15.0,yes,3,14,3,2
1840,-2.4974259573719095,female,27.0,7.0,yes,4,16,1,2
1844,2.521555277303979,male,42.0,15.0,yes,3,18,6,2
1856,7.88454370219858,female,42.0,15.0,yes,2,14,3,2
1876,-3.962057702186655,male,27.0,7.0,yes,2,17,5,4
1929,-2.697634251479464,male,32.0,10.0,yes,4,14,4,3
1935,0.22717081911705006,male,47.0,15.0,yes,3,16,4,2
1938,-0.10363413840657598,male,22.0,1.5,yes,1,12,2,5
1941,4.443876149106432,female,32.0,10.0,yes,2,18,5,4
1954,2.4963943672136373,male,32.0,10.0,yes,2,17,6,5
1959,-4.382302853400291,male,22.0,7.0,yes,3,18,6,2
9010,3.4301579921135112,female,32.0,15.0,yes,3,14,1,5
