tooth_class,specimen,num_amtl,sockets,age,stdev_age,prob_male,genus,pop,player,religiousness,expenditure,school,persons,games,f_other,hammer,n_other,beauty
Anterior,BM1976.1425,-0.014357260524432175,12,11.5036417,2.95130863,1.0,Pongo,Borneo,Sylvio Rodelin,2,4451.256836,Saucelito Elementary,1,6,4,G,6,1.15588
Posterior,BM1976.1425,-0.5408813900710671,13,11.5036417,2.95130863,1.0,Pongo,Borneo, Nani,5,5627.527832,Bonsall Union Elementary,2,10,4,G,6,1.15588
Premolar,BM1976.1425,-0.22940048696154358,8,11.5036417,2.95130863,1.0,Pongo,Borneo,Kevin Pannewitz,4,4922.939941,Cypress Elementary,4,2,7,G,10,-0.3260148
Anterior,BM1976.1426,0.7375975594633662,12,11.9887109,3.12128232,1.0,Pongo,Borneo, Kaká,2,4969.380859,Lowell Joint Elementary,4,7,7,G,10,-0.3260148
Posterior,BM1976.1426,0.32130904113012854,12,11.9887109,3.12128232,1.0,Pongo,Borneo,Timm Klose,4,4829.717285,Newhall Elementary,2,3,7,G,10,-0.3260148
Premolar,BM1976.1426,-0.3154749149643707,8,11.9887109,3.12128232,1.0,Pongo,Borneo,Ángelo Henríquez,4,6716.692871,Lagunitas Elementary,3,1,7,G,10,-0.3260148
Anterior,BM1976.1427,-0.46546117400332776,12,14.4140568,3.97369678,0.0,Pongo,Borneo,Renato Civelli,5,5205.941895,Cambrian Elementary,1,1,4,G,6,0.8846435
Posterior,BM1976.1427,0.033163514986087925,12,14.4140568,3.97369678,0.0,Pongo,Borneo,Sebastian Freis,3,4357.826172,Richfield Elementary,1,5,3,G,5,-0.5583452
Premolar,BM1976.1427,-0.5621094987178118,8,14.4140568,3.97369678,0.0,Pongo,Borneo,Artjoms Rudņevs,4,5195.918945,Fieldbrook Elementary,3,3,3,G,5,-0.5583452
Anterior,BM1976.1428,-0.30223376575324334,12,12.7163146,3.37661729,1.0,Pongo,Borneo,Kieran Richardson,4,6002.071777,Dehesa Elementary,4,1,7,G,10,-0.5583452
Posterior,BM1976.1428,0.16620674172607786,12,12.7163146,3.37661729,1.0,Pongo,Borneo,Mathieu Bodmer,4,5090.587891,Cottonwood Union Elementary,1,1,7,G,10,-0.5583452
Premolar,BM1976.1428,0.5680143826492853,8,12.7163146,3.37661729,1.0,Pongo,Borneo,Maximilian Beister,3,5112.390137,Fruitvale Elementary,4,1,7,wood,10,-0.5583452
Anterior,BM1976.1429,0.30759990989768765,12,9.80589949,2.35865298,0.5,Pongo,Borneo,Radek Černý,2,5287.35498,Union Elementary,3,2,3,G,5,-0.5583452
Posterior,BM1976.1429,-1.0741848636083762,12,9.80589949,2.35865298,0.5,Pongo,Borneo,Stephen Warnock,2,4889.47998,Fountain Valley Elementary,3,10,3,L,5,-0.5583452
Premolar,BM1976.1429,0.16256521083122172,8,9.80589949,2.35865298,0.5,Pongo,Borneo,Nelson Valdez,2,5118.130371,Gold Oak Union Elementary,2,1,7,Q,10,-0.5583452
Anterior,BM1976.1430,0.05186563376006483,12,10.5335033,2.61213574,0.0,Pongo,Borneo, Roberto Lago,2,5119.123047,Buckeye Union Elementary,3,10,4,Q,6,-0.5583452
Posterior,BM1976.1430,0.2147498046521496,12,10.5335033,2.61213574,0.0,Pongo,Borneo, Valerón,2,4792.211426,Rocklin Unified,2,3,7,wood,10,-0.3415543
Premolar,BM1976.1430,0.7876178837496581,8,10.5335033,2.61213574,0.0,Pongo,Borneo, Doni,4,5450.103516,Gold Trail Union Elementary,4,1,7,G,10,-0.5040575
Anterior,BM1976.1431,-0.9655254911507284,12,12.47378,3.29146087,1.0,Pongo,Borneo,Ibrahima Traoré,4,5210.724609,Hydesville Elementary,3,1,7,L,10,-0.5040575
Posterior,BM1976.1431,-0.2640986762571568,12,12.47378,3.29146087,1.0,Pongo,Borneo, Simão,4,4715.445801,Saugus Union Elementary,4,3,7,wood,10,0.773524
Premolar,BM1976.1431,0.29909248234703434,8,12.47378,3.29146087,1.0,Pongo,Borneo,Ivan Klasnić,3,4632.068359,Loomis Union Elementary,4,1,7,G,10,1.063938
Anterior,BM1976.1434,-0.73603705098993,12,11.5036417,2.95130863,1.0,Pongo,Borneo,Kevin Vogt,4,5028.561523,Placer Hills Union Elementary,2,2,9,G,13,1.063938
Posterior,BM1976.1434,0.7207880214095684,12,11.5036417,2.95130863,1.0,Pongo,Borneo,Jay Rodriguez,5,5695.466797,Dunham Elementary,4,9,9,G,13,-1.090389
Premolar,BM1976.1434,0.19305441515862376,8,11.5036417,2.95130863,1.0,Pongo,Borneo,Paul Verhaegh,2,4504.294922,San Carlos Elementary,1,12,4,G,6,-1.090389
Anterior,BM1976.1435,0.4209149965250328,12,9.0782957,2.10624751,1.0,Pongo,Borneo, Bosingwa,3,5156.437012,Ready Springs Union Elementary,2,1,7,G,10,-1.090389
Posterior,BM1976.1435,-0.2544931711608864,12,9.0782957,2.10624751,1.0,Pongo,Borneo,Lasse Sobiech,5,5433.51416,Coarsegold Union Elementary,4,2,3,G,5,-1.090389
Premolar,BM1976.1435,0.40527713863737347,8,9.0782957,2.10624751,1.0,Pongo,Borneo, Jonas,4,5254.631836,Cayucos Elementary,3,2,3,G,5,-1.090389
Anterior,BM1976.1436,0.5266375744676229,12,10.7760379,2.69681693,1.0,Pongo,Borneo, João Victor,4,4593.196777,Richmond Elementary,2,2,3,G,5,-1.090389
Posterior,BM1976.1436,0.12850304775915605,12,10.7760379,2.69681693,1.0,Pongo,Borneo,Aly Cissokho,2,4320.678711,Clay Joint Elementary,4,7,7,G,10,-1.069162
Premolar,BM1976.1436,0.12922864952665059,8,10.7760379,2.69681693,1.0,Pongo,Borneo,Nicky Shorey,3,4920.777344,Waugh Elementary,1,5,4,G,6,-1.069162
Anterior,BM1976.1437,0.14635406820409125,6,11.2611071,2.86641,1.0,Pongo,Borneo,Gareth Bale,2,6905.869141,Two Rock Union Elementary,3,1,3,G,5,-1.069162
Posterior,BM1976.1437,-0.39381350923309055,6,11.2611071,2.86641,1.0,Pongo,Borneo,Mitchell Langerak,4,5729.904297,Belmont-Redwood Shores Elementary,4,3,3,G,5,-1.069162
Premolar,BM1976.1437,-0.05274900256592313,4,11.2611071,2.86641,1.0,Pongo,Borneo,Kevin Trapp,3,4825.202148,Rescue Union Elementary,4,3,7,L,10,-1.069162
Anterior,BM1976.1438,-0.05512841899457231,6,8.83576111,2.02242151,1.0,Pongo,Borneo,Albert Rafetraniaina,3,5388.17041,Alta-Dutch Flat Union Elementary,1,1,9,G,13,1.415695
Posterior,BM1976.1438,0.2002192014008902,6,8.83576111,2.02242151,1.0,Pongo,Borneo,Samed Yesil,5,5133.827148,San Pasqual Union Elementary,2,1,4,wood,6,-1.422919
Premolar,BM1976.1438,0.493929250698684,4,8.83576111,2.02242151,1.0,Pongo,Borneo,Assani Lukimya,5,5346.15625,Latrobe Elementary,1,1,7,G,10,-1.422919
Anterior,BM1976.1439,-0.4868159084918081,12,8.59322651,1.93878354,1.0,Pongo,Borneo, Pedro,3,4789.309082,Union Hill Elementary,4,11,3,G,5,-0.4899626
Posterior,BM1976.1439,-0.04201908451586577,12,8.59322651,1.93878354,1.0,Pongo,Borneo,Ludovic Obraniak,4,5329.782227,Twin Hills Union Elementary,3,10,3,G,5,-0.4899626
Premolar,BM1976.1439,0.7234116984967863,8,8.59322651,1.93878354,1.0,Pongo,Borneo,Martin Amedick,3,5371.172852,Pacific Union Elementary,2,4,4,wood,6,-0.4899626
Anterior,BM1976.1440,-0.33675297827754147,12,12.2312454,3.20634803,1.0,Pongo,Borneo,Hajime Hosogai,4,5771.383789,Douglas City Elementary,2,6,3,G,5,-0.4899626
Posterior,BM1976.1440,-0.37423289235287593,12,12.2312454,3.20634803,1.0,Pongo,Borneo,Ibrahima Traoré,4,4993.634766,Pleasant Ridge Union Elementary,4,1,7,L,10,-0.4899626
Premolar,BM1976.1440,0.11393651526342179,8,12.2312454,3.20634803,1.0,Pongo,Borneo, Naldo,1,4854.038086,Newcastle Elementary,3,22,3,L,5,-0.4899626
Anterior,BM1976.1442,0.41986733840938323,12,10.7760379,2.69681693,1.0,Pongo,Borneo,Ron Vlaar,3,4392.679688,Mesa Union Elementary,3,14,9,G,13,-0.4899626
Posterior,BM1976.1442,0.02298802242396901,12,10.7760379,2.69681693,1.0,Pongo,Borneo,Kyle Naughton,4,5884.432129,Weaverville Elementary,2,1,3,G,5,-0.4899626
Premolar,BM1976.1442,0.6507525585991728,8,10.7760379,2.69681693,1.0,Pongo,Borneo, Júlio César,5,4273.993164,North Cow Creek Elementary,1,1,7,G,10,-0.5835869
Anterior,BM1976.1443,0.42577974480113256,12,11.7461763,3.03626772,1.0,Pongo,Borneo,Ryan Dickson,2,5146.78418,Nevada City Elementary,4,1,7,G,10,-0.5835869
Posterior,BM1976.1443,0.4186451361965505,14,11.7461763,3.03626772,1.0,Pongo,Borneo,Steven Sidwell,4,5351.522949,Jacoby Creek Elementary,1,1,4,G,6,-0.5835869
Premolar,BM1976.1443,0.2815632680461832,8,11.7461763,3.03626772,1.0,Pongo,Borneo, Tiago,4,7667.571777,Fort Ross Elementary,4,3,9,G,13,-0.5835869
Anterior,BM50a,1.1490548522530306,12,13.0001905,2.29036872,1.0,Papio,East Africa,Romain Genevois,4,5281.708984,Encinitas Union Elementary,4,1,7,G,10,-0.5835869
Posterior,BM50a,-0.057753211807844235,12,13.0001905,2.29036872,1.0,Papio,East Africa,Luis Suárez,3,5368.50293,Dixie Elementary,1,2,4,G,6,-0.5835869
Premolar,BM50a,-0.9146165273867949,8,13.0001905,2.29036872,1.0,Papio,East Africa,Grégory Sertić,3,6429.257324,Lakeside Joint Elementary,3,6,7,G,10,-0.5835869
Anterior,BRK125458,1.66631733826623,6,29.1041325,3.72712188,0.25,Homo sapiens,Native Californian,Christian Schulz,3,5387.458984,Hermosa Beach City Elementary,2,1,3,G,5,-0.5835869
Posterior,BRK125458,0.6838600046004959,12,29.1041325,3.72712188,0.25,Homo sapiens,Native Californian, David Navarro,2,5235.774902,Rincon Valley Union Elementary,4,7,4,G,6,-0.5835869
Premolar,BRK125458,0.9533413568452567,6,29.1041325,3.72712188,0.25,Homo sapiens,Native Californian, Ramires,1,4829.896484,Washington Union Elementary,3,4,4,G,6,0.7566829
Anterior,BRK125462,1.5259001332607975,12,48.4791205,5.71046472,0.25,Homo sapiens,Native Californian,Sébastien Puygrenier,4,5088.708008,Bennett Valley Union Elementary,1,9,3,G,5,0.7566829
Posterior,BRK125462,0.138512442450766,12,48.4791205,5.71046472,0.25,Homo sapiens,Native Californian,Pavel Pogrebnyak,4,5390.118164,Loma Prieta Joint Union Elemen,4,2,3,G,5,0.7566829
Premolar,BRK125462,0.3055683935325221,8,48.4791205,5.71046472,0.25,Homo sapiens,Native Californian,John Utaka,4,6588.430664,Kenwood Elementary,4,8,3,G,5,0.7566829
Anterior,BRK125598,0.1389801464280318,11,27.6373976,3.70258313,0.75,Homo sapiens,Native Californian,Youssuf Mulumbu,2,6196.694824,Liberty Elementary,2,1,3,G,5,0.7566829
Posterior,BRK125598,0.5235582263968106,9,27.6373976,3.70258313,0.75,Homo sapiens,Native Californian, Azpilicueta,4,4645.413086,Knights Ferry Elementary,4,1,4,G,6,0.8808186
Premolar,BRK125598,1.111412927224297,5,27.6373976,3.70258313,0.75,Homo sapiens,Native Californian,Shola Ameobi,2,6489.928711,Kentfield Elementary,4,7,4,G,6,0.8808186
Anterior,BRK125610,1.151698981627511,12,23.0458795,2.9625106,0.5,Homo sapiens,Native Californian,Mathieu Debuchy,2,5094.958984,Ballard Elementary,3,15,7,G,10,0.8808186
Posterior,BRK125610,1.0335757735832727,11,23.0458795,2.9625106,0.5,Homo sapiens,Native Californian,Ashkan Dejagah,2,4841.958496,Oak Grove Union Elementary,2,5,7,G,10,0.8808186
Premolar,BRK125610,0.22880032079505075,8,23.0458795,2.9625106,0.5,Homo sapiens,Native Californian,Takashi Usami,3,6315.3125,Ross Valley Elementary,2,3,7,G,10,-0.5665014
Anterior,BRK125660,-0.19875332404467905,12,51.5,12.6,0.75,Homo sapiens,Native Californian,Raphael Wolf,5,5399.383301,Mountain Elementary,4,1,7,L,10,-0.5665014
Posterior,BRK125660,0.927837460822918,11,51.5,12.6,0.75,Homo sapiens,Native Californian, Guly,4,5429.473633,Burlingame Elementary,2,2,4,G,6,-0.5665014
Premolar,BRK125660,0.6771529379397269,8,51.5,12.6,0.75,Homo sapiens,Native Californian,Aleksandar Stevanović,3,5644.286133,Grant Elementary,3,1,3,wood,5,0.3394037
Anterior,BRK125661,1.1208227950623584,12,32.3564578,4.25426601,0.75,Homo sapiens,Native Californian, Zé Castro,3,6060.256836,Happy Valley Elementary,3,1,3,G,5,-0.1513687
Posterior,BRK125661,1.2363988901424197,12,32.3564578,4.25426601,0.75,Homo sapiens,Native Californian,Ragnar Klavan,2,5319.553711,Bonny Doon Union Elementary,1,1,7,G,10,-1.024997
Premolar,BRK125661,0.967807430307934,8,32.3564578,4.25426601,0.75,Homo sapiens,Native Californian, Dani Alves,5,4819.903809,Walnut Creek Elementary,2,2,7,G,10,-1.024997
Anterior,BRK125666,1.2641196065443845,6,36.5653494,4.94131337,0.25,Homo sapiens,Native Californian,Branislav Ivanović,1,5208.226074,Hope Elementary,4,1,7,G,10,-1.024997
Posterior,BRK125666,1.0111517996350523,6,36.5653494,4.94131337,0.25,Homo sapiens,Native Californian, Busquets,1,5859.964844,Larkspur Elementary,3,1,3,G,5,-1.024997
Premolar,BRK125666,1.1544991253391572,4,36.5653494,4.94131337,0.25,Homo sapiens,Native Californian,Arnold Mvuemba,4,4962.736816,Cupertino Union Elementary,3,1,3,G,5,-1.024997
Anterior,BRK125670,0.5661845972891681,10,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian,Glenn Whelan,2,7614.379395,Pacific Elementary,2,1,7,G,10,-0.0252444
Posterior,BRK125670,0.8163603607319384,7,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian,Jens Hegeler,5,5566.467773,Los Gatos Union Elementary,1,1,4,G,6,-0.0252444
Premolar,BRK125670,0.9956973911393263,6,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian,Bakary Koné,4,7039.949219,Montecito Union Elementary,2,4,7,G,10,-0.0252444
Anterior,BRK125675,1.2928961456125787,12,36.9479759,5.00397466,0.5,Homo sapiens,Native Californian,Ian Harte,5,6604.063965,Solana Beach Elementary,1,1,7,G,10,-0.7467875
Posterior,BRK125675,0.7143341406210713,12,36.9479759,5.00397466,0.5,Homo sapiens,Native Californian,Mathias Autret,2,6180.148926,Menlo Park City Elementary,2,1,7,G,10,-0.7467875
Premolar,BRK125675,1.1502597651231448,9,36.9479759,5.00397466,0.5,Homo sapiens,Native Californian,Victor Moses,4,6460.657227,Reed Union Elementary,3,1,7,G,10,0.9889485
Anterior,BRK125676,0.775275676744101,9,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian, Azpilicueta,4,6415.35498,Mill Valley Elementary,1,7,7,G,10,0.9889485
Posterior,BRK125676,0.8459344407355139,12,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian,Tony Jantschke,2,5230.876953,Lafayette Elementary,2,3,9,G,13,0.9889485
Premolar,BRK125676,1.2971798730795845,8,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian,Federico Macheda,4,5838.171875,Del Mar Union Elementary,3,1,9,G,13,-0.5324199
Anterior,BRK125678,-0.047692089790864034,12,39.6263614,5.44334199,0.75,Homo sapiens,Native Californian, Jesús Vázquez,2,7711.506836,Woodside Elementary,1,1,4,G,6,-0.5324199
Posterior,BRK125678,0.28421061038936246,11,39.6263614,5.44334199,0.75,Homo sapiens,Native Californian,Philippe Senderos,4,5592.765137,Moraga Elementary,4,3,7,G,10,-0.5324199
Premolar,BRK125678,0.19572406543177123,8,39.6263614,5.44334199,0.75,Homo sapiens,Native Californian,Julien Quercia,2,5933.154297,Orinda Union Elementary,3,1,3,G,5,-0.7668921
Anterior,BRK125679,-0.20995639180676928,12,32.7390843,4.31652929,0.75,Homo sapiens,Native Californian,Alex Smith,2,7593.405762,Hillsborough City Elementary,1,1,3,G,5,-0.7668921
Posterior,BRK125679,0.5787675861244372,12,32.7390843,4.31652929,0.75,Homo sapiens,Native Californian,Ludovic Obraniak,4,6500.449707,Cold Spring Elementary,3,12,3,G,5,-0.7668921
Premolar,BRK125679,1.2590217748458246,8,32.7390843,4.31652929,0.75,Homo sapiens,Native Californian,Brett Williams,4,7217.263184,Portola Valley Elementary,4,2,7,G,10,-0.7668921
Anterior,BRK125800,0.7662011913505544,10,28.5301928,3.63455838,0.75,Homo sapiens,Native Californian,Cristian Álvarez,3,5392.638672,Saratoga Union Elementary,4,1,4,G,6,-0.7668921
Posterior,BRK125800,0.9961805238278522,12,28.5301928,3.63455838,0.75,Homo sapiens,Native Californian,Gabriel Tamaş,2,7290.338867,Las Lomitas Elementary,1,1,3,G,5,-0.7668921
Premolar,BRK125800,1.4209181703585463,7,28.5301928,3.63455838,0.75,Homo sapiens,Native Californian,Vadim Demidov,4,5741.462891,Los Altos Elementary,4,1,3,G,5,-0.7668921
Anterior,BRK125802,1.5345411141448069,7,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian,Éric Abidal,4,4402.831543,Somis Union Elementary,3,2,7,G,10,-0.7668921
Posterior,BRK125802,0.8689975634271385,11,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian,Karim Haggui,3,4776.336426,Plumas Elementary,3,3,9,G,13,-0.7668921
Premolar,BRK125802,1.546881549024627,8,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian,Artur Sobiech,4,5993.392578,Wheatland Elementary,4,1,4,G,6,-0.7668921
Anterior,BRK125810,0.9458351641479644,12,30.5070964,4.16980327,0.75,Homo sapiens,Native Californian,Ali Mmadi,4,6384.911133,Sunol Glen Unified,3,1,7,G,10,1.154256
Posterior,BRK125810,0.5029452503507383,12,30.5070964,4.16980327,0.75,Homo sapiens,Native Californian,Peguy Luyindula,2,5099.380859,Manzanita Elementary,2,2,3,G,5,1.154256
Premolar,BRK125810,0.6187262353166376,8,30.5070964,4.16980327,0.75,Homo sapiens,Native Californian,Stelios Malezas,2,5501.95459,Thermalito Union Elementary,4,6,3,wood,5,1.154256
Anterior,BRK125811,0.1965097081782199,10,34.6522169,4.62847197,0.75,Homo sapiens,Native Californian,René Adler,5,7101.831055,Golden Feather Union Elementary,2,1,4,G,6,1.154256
Posterior,BRK125811,0.47877128880930064,11,34.6522169,4.62847197,0.75,Homo sapiens,Native Californian, Sílvio,2,5235.987793,Palermo Union Elementary,4,3,3,L,5,1.232602
Premolar,BRK125811,0.7313557545742251,7,34.6522169,4.62847197,0.75,Homo sapiens,Native Californian,Djiby Fall,4,5580.146973,Burrel Union Elementary,2,2,7,Q,10,1.232602
Anterior,BRK125821,1.2848231118211635,12,37.1392892,5.035316,0.75,Homo sapiens,Native Californian,Patrick Owomoyela,1,5253.331055,Holt Union Elementary,2,1,3,Q,5,1.232602
Posterior,BRK125821,1.7218333629510838,12,37.1392892,5.035316,0.75,Homo sapiens,Native Californian,Eugen Polanski,4,4565.746094,Vineland Elementary,1,3,9,wood,13,1.232602
Premolar,BRK125821,0.24337282831344953,8,37.1392892,5.035316,0.75,Homo sapiens,Native Californian,Marco Reus,5,5355.54834,Orange Center Elementary,2,1,3,G,5,1.774334
Anterior,BRK125822,1.0891098179888419,12,30.3157831,4.13857528,0.25,Homo sapiens,Native Californian, Jordi Codina,4,5036.211426,Del Paso Heights Elementary,1,4,7,L,10,1.774334
Posterior,BRK125822,0.4061525877036577,12,30.3157831,4.13857528,0.25,Homo sapiens,Native Californian, Manquillo,2,4547.692383,Le Grand Union Elementary,3,1,7,wood,10,1.774334
Premolar,BRK125822,1.1281181648619492,8,30.3157831,4.13857528,0.25,Homo sapiens,Native Californian,Ryan Bertrand,3,5447.345215,West Fresno Elementary,2,1,4,G,6,1.774334
Anterior,BRK125827,0.8394809125061625,12,27.5736265,3.48066219,0.75,Homo sapiens,Native Californian,Adil Rami,4,6567.149414,Allensworth Elementary,2,7,9,G,13,1.774334
Posterior,BRK125827,0.029569545608995385,12,27.5736265,3.48066219,0.75,Homo sapiens,Native Californian,Anthony Réveillère,5,4818.612793,Sunnyside Union Elementary,2,1,7,G,10,1.774334
Premolar,BRK125827,1.3442445169569501,8,27.5736265,3.48066219,0.75,Homo sapiens,Native Californian, Lucas Piazon,2,5621.456055,Woodville Elementary,3,1,4,G,6,1.774334
Anterior,BRK125832,0.6136754906982063,6,45.6,10.4,0.75,Homo sapiens,Native Californian,Fabrice Begeorgi,3,6026.359863,Pixley Union Elementary,4,2,7,G,10,1.773151
Posterior,BRK125832,0.6475526720351077,6,45.6,10.4,0.75,Homo sapiens,Native Californian,Anthony Modeste,2,6723.237793,Lost Hills Union Elementary,3,2,3,G,5,1.773151
Premolar,BRK125832,0.3922356523406313,4,45.6,10.4,0.75,Homo sapiens,Native Californian,Alexander Esswein,4,5589.885254,Buttonwillow Union Elementary,3,1,4,G,6,0.7245926
Anterior,BRK126049,0.5901938702655252,12,29.2954458,3.75801123,0.5,Homo sapiens,Native Californian,François Clerc,4,5064.615723,Lennox Elementary,4,1,4,G,6,-1.181626
Posterior,BRK126049,1.1058162420292916,11,29.2954458,3.75801123,0.5,Homo sapiens,Native Californian,Sylvain Marchal,2,5433.593262,Lamont Elementary,2,2,3,G,5,-1.181626
Premolar,BRK126049,0.8117705683158981,8,29.2954458,3.75801123,0.5,Homo sapiens,Native Californian,Djibril Cissé,3,5725.563477,Westmorland Union Elementary,3,1,3,G,5,-1.181626
Anterior,BRK126054,1.0585369541120153,6,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian,Christopher Nöthe,3,4542.10498,Pleasant View Elementary,1,3,3,G,5,-1.181626
Posterior,BRK126054,1.0743842467554636,5,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian,Nemanja Vidić,3,5107.086426,Wasco Union Elementary,1,1,3,G,5,-1.181626
Premolar,BRK126054,1.5311941678101704,4,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian,Niklas Bolten,2,4659.661621,Alta Vista Elementary,1,2,4,L,6,-1.181626
Anterior,BRK126076,0.7386126354181595,6,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian, Mattioni,4,4555.464355,Livingston Union Elementary,2,1,4,G,6,1.769452
Posterior,BRK126076,0.19826249313437516,6,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian, David Cobeño,4,5415.152832,Woodlake Union Elementary,2,1,7,wood,10,1.769452
Premolar,BRK126076,1.4104381936171606,4,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian,Yoan Gouffran,2,4997.871582,Alisal Union Elementary,1,6,7,G,10,-0.5872612
Anterior,BRK126087,0.7439957735543655,12,20.1761807,2.50774612,0.5,Homo sapiens,Native Californian,Timo Hildebrand,4,5223.912109,Arvin Union Elementary,3,1,7,G,10,-0.0018324
Posterior,BRK126087,1.4330085497423637,12,20.1761807,2.50774612,0.5,Homo sapiens,Native Californian,Alexis Sánchez,2,5139.164551,Terra Bella Union Elementary,4,2,7,G,10,-0.0018324
Premolar,BRK126087,1.084607015508266,8,20.1761807,2.50774612,0.5,Homo sapiens,Native Californian,Claudio Pizarro,3,4614.251953,Tipton Elementary,2,1,4,wood,6,-0.0566766
Anterior,BRK126089,0.8394566699875208,12,26.6808313,3.54750963,0.75,Homo sapiens,Native Californian,Amin Younes,2,5342.233398,San Ysidro Elementary,2,1,3,G,5,-0.0566766
Posterior,BRK126089,1.0681206026612915,12,26.6808313,3.54750963,0.75,Homo sapiens,Native Californian, Gavilán,3,5347.458496,Soledad Unified,2,7,3,L,5,-0.0566766
Premolar,BRK126089,1.8315369161615904,8,26.6808313,3.54750963,0.75,Homo sapiens,Native Californian,Daniel Van Buyten,3,5036.458984,Mountain View Elementary,1,1,7,L,10,-0.0566766
Anterior,BRK126092,1.891556764972687,12,37.5219157,5.09801939,0.75,Homo sapiens,Native Californian,Éric Abidal,5,5117.141602,King City Union Elementary,2,1,7,G,10,-0.0566766
Posterior,BRK126092,0.9349976244043384,12,37.5219157,5.09801939,0.75,Homo sapiens,Native Californian,Yannick Sagbo,3,5117.039551,Ontario-Montclair Elementary,4,7,7,G,10,-0.0566766
Premolar,BRK126092,0.9782655281202266,8,37.5219157,5.09801939,0.75,Homo sapiens,Native Californian,Sam Johnstone,4,5272.191895,Los Nietos Elementary,3,2,3,G,5,1.231394
Anterior,BRK126094,1.4147348687934618,12,25.9155783,3.42374303,0.75,Homo sapiens,Native Californian,Alejandro Domínguez,2,5225.719238,Winton Elementary,4,4,3,G,5,1.231394
Posterior,BRK126094,0.4990082769475036,12,25.9155783,3.42374303,0.75,Homo sapiens,Native Californian,Anton Putsila,4,6516.533203,Raisin City Elementary,4,1,7,G,10,1.231394
Premolar,BRK126094,1.0606374064993112,8,25.9155783,3.42374303,0.75,Homo sapiens,Native Californian,Daniel Didavi,2,4559.176758,Ravenswood City Elementary,1,3,4,G,6,1.231394
Anterior,BRK126100,0.8896168064575264,12,25.0865542,3.08319431,0.25,Homo sapiens,Native Californian,Wilson Palacios,2,5119.158203,Richland-Lerdo Union Elementary,1,1,7,G,10,1.231394
Posterior,BRK126100,1.0515072282043707,12,25.0865542,3.08319431,0.25,Homo sapiens,Native Californian, Miranda,4,5338.185547,Oxnard Elementary,1,10,7,G,10,0.4203998
Premolar,BRK126100,0.5048651435894469,8,25.0865542,3.08319431,0.25,Homo sapiens,Native Californian,Charlie Adam,4,5090.044922,El Nido Elementary,1,3,7,G,10,0.4203998
Anterior,BRK126104,0.1445598114251304,12,23.6198193,3.05433283,0.75,Homo sapiens,Native Californian,Marc Hornschuh,3,5485.496094,Fairfax Elementary,1,3,7,G,10,0.4203998
Posterior,BRK126104,-0.08577296316597549,12,23.6198193,3.05433283,0.75,Homo sapiens,Native Californian, Pulido,5,4793.370117,Delano Union Elementary,2,1,7,G,10,0.2899157
Premolar,BRK126104,0.3695406167773385,8,23.6198193,3.05433283,0.75,Homo sapiens,Native Californian,Aaron Hughes,2,5092.91748,Perris Elementary,4,1,9,G,13,-0.7377322
Anterior,BRK126107,0.6833950403005195,12,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian,Christian Nørgaard,3,4359.520996,Valle Lindo Elementary,2,1,9,G,13,-0.5719836
Posterior,BRK126107,0.7622429143804873,12,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian,Julian Korb,1,5645.495605,Alum Rock Union Elementary,4,2,4,G,6,-0.6779634
Premolar,BRK126107,1.8249705055636483,8,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian,Benoît Assou-Ekotto,2,4518.016113,Edison Elementary,3,1,7,G,10,1.509794
Anterior,BRK126113,1.4289113560985518,12,32.9941687,4.35806278,0.75,Homo sapiens,Native Californian,Daniel Williams,3,5864.366211,Bakersfield City Elementary,4,1,3,G,5,0.5885687
Posterior,BRK126113,0.4435329360914791,12,32.9941687,4.35806278,0.75,Homo sapiens,Native Californian, Cala,4,5257.996582,Franklin-McKinley Elementary,4,2,3,G,5,-0.126001
Premolar,BRK126113,1.0676119996909303,8,32.9941687,4.35806278,0.75,Homo sapiens,Native Californian,Mitchell Langerak,5,5016.692383,Hawthorne Elementary,4,1,3,G,5,-0.2581899
Anterior,BRK126117,0.7079794412540235,12,26.2982048,3.48559185,0.25,Homo sapiens,Native Californian,Grégory Bettiol,3,4720.086426,Chowchilla Elementary,3,1,7,G,10,0.1496926
Posterior,BRK126117,0.7664490640973227,12,26.2982048,3.48559185,0.25,Homo sapiens,Native Californian,Benjamin Psaume,5,5470.5625,Salinas City Elementary,2,2,4,G,6,0.540917
