feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9
Anterior,BM1938.7.17.1,-1.421939850753122,12,32.6684551,6.16831052,1.0,Papio,Central Africa
Posterior,BM1938.7.17.1,1.3141529783480697,12,32.6684551,6.16831052,1.0,Papio,Central Africa
Premolar,BM1938.7.17.1,-3.0076468372149394,8,32.6684551,6.16831052,1.0,Papio,Central Africa
Anterior,BM1939.1005,2.605356662911067,6,14.1715222,3.88831042,1.0,Pongo,Borneo
Posterior,BM1939.1005,5.575348437893671,6,14.1715222,3.88831042,1.0,Pongo,Borneo
Premolar,BM1939.1005,0.8705431055471046,4,14.1715222,3.88831042,1.0,Pongo,Borneo
Anterior,BM1939.1006,1.9479900348028347,6,11.2611071,2.86641,1.0,Pongo,Borneo
Posterior,BM1939.1006,0.3092614658404084,6,11.2611071,2.86641,1.0,Pongo,Borneo
Premolar,BM1939.1006,0.01800701061564234,4,11.2611071,2.86641,1.0,Pongo,Borneo
Anterior,BM1939.1007,-3.9423809995546044,12,9.80589949,2.35865298,0.0,Pongo,Borneo
Posterior,BM1939.1007,1.7544706712623124,12,9.80589949,2.35865298,0.0,Pongo,Borneo
Premolar,BM1939.1007,-0.5163669300809604,8,9.80589949,2.35865298,0.0,Pongo,Borneo
Anterior,BM1939.1008,11.504893228256053,12,11.2611071,2.86641,0.0,Pongo,Borneo
Posterior,BM1939.1008,8.652146900614081,12,11.2611071,2.86641,0.0,Pongo,Borneo
Premolar,BM1939.1008,2.1350774249043605,8,11.2611071,2.86641,0.0,Pongo,Borneo
Anterior,BM1939.1021,-4.147673164455885,12,20.6073056,3.87558812,1.0,Papio,West Africa
Posterior,BM1939.1021,-6.064936313911842,12,20.6073056,3.87558812,1.0,Papio,West Africa
Premolar,BM1939.1021,6.577016250296991,8,20.6073056,3.87558812,1.0,Papio,West Africa
Anterior,BM1962.25,1.4819729807289088,12,19.8012926,3.71619727,0.0,Papio,East Africa
Posterior,BM1962.25,2.675036560728995,12,19.8012926,3.71619727,0.0,Papio,East Africa
Premolar,BM1962.25,-9.534322643068931,8,19.8012926,3.71619727,0.0,Papio,East Africa
Anterior,BM1964.2174,5.129800858389737,12,19.3982861,3.63654073,0.0,Papio,East Africa
Posterior,BM1964.2174,2.5338678667153447,12,19.3982861,3.63654073,0.0,Papio,East Africa
Premolar,BM1964.2174,-6.054065712282567,8,19.3982861,3.63654073,0.0,Papio,East Africa
Anterior,BM1971.2353,-2.547737534546383,6,22.6223381,4.27445115,1.0,Papio,West Africa
Posterior,BM1971.2353,1.487285269909032,6,22.6223381,4.27445115,1.0,Papio,West Africa
Premolar,BM1971.2353,0.3279388343493233,4,22.6223381,4.27445115,1.0,Papio,West Africa
Anterior,BM1971.2354,-1.5634412868023677,7,21.0103121,3.95531929,1.0,Papio,West Africa
Posterior,BM1971.2354,-0.527945676300205,6,21.0103121,3.95531929,1.0,Papio,West Africa
Premolar,BM1971.2354,-1.3428568701801777,4,21.0103121,3.95531929,1.0,Papio,West Africa
Anterior,BM1976.1408,0.8548099646231438,12,16.3543336,4.65756455,0.0,Pongo,Borneo
Posterior,BM1976.1408,8.093121114833716,13,16.3543336,4.65756455,0.0,Pongo,Borneo
Premolar,BM1976.1408,-14.068328783781688,8,16.3543336,4.65756455,0.0,Pongo,Borneo
Anterior,BM1976.1409,-1.2822951092772523,12,13.9289876,3.80295048,0.0,Pongo,Borneo
Posterior,BM1976.1409,0.9862475437021238,12,13.9289876,3.80295048,0.0,Pongo,Borneo
Premolar,BM1976.1409,1.6419647703023665,8,13.9289876,3.80295048,0.0,Pongo,Borneo
Anterior,BM1976.1415,-2.0235307699871194,12,12.2312454,3.20634803,0.0,Pongo,Borneo
Posterior,BM1976.1415,-9.623380270854003,12,12.2312454,3.20634803,0.0,Pongo,Borneo
Premolar,BM1976.1415,1.8175896068896678,8,12.2312454,3.20634803,0.0,Pongo,Borneo
Anterior,BM1976.1416,9.497276238255443,12,11.5036417,2.95130863,0.0,Pongo,Borneo
Posterior,BM1976.1416,-8.400318080127734,11,11.5036417,2.95130863,0.0,Pongo,Borneo
Premolar,BM1976.1416,4.758249203506825,8,11.5036417,2.95130863,0.0,Pongo,Borneo
Anterior,BM1976.1417,-1.7854091080175414,6,11.2611071,2.86641,0.0,Pongo,Borneo
Posterior,BM1976.1417,-0.31900537164377396,7,11.2611071,2.86641,0.0,Pongo,Borneo
Premolar,BM1976.1417,-5.760784137453778,3,11.2611071,2.86641,0.0,Pongo,Borneo
Anterior,BM1976.1418,-1.8179582755336274,12,11.2611071,2.86641,0.0,Pongo,Borneo
Posterior,BM1976.1418,7.152214488073546,12,11.2611071,2.86641,0.0,Pongo,Borneo
Premolar,BM1976.1418,3.2151674323003627,8,11.2611071,2.86641,0.0,Pongo,Borneo
Anterior,BM1976.1419,9.524504452227163,12,11.2611071,2.86641,0.0,Pongo,Borneo
Posterior,BM1976.1419,6.479203756625269,12,11.2611071,2.86641,0.0,Pongo,Borneo
Premolar,BM1976.1419,2.4272602988122705,8,11.2611071,2.86641,0.0,Pongo,Borneo
Anterior,BM1976.1420,9.588291272837516,10,11.0185725,2.78157736,0.0,Pongo,Borneo
Posterior,BM1976.1420,2.4267470581399175,12,11.0185725,2.78157736,0.0,Pongo,Borneo
Premolar,BM1976.1420,4.561559464778885,8,11.0185725,2.78157736,0.0,Pongo,Borneo
Anterior,BM1976.1421,-1.6100434400910688,12,10.7760379,2.69681693,0.0,Pongo,Borneo
Posterior,BM1976.1421,0.38274862246354713,12,10.7760379,2.69681693,0.0,Pongo,Borneo
Premolar,BM1976.1421,-3.8099319730673553,8,10.7760379,2.69681693,0.0,Pongo,Borneo
Anterior,BM1976.1422,5.44840020204212,12,11.7461763,3.03626772,0.0,Pongo,Borneo
Posterior,BM1976.1422,-6.449009892032308,12,11.7461763,3.03626772,0.0,Pongo,Borneo
Premolar,BM1976.1422,4.311098120745539,8,11.7461763,3.03626772,0.0,Pongo,Borneo
Anterior,BM1976.1423,-1.028752941096468,12,11.2611071,2.86641,0.0,Pongo,Borneo
Posterior,BM1976.1423,6.4453712360813915,12,11.2611071,2.86641,0.0,Pongo,Borneo
Premolar,BM1976.1423,4.138327824707025,8,11.2611071,2.86641,0.0,Pongo,Borneo
Anterior,BM1976.1424,10.009286234243854,12,13.686453,3.71761878,1.0,Pongo,Borneo
Posterior,BM1976.1424,4.028049919304827,12,13.686453,3.71761878,1.0,Pongo,Borneo
Premolar,BM1976.1424,-8.609844373373146,8,13.686453,3.71761878,1.0,Pongo,Borneo
Anterior,BM1976.1425,-0.3498964867085588,12,11.5036417,2.95130863,1.0,Pongo,Borneo
Posterior,BM1976.1425,-6.414454955933585,13,11.5036417,2.95130863,1.0,Pongo,Borneo
Premolar,BM1976.1425,-2.8267862377283164,8,11.5036417,2.95130863,1.0,Pongo,Borneo
Anterior,BM1976.1426,8.311195600292695,12,11.9887109,3.12128232,1.0,Pongo,Borneo
Posterior,BM1976.1426,3.5163421114833726,12,11.9887109,3.12128232,1.0,Pongo,Borneo
Premolar,BM1976.1426,-3.818200252842338,8,11.9887109,3.12128232,1.0,Pongo,Borneo
Anterior,BM1976.1427,-5.545757237372752,12,14.4140568,3.97369678,0.0,Pongo,Borneo
Posterior,BM1976.1427,0.19745263826813475,12,14.4140568,3.97369678,0.0,Pongo,Borneo
Premolar,BM1976.1427,-6.658962470128794,8,14.4140568,3.97369678,0.0,Pongo,Borneo
Anterior,BM1976.1428,-3.6656873496639815,12,12.7163146,3.37661729,1.0,Pongo,Borneo
Posterior,BM1976.1428,1.7298580537497965,12,12.7163146,3.37661729,1.0,Pongo,Borneo
Premolar,BM1976.1428,6.357919323911084,8,12.7163146,3.37661729,1.0,Pongo,Borneo
Anterior,BM1976.1429,3.358438943791885,12,9.80589949,2.35865298,0.5,Pongo,Borneo
Posterior,BM1976.1429,-12.557098598671613,12,9.80589949,2.35865298,0.5,Pongo,Borneo
Premolar,BM1976.1429,1.6879145305757302,8,9.80589949,2.35865298,0.5,Pongo,Borneo
Anterior,BM1976.1430,0.41286554422713556,12,10.5335033,2.61213574,0.0,Pongo,Borneo
Posterior,BM1976.1430,2.2889819891407903,12,10.5335033,2.61213574,0.0,Pongo,Borneo
Premolar,BM1976.1430,8.887334782261458,8,10.5335033,2.61213574,0.0,Pongo,Borneo
Anterior,BM1976.1431,-11.30554889654094,12,12.47378,3.29146087,1.0,Pongo,Borneo
Posterior,BM1976.1431,-3.2264435106830707,12,12.47378,3.29146087,1.0,Pongo,Borneo
Premolar,BM1976.1431,3.2604495280968093,8,12.47378,3.29146087,1.0,Pongo,Borneo
Anterior,BM1976.1434,-8.662277704839283,12,11.5036417,2.95130863,1.0,Pongo,Borneo
Posterior,BM1976.1434,8.11758163153556,12,11.5036417,2.95130863,1.0,Pongo,Borneo
Premolar,BM1976.1434,2.0390922866320196,8,11.5036417,2.95130863,1.0,Pongo,Borneo
Anterior,BM1976.1435,4.66361363519407,12,9.0782957,2.10624751,1.0,Pongo,Borneo
Posterior,BM1976.1435,-3.115806326148091,12,9.0782957,2.10624751,1.0,Pongo,Borneo
Premolar,BM1976.1435,4.483495197745056,8,9.0782957,2.10624751,1.0,Pongo,Borneo
Anterior,BM1976.1436,5.88133703944168,12,10.7760379,2.69681693,1.0,Pongo,Borneo
Posterior,BM1976.1436,1.2955830723447674,12,10.7760379,2.69681693,1.0,Pongo,Borneo
Premolar,BM1976.1436,1.3039406272931653,8,10.7760379,2.69681693,1.0,Pongo,Borneo
Anterior,BM1976.1437,1.5011929411970402,6,11.2611071,2.86641,1.0,Pongo,Borneo
Posterior,BM1976.1437,-4.720512148307841,6,11.2611071,2.86641,1.0,Pongo,Borneo
Premolar,BM1976.1437,-0.7920964758078324,4,11.2611071,2.86641,1.0,Pongo,Borneo
Anterior,BM1976.1438,-0.8195028362088317,6,8.83576111,2.02242151,1.0,Pongo,Borneo
Posterior,BM1976.1438,2.1216170231965865,6,8.83576111,2.02242151,1.0,Pongo,Borneo
Premolar,BM1976.1438,5.504599239983424,4,8.83576111,2.02242151,1.0,Pongo,Borneo
Anterior,BM1976.1439,-5.791723240890345,12,8.59322651,1.93878354,1.0,Pongo,Borneo
Posterior,BM1976.1439,-0.6685081885234557,12,8.59322651,1.93878354,1.0,Pongo,Borneo
Premolar,BM1976.1439,8.147801411042149,8,8.59322651,1.93878354,1.0,Pongo,Borneo
Anterior,BM1976.1440,-4.063283149965606,12,12.2312454,3.20634803,1.0,Pongo,Borneo
Posterior,BM1976.1440,-4.494980611821936,12,12.2312454,3.20634803,1.0,Pongo,Borneo
Premolar,BM1976.1440,1.1278042697088617,8,12.2312454,3.20634803,1.0,Pongo,Borneo
Anterior,BM1976.1442,4.651546602475958,12,10.7760379,2.69681693,1.0,Pongo,Borneo
Posterior,BM1976.1442,0.0802502801363812,12,10.7760379,2.69681693,1.0,Pongo,Borneo
Premolar,BM1976.1442,7.310906048597703,8,10.7760379,2.69681693,1.0,Pongo,Borneo
Anterior,BM1976.1443,4.719646300560939,12,11.7461763,3.03626772,1.0,Pongo,Borneo
Posterior,BM1976.1443,4.637469153096149,14,11.7461763,3.03626772,1.0,Pongo,Borneo
Premolar,BM1976.1443,3.0585462551383165,8,11.7461763,3.03626772,1.0,Pongo,Borneo
Anterior,BM50a,12.814206574079735,12,13.0001905,2.29036872,1.0,Papio,East Africa
Posterior,BM50a,-1.0859314346593392,12,13.0001905,2.29036872,1.0,Papio,East Africa
Premolar,BM50a,-10.95537024259587,8,13.0001905,2.29036872,1.0,Papio,East Africa
Anterior,BRK125458,9.706119542777383,6,29.1041325,3.72712188,0.25,Homo sapiens,Native Californian
Posterior,BRK125458,-1.6099239378225711,12,29.1041325,3.72712188,0.25,Homo sapiens,Native Californian
Premolar,BRK125458,1.4939896823592482,6,29.1041325,3.72712188,0.25,Homo sapiens,Native Californian
Anterior,BRK125462,8.088779895734339,12,48.4791205,5.71046472,0.25,Homo sapiens,Native Californian
Posterior,BRK125462,-7.891292618027443,12,48.4791205,5.71046472,0.25,Homo sapiens,Native Californian
Premolar,BRK125462,-5.9671251846381015,8,48.4791205,5.71046472,0.25,Homo sapiens,Native Californian
Anterior,BRK125598,-7.88590555605393,11,27.6373976,3.70258313,0.75,Homo sapiens,Native Californian
Posterior,BRK125598,-3.4562961211336587,9,27.6373976,3.70258313,0.75,Homo sapiens,Native Californian
Premolar,BRK125598,3.3146741051440927,5,27.6373976,3.70258313,0.75,Homo sapiens,Native Californian
Anterior,BRK125610,3.7786929766686352,12,23.0458795,2.9625106,0.5,Homo sapiens,Native Californian
Posterior,BRK125610,2.4181378538226186,11,23.0458795,2.9625106,0.5,Homo sapiens,Native Californian
Premolar,BRK125610,-6.8513476533917945,8,23.0458795,2.9625106,0.5,Homo sapiens,Native Californian
Anterior,BRK125660,-11.775954014914973,12,51.5,12.6,0.75,Homo sapiens,Native Californian
Posterior,BRK125660,1.200233214343836,11,51.5,12.6,0.75,Homo sapiens,Native Californian
Premolar,BRK125660,-1.6871766136994528,8,51.5,12.6,0.75,Homo sapiens,Native Californian
Anterior,BRK125661,3.423057919843604,12,32.3564578,4.25426601,0.75,Homo sapiens,Native Californian
Posterior,BRK125661,4.754275136538442,12,32.3564578,4.25426601,0.75,Homo sapiens,Native Californian
Premolar,BRK125661,1.6606113876361774,8,32.3564578,4.25426601,0.75,Homo sapiens,Native Californian
Anterior,BRK125666,5.073565167126928,6,36.5653494,4.94131337,0.25,Homo sapiens,Native Californian
Posterior,BRK125666,2.159856241470954,6,36.5653494,4.94131337,0.25,Homo sapiens,Native Californian
Premolar,BRK125666,3.810945316701245,4,36.5653494,4.94131337,0.25,Homo sapiens,Native Californian
Anterior,BRK125670,-2.9653212462876297,10,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian
Posterior,BRK125670,-0.08377136121762752,7,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian
Premolar,BRK125670,1.9818507927741962,6,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian
Anterior,BRK125675,5.4050162705574,12,36.9479759,5.00397466,0.5,Homo sapiens,Native Californian
Posterior,BRK125675,-1.2589197400566887,12,36.9479759,5.00397466,0.5,Homo sapiens,Native Californian
Premolar,BRK125675,3.7621159346095805,9,36.9479759,5.00397466,0.5,Homo sapiens,Native Californian
Anterior,BRK125676,-0.5569889295148547,9,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian
Posterior,BRK125676,0.25686589981285035,12,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian
Premolar,BRK125676,5.4543566791579545,8,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian
Anterior,BRK125678,-10.03601535653974,12,39.6263614,5.44334199,0.75,Homo sapiens,Native Californian
Posterior,BRK125678,-6.213126302870325,11,39.6263614,5.44334199,0.75,Homo sapiens,Native Californian
Premolar,BRK125678,-7.232323326370634,8,39.6263614,5.44334199,0.75,Homo sapiens,Native Californian
Anterior,BRK125679,-11.904992088699716,12,32.7390843,4.31652929,0.75,Homo sapiens,Native Californian
Posterior,BRK125679,-2.8203891012503215,12,32.7390843,4.31652929,0.75,Homo sapiens,Native Californian
Premolar,BRK125679,5.014847823196637,8,32.7390843,4.31652929,0.75,Homo sapiens,Native Californian
Anterior,BRK125800,-0.6615097751115766,10,28.5301928,3.63455838,0.75,Homo sapiens,Native Californian
Posterior,BRK125800,1.9874155642130322,12,28.5301928,3.63455838,0.75,Homo sapiens,Native Californian
Premolar,BRK125800,6.879586970838528,7,28.5301928,3.63455838,0.75,Homo sapiens,Native Californian
Anterior,BRK125802,8.188307592304774,7,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian
Posterior,BRK125802,0.5225092923895622,11,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian
Premolar,BRK125802,8.33044597621659,8,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian
Anterior,BRK125810,1.4075325915262122,12,30.5070964,4.16980327,0.75,Homo sapiens,Native Californian
Posterior,BRK125810,-3.693718475478141,12,30.5070964,4.16980327,0.75,Homo sapiens,Native Californian
Premolar,BRK125810,-2.3601413162418545,8,30.5070964,4.16980327,0.75,Homo sapiens,Native Californian
Anterior,BRK125811,-7.223274213320747,10,34.6522169,4.62847197,0.75,Homo sapiens,Native Californian
Posterior,BRK125811,-3.9721566228942526,11,34.6522169,4.62847197,0.75,Homo sapiens,Native Californian
Premolar,BRK125811,-1.0628630595236184,7,34.6522169,4.62847197,0.75,Homo sapiens,Native Californian
Anterior,BRK125821,5.312030246357097,12,37.1392892,5.035316,0.75,Homo sapiens,Native Californian
Posterior,BRK125821,10.345558760824495,12,37.1392892,5.035316,0.75,Homo sapiens,Native Californian
Premolar,BRK125821,-6.683500029837206,8,37.1392892,5.035316,0.75,Homo sapiens,Native Californian
Anterior,BRK125822,3.0577846248454517,12,30.3157831,4.13857528,0.25,Homo sapiens,Native Californian
Posterior,BRK125822,-4.808586207220341,12,30.3157831,4.13857528,0.25,Homo sapiens,Native Californian
Premolar,BRK125822,3.5070867311011877,8,30.3157831,4.13857528,0.25,Homo sapiens,Native Californian
Anterior,BRK125827,0.18253350537274138,12,27.5736265,3.48066219,0.75,Homo sapiens,Native Californian
Posterior,BRK125827,-9.146107982847585,12,27.5736265,3.48066219,0.75,Homo sapiens,Native Californian
Premolar,BRK125827,5.996452033597465,8,27.5736265,3.48066219,0.75,Homo sapiens,Native Californian
Anterior,BRK125832,-2.4183163063946784,6,45.6,10.4,0.75,Homo sapiens,Native Californian
Posterior,BRK125832,-2.0281154866011386,6,45.6,10.4,0.75,Homo sapiens,Native Californian
Premolar,BRK125832,-4.968882884020647,4,45.6,10.4,0.75,Homo sapiens,Native Californian
Anterior,BRK126049,-2.688779998512194,12,29.2954458,3.75801123,0.5,Homo sapiens,Native Californian
Posterior,BRK126049,3.2502109159106176,11,29.2954458,3.75801123,0.5,Homo sapiens,Native Californian
Premolar,BRK126049,-0.13663705702657292,8,29.2954458,3.75801123,0.5,Homo sapiens,Native Californian
Anterior,BRK126054,2.7056432695910946,6,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian
Posterior,BRK126054,2.8881739978558483,5,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian
Premolar,BRK126054,8.149757124053227,4,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian
Anterior,BRK126076,-0.9792775679714378,6,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian
Posterior,BRK126076,-7.203085457945499,6,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian
Premolar,BRK126076,6.758877532965326,4,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian
Anterior,BRK126087,-0.9172740354779754,12,20.1761807,2.50774612,0.5,Homo sapiens,Native Californian
Posterior,BRK126087,7.018845190117878,12,20.1761807,2.50774612,0.5,Homo sapiens,Native Californian
Premolar,BRK126087,3.0059208879596673,8,20.1761807,2.50774612,0.5,Homo sapiens,Native Californian
Anterior,BRK126089,0.18225427757767132,12,26.6808313,3.54750963,0.75,Homo sapiens,Native Californian
Posterior,BRK126089,2.8160287081950854,12,26.6808313,3.54750963,0.75,Homo sapiens,Native Californian
Premolar,BRK126089,11.60913544305503,8,26.6808313,3.54750963,0.75,Homo sapiens,Native Californian
Anterior,BRK126092,12.30045016540661,12,37.5219157,5.09801939,0.75,Homo sapiens,Native Californian
Posterior,BRK126092,1.2827047066306756,12,37.5219157,5.09801939,0.75,Homo sapiens,Native Californian
Premolar,BRK126092,1.7810688217790989,8,37.5219157,5.09801939,0.75,Homo sapiens,Native Californian
Anterior,BRK126094,6.8083670745982685,12,25.9155783,3.42374303,0.75,Homo sapiens,Native Californian
Posterior,BRK126094,-3.7390649355088694,12,25.9155783,3.42374303,0.75,Homo sapiens,Native Californian
Premolar,BRK126094,2.7298364937944135,8,25.9155783,3.42374303,0.75,Homo sapiens,Native Californian
Anterior,BRK126100,0.7600038304967128,12,25.0865542,3.08319431,0.25,Homo sapiens,Native Californian
Posterior,BRK126100,2.624674171695724,12,25.0865542,3.08319431,0.25,Homo sapiens,Native Californian
Premolar,BRK126100,-3.671604949910294,8,25.0865542,3.08319431,0.25,Homo sapiens,Native Californian
Anterior,BRK126104,-7.821638407190821,12,23.6198193,3.05433283,0.75,Homo sapiens,Native Californian
Posterior,BRK126104,-10.474634728725725,12,23.6198193,3.05433283,0.75,Homo sapiens,Native Californian
Premolar,BRK126104,-5.230286611620446,8,23.6198193,3.05433283,0.75,Homo sapiens,Native Californian
Anterior,BRK126107,-1.6152794439144513,12,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian
Posterior,BRK126107,-0.7071016117915567,12,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian
Premolar,BRK126107,11.533502858013868,8,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian
Anterior,BRK126113,6.971653297062511,12,32.9941687,4.35806278,0.75,Homo sapiens,Native Californian
Posterior,BRK126113,-4.378035553078164,12,32.9941687,4.35806278,0.75,Homo sapiens,Native Californian
Premolar,BRK126113,2.8101705674598585,8,32.9941687,4.35806278,0.75,Homo sapiens,Native Californian
Anterior,BRK126117,-1.3321138136103408,12,26.2982048,3.48559185,0.25,Homo sapiens,Native Californian
Posterior,BRK126117,-0.6586547516067693,12,26.2982048,3.48559185,0.25,Homo sapiens,Native Californian
Premolar,BRK126117,1.9190105102562662,8,26.2982048,3.48559185,0.25,Homo sapiens,Native Californian
Anterior,BRK126118,4.29996307703513,12,26.6808313,3.54750963,0.25,Homo sapiens,Native Californian
Posterior,BRK126118,-0.9599176613233944,12,26.6808313,3.54750963,0.25,Homo sapiens,Native Californian
Premolar,BRK126118,6.740378055327254,8,26.6808313,3.54750963,0.25,Homo sapiens,Native Californian
Anterior,BRK126121,-5.365040073642133,12,36.5653494,4.94131337,0.25,Homo sapiens,Native Californian
Posterior,BRK126121,0.936728555670325,12,36.5653494,4.94131337,0.25,Homo sapiens,Native Californian
Premolar,BRK126121,15.158024804055154,8,36.5653494,4.94131337,0.25,Homo sapiens,Native Californian
Anterior,BRK126124,2.126205725732545,12,22.0893133,2.81004779,0.75,Homo sapiens,Native Californian
Posterior,BRK126124,8.76744941246094,12,22.0893133,2.81004779,0.75,Homo sapiens,Native Californian
Premolar,BRK126124,1.4042042157752466,8,22.0893133,2.81004779,0.75,Homo sapiens,Native Californian
Anterior,BRK126125,4.08925592155839,5,41.1,10.0,0.25,Homo sapiens,Native Californian
Posterior,BRK126125,0.5903123534063066,6,41.1,10.0,0.25,Homo sapiens,Native Californian
Premolar,BRK126125,-0.03326054422892488,4,41.1,10.0,0.25,Homo sapiens,Native Californian
Anterior,BRK126243,-3.375875262844705,10,25.5967229,3.16436617,0.75,Homo sapiens,Native Californian
Posterior,BRK126243,3.26344208335372,12,25.5967229,3.16436617,0.75,Homo sapiens,Native Californian
Premolar,BRK126243,-3.771313398967342,8,25.5967229,3.16436617,0.75,Homo sapiens,Native Californian
Anterior,BRK126244,4.554684688382587,11,26.1068916,3.45465859,0.75,Homo sapiens,Native Californian
Posterior,BRK126244,6.858016351006059,12,26.1068916,3.45465859,0.75,Homo sapiens,Native Californian
Premolar,BRK126244,2.9134713182197816,8,26.1068916,3.45465859,0.75,Homo sapiens,Native Californian
Anterior,BRK126247,-0.6689990957374343,12,39.6263614,5.44334199,0.25,Homo sapiens,Native Californian
Posterior,BRK126247,3.393311795956123,12,39.6263614,5.44334199,0.25,Homo sapiens,Native Californian
Premolar,BRK126247,-0.7920642214430453,8,39.6263614,5.44334199,0.25,Homo sapiens,Native Californian
Anterior,BRK126248,6.036240912821764,12,28.5939639,3.85801676,0.25,Homo sapiens,Native Californian
Posterior,BRK126248,-9.148853410732478,12,28.5939639,3.85801676,0.25,Homo sapiens,Native Californian
Premolar,BRK126248,-0.9398802652845386,8,28.5939639,3.85801676,0.25,Homo sapiens,Native Californian
Anterior,BRK126250,-10.023676224654599,12,26.2982048,3.48559185,0.25,Homo sapiens,Native Californian
Posterior,BRK126250,-7.302983957928638,11,26.2982048,3.48559185,0.25,Homo sapiens,Native Californian
Premolar,BRK126250,8.386842736150193,7,26.2982048,3.48559185,0.25,Homo sapiens,Native Californian
Anterior,BRK126251,5.814732665445259,12,29.9331566,4.07615043,0.75,Homo sapiens,Native Californian
Posterior,BRK126251,-3.0465821948319807,12,29.9331566,4.07615043,0.75,Homo sapiens,Native Californian
Premolar,BRK126251,-7.3438292366274025,8,29.9331566,4.07615043,0.75,Homo sapiens,Native Californian
Anterior,BRK126252,-15.367453650803972,12,22.4719398,2.87094128,0.25,Homo sapiens,Native Californian
Posterior,BRK126252,-2.080774517048348,12,22.4719398,2.87094128,0.25,Homo sapiens,Native Californian
Premolar,BRK126252,14.185225449286197,8,22.4719398,2.87094128,0.25,Homo sapiens,Native Californian
Anterior,BRK126256,3.288593198464075,12,32.0376024,4.41997173,0.25,Homo sapiens,Native Californian
Posterior,BRK126256,-2.1690041955514783,12,32.0376024,4.41997173,0.25,Homo sapiens,Native Californian
Premolar,BRK126256,3.4543091078154475,8,32.0376024,4.41997173,0.25,Homo sapiens,Native Californian
Anterior,BRK126259,-7.664630875342431,12,32.1651446,4.22315152,0.25,Homo sapiens,Native Californian
Posterior,BRK126259,-0.7297768810394951,11,32.1651446,4.22315152,0.25,Homo sapiens,Native Californian
Premolar,BRK126259,1.4478740083548316,8,32.1651446,4.22315152,0.25,Homo sapiens,Native Californian
Anterior,BRK126260,0.42941756312981,12,36.3740361,4.90999368,0.25,Homo sapiens,Native Californian
Posterior,BRK126260,5.241899401327859,12,36.3740361,4.90999368,0.25,Homo sapiens,Native Californian
Premolar,BRK126260,2.7933595209828255,8,36.3740361,4.90999368,0.25,Homo sapiens,Native Californian
Anterior,BRK126261,4.569726153458754,12,32.3564578,4.25426601,0.25,Homo sapiens,Native Californian
Posterior,BRK126261,-2.875861139876898,12,32.3564578,4.25426601,0.25,Homo sapiens,Native Californian
Premolar,BRK126261,5.829168498131389,8,32.3564578,4.25426601,0.25,Homo sapiens,Native Californian
Anterior,BRK126264,9.841578066929689,12,37.1392892,5.035316,0.25,Homo sapiens,Native Californian
Posterior,BRK126264,-4.422260230939801,9,37.1392892,5.035316,0.25,Homo sapiens,Native Californian
Premolar,BRK126264,-3.9697517834379736,8,37.1392892,5.035316,0.25,Homo sapiens,Native Californian
Anterior,BRK126266,8.232750697435359,12,36.5653494,4.94131337,0.5,Homo sapiens,Native Californian
Posterior,BRK126266,-0.14815995476827593,12,36.5653494,4.94131337,0.5,Homo sapiens,Native Californian
Premolar,BRK126266,8.606139414451007,8,36.5653494,4.94131337,0.5,Homo sapiens,Native Californian
Anterior,BRK126271,-1.526705145583193,11,25.8518072,3.20502776,0.5,Homo sapiens,Native Californian
Posterior,BRK126271,8.88725875758478,12,25.8518072,3.20502776,0.5,Homo sapiens,Native Californian
Premolar,BRK126271,1.6235364365762752,8,25.8518072,3.20502776,0.5,Homo sapiens,Native Californian
Posterior,BRK126291,2.319104580656882,7,22.0893133,2.81004779,0.5,Homo sapiens,Native Californian
Anterior,BRK126292,9.48914332225873,12,36.5653494,4.94131337,0.5,Homo sapiens,Native Californian
Posterior,BRK126292,-1.0834639303482014,11,36.5653494,4.94131337,0.5,Homo sapiens,Native Californian
Premolar,BRK126292,-4.262957151395887,8,36.5653494,4.94131337,0.5,Homo sapiens,Native Californian
Anterior,BRK126472,-1.5597896524467945,12,28.5939639,3.85801676,0.25,Homo sapiens,Native Californian
Posterior,BRK126472,3.384357385342737,12,28.5939639,3.85801676,0.25,Homo sapiens,Native Californian
Premolar,BRK126472,-7.690977317850513,8,28.5939639,3.85801676,0.25,Homo sapiens,Native Californian
Anterior,BRK126755,4.400392665296534,7,26.1068916,3.45465859,0.75,Homo sapiens,Native Californian
