feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10
1905,-1.2537199922351987,female,27.0,7.0,yes,3,12,1,4
1908,-0.9098746229557877,female,42.0,15.0,yes,2,14,1,4
1916,-3.5012819200126843,female,42.0,15.0,yes,4,14,5,4
1918,-1.492052879752007,male,27.0,7.0,yes,4,14,3,3
1920,3.741392106850724,male,27.0,7.0,yes,2,20,6,2
1930,0.7568981415023405,female,42.0,15.0,yes,3,12,3,3
1940,3.261518529072413,male,27.0,4.0,yes,3,16,3,5
1947,3.422364797151097,female,27.0,7.0,yes,3,14,1,4
1949,7.299065012909097,female,22.0,1.5,no,2,14,4,5
1951,0.014362444604183233,female,27.0,4.0,yes,4,14,1,4
1952,-6.229875879345309,female,22.0,4.0,no,4,14,5,5
1960,6.0734204669190035,female,22.0,1.5,no,2,16,4,5
9001,-0.6908122994105479,male,47.0,15.0,no,4,14,5,4
9012,7.062316558981496,male,37.0,10.0,yes,2,18,6,2
9023,3.5261234794897756,male,37.0,15.0,yes,3,17,5,4
9029,1.0379055180758117,female,27.0,4.0,yes,2,16,1,4
6,2.598977971171947,male,27.0,1.5,no,3,18,4,4
12,11.107285116341217,female,27.0,4.0,yes,3,17,1,5
43,11.716472370537772,male,37.0,15.0,yes,5,18,6,2
53,2.00762358363914,female,32.0,10.0,yes,3,17,5,2
67,1.6869702400698565,male,22.0,0.125,no,4,16,5,5
79,6.876843024112022,female,22.0,1.5,yes,2,14,1,5
122,-2.417565061405817,male,37.0,15.0,yes,4,14,5,2
126,2.523025301966151,female,22.0,1.5,no,2,14,3,4
133,1.5470190265496635,male,37.0,15.0,yes,2,18,6,4
138,3.1901684755774324,female,32.0,15.0,yes,4,12,3,2
154,-2.3581192517532408,female,37.0,15.0,yes,4,14,4,2
159,-6.015133061707714,female,42.0,15.0,yes,3,17,1,4
174,-8.352956186625175,female,42.0,15.0,yes,5,9,4,1
176,-3.731631157349309,male,37.0,10.0,yes,2,20,6,2
181,-0.5460830716603216,female,32.0,15.0,yes,3,14,1,2
182,-0.5056081405032378,male,27.0,4.0,no,1,18,6,5
186,11.040637603537949,male,37.0,10.0,yes,2,18,7,3
189,6.260918692110883,female,27.0,4.0,no,3,17,5,5
204,-2.9806266358870213,male,42.0,15.0,yes,4,16,5,5
215,3.353628092948986,female,47.0,15.0,yes,5,14,4,5
232,-0.29655722296868836,female,27.0,4.0,yes,3,18,5,4
233,0.29689560471042253,female,27.0,7.0,yes,5,14,1,4
252,2.5683369212944482,male,27.0,1.5,yes,3,17,5,4
253,4.6664348058504395,female,27.0,7.0,yes,4,14,6,2
274,0.03142241452975547,female,42.0,15.0,yes,4,16,5,4
275,6.816931029435648,female,27.0,10.0,yes,4,12,7,3
287,-4.610188370096845,male,27.0,1.5,no,2,18,5,2
288,0.9429367171488631,male,32.0,4.0,no,4,20,6,4
325,14.23457012181742,female,27.0,7.0,yes,3,14,1,3
328,2.750917561222534,female,32.0,10.0,yes,4,14,1,4
344,8.603188423046813,male,27.0,4.0,yes,2,18,7,2
353,1.3548767562881,female,17.5,0.75,no,5,14,4,5
354,4.480759440731912,female,32.0,10.0,yes,4,18,1,5
367,1.3974867199937935,female,32.0,7.0,yes,2,17,6,4
369,0.847993632374278,male,37.0,15.0,yes,2,20,6,4
390,-2.857334264643799,female,37.0,10.0,no,1,20,5,3
392,3.7530514253982306,female,32.0,10.0,yes,2,16,5,5
423,-2.4459824410321316,male,52.0,15.0,yes,2,20,6,4
432,4.890895755377802,female,42.0,15.0,yes,1,12,1,3
436,6.9205940182537695,male,52.0,15.0,yes,2,20,6,3
483,3.444656822234281,male,37.0,15.0,yes,3,18,6,5
513,-0.4720321636253919,female,22.0,4.0,no,3,12,3,4
516,3.8674927515635935,male,27.0,7.0,yes,1,18,6,2
518,0.17933504077953133,male,27.0,4.0,yes,3,18,5,5
520,6.196444645229037,male,47.0,15.0,yes,4,17,6,5
526,-7.184676306766554,female,42.0,15.0,yes,4,12,1,1
528,-0.7107329326884733,male,27.0,4.0,no,3,14,3,4
553,-7.955571082605988,female,32.0,7.0,yes,4,18,4,5
576,-5.558094220197017,male,32.0,0.417,yes,3,12,3,4
611,8.267797423008622,male,47.0,15.0,yes,5,16,5,4
625,6.001251346665725,male,37.0,15.0,yes,2,20,5,4
635,-1.80734854824306,male,22.0,4.0,yes,2,17,6,4
646,-6.353899443878733,male,27.0,4.0,no,2,14,4,5
657,-12.664513322690258,female,52.0,15.0,yes,5,16,1,3
659,-1.7160901369968857,male,27.0,4.0,no,3,14,3,3
666,13.37733831601986,female,27.0,10.0,yes,4,16,1,4
679,3.7752146142595073,male,32.0,7.0,yes,3,14,7,4
729,-1.0340259001928813,male,32.0,7.0,yes,2,18,4,1
755,3.161431324876835,male,22.0,1.5,no,1,14,3,2
758,-5.876777860925146,male,22.0,4.0,yes,3,18,6,4
770,0.2342227100925356,male,42.0,15.0,yes,4,20,6,4
786,2.1531709445468246,female,57.0,15.0,yes,1,18,5,4
797,1.255706063030983,female,32.0,4.0,yes,3,18,5,2
811,5.496470077010283,male,27.0,4.0,yes,1,16,4,4
834,3.3388141812639027,male,32.0,7.0,yes,4,16,1,4
858,4.904150310087231,male,57.0,15.0,yes,1,17,4,4
885,-1.6569089765992566,female,42.0,15.0,yes,4,14,5,2
893,6.0139722174815375,male,37.0,10.0,yes,1,18,5,3
927,9.549711713399773,male,42.0,15.0,yes,3,17,6,1
928,-3.019597468133462,female,52.0,15.0,yes,3,14,4,4
933,-2.6208465523469577,female,27.0,7.0,yes,3,17,5,3
951,8.132011357815436,male,32.0,7.0,yes,2,12,4,2
968,-0.013068169504444005,male,22.0,4.0,no,4,14,2,5
972,8.461041884596348,male,27.0,7.0,yes,3,18,6,4
975,-0.46803130761100276,female,37.0,15.0,yes,1,18,5,5
977,8.708764542899736,female,32.0,15.0,yes,3,17,1,3
981,1.5481525379640755,female,27.0,7.0,no,2,17,5,5
986,2.920900233324886,female,32.0,7.0,yes,3,17,5,3
1002,9.239145848898515,male,32.0,1.5,yes,2,14,2,4
1007,-0.07744668656133236,female,42.0,15.0,yes,4,14,1,2
1011,-2.879219428327941,male,32.0,10.0,yes,3,14,5,4
1035,-0.49718540955769086,male,37.0,4.0,yes,1,20,6,3
1050,3.859602115593971,female,27.0,4.0,yes,2,16,5,3
1056,-5.899994373535712,female,42.0,15.0,yes,3,14,4,3
1057,4.754933463748168,male,27.0,10.0,yes,5,20,6,5
1075,-0.9334314002461324,male,37.0,10.0,yes,2,20,6,2
1080,7.222971147892572,female,27.0,7.0,yes,1,14,3,3
1125,-9.906666826513057,female,27.0,7.0,yes,4,12,1,2
1131,-2.1317775071696867,male,32.0,10.0,yes,2,14,4,4
1138,-6.483749379283242,female,17.5,0.75,yes,2,12,1,3
1150,-2.3235930565952976,female,32.0,15.0,yes,3,18,5,4
1163,2.110005103753468,female,22.0,7.0,no,4,14,4,3
1169,0.8053443031940449,male,32.0,7.0,yes,4,20,6,5
1198,0.4467467164392398,male,27.0,4.0,yes,2,18,6,2
1204,0.9022672053806402,female,22.0,1.5,yes,5,14,5,3
1218,1.8958761736357217,female,32.0,15.0,no,3,17,5,1
1230,-3.2052365660100035,female,42.0,15.0,yes,2,12,1,2
1236,5.090452432679218,male,42.0,15.0,yes,3,20,5,4
1247,4.1169657211748305,male,32.0,10.0,no,2,18,4,2
1259,3.5341553078141343,female,32.0,15.0,yes,3,9,1,1
1294,4.363515951996154,male,57.0,15.0,yes,5,20,4,5
1353,3.1055849620760325,male,47.0,15.0,yes,4,20,6,4
1370,11.513806975899133,female,42.0,15.0,yes,2,17,6,3
1427,1.250901355471127,male,37.0,15.0,yes,3,17,6,3
1445,0.18702357123647295,male,37.0,15.0,yes,5,17,5,2
1460,-1.972003182690424,male,27.0,10.0,yes,2,20,6,4
1480,-3.3199797016848844,male,37.0,15.0,yes,2,16,5,4
1505,-4.346233362957409,female,32.0,15.0,yes,1,14,5,2
1543,-2.626174221937646,male,32.0,10.0,yes,3,17,6,3
1548,1.330279243206797,male,37.0,15.0,yes,4,18,5,1
1550,2.5289482812570103,female,27.0,1.5,no,2,17,5,5
1561,1.9194185178924201,female,47.0,15.0,yes,2,17,5,2
1564,-2.030072992587356,male,37.0,15.0,yes,2,17,5,4
1573,5.2656172482955625,female,27.0,4.0,no,2,14,5,5
1575,5.247928843999798,female,27.0,10.0,yes,4,14,1,5
1599,0.9000260060321168,female,22.0,4.0,yes,3,16,1,3
1622,-2.2452536839747865,male,52.0,7.0,no,4,16,5,5
1629,4.3243172518407995,female,27.0,4.0,yes,1,16,3,5
1664,2.581142479217788,female,37.0,15.0,yes,2,17,6,4
1669,-6.090933499454952,female,27.0,4.0,no,1,17,3,1
1674,1.3433371828995346,female,17.5,0.75,yes,2,12,3,5
1682,2.939311016987932,female,32.0,15.0,yes,5,18,5,4
1685,-3.4386872567040094,female,22.0,4.0,no,1,16,3,5
1697,2.590184949280316,male,32.0,4.0,yes,4,18,6,4
1716,-5.3634996173464335,female,22.0,1.5,yes,3,18,5,2
1730,8.133954306665146,female,42.0,15.0,yes,2,17,5,4
1731,7.707240142368446,male,32.0,7.0,yes,4,16,4,4
1732,-0.30890546827626775,male,37.0,15.0,no,3,14,6,2
1743,3.4297759642384285,male,42.0,15.0,yes,3,16,6,3
1751,-9.98240738405876,male,27.0,4.0,yes,1,18,5,4
1757,-3.920060776249703,male,37.0,15.0,yes,4,20,7,3
1763,0.2513638074710094,male,37.0,15.0,yes,3,20,6,4
1766,-4.272606988485606,male,22.0,1.5,no,2,12,3,3
1772,5.126949328131918,male,32.0,4.0,yes,3,20,6,2
1776,11.331116660315558,male,32.0,15.0,yes,5,20,6,5
1782,-4.018073264883602,female,52.0,15.0,yes,1,18,5,5
1784,-3.1377332499556325,male,47.0,15.0,no,1,18,6,5
1791,2.8107328395283986,female,32.0,15.0,yes,4,16,4,4
1831,9.463529457874039,female,32.0,15.0,yes,3,14,3,2
1840,-4.23936889358627,female,27.0,7.0,yes,4,16,1,2
1844,2.8764438819355753,male,42.0,15.0,yes,3,18,6,2
1856,10.479983278572746,female,42.0,15.0,yes,2,14,3,2
1876,-6.3158949441684555,male,27.0,7.0,yes,2,17,5,4
1929,-4.523220271059684,male,32.0,10.0,yes,4,14,4,3
1935,-0.37648922861821,male,47.0,15.0,yes,3,16,4,2
1938,-0.8454979841579369,male,22.0,1.5,yes,1,12,2,5
1941,5.601872565294166,female,32.0,10.0,yes,2,18,5,4
1954,2.840771239004052,male,32.0,10.0,yes,2,17,6,5
1959,-6.911710245328913,male,22.0,7.0,yes,3,18,6,2
9010,4.1646429214629705,female,32.0,15.0,yes,3,14,1,5
