feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9
Premolar,BM1936.12.28.2,-0.3638869535381948,8,18.5922731,3.4773143,1.0,Papio,East Africa
Anterior,BM1938.7.17.1,-0.4117308667400704,12,32.6684551,6.16831052,1.0,Papio,Central Africa
Posterior,BM1938.7.17.1,0.4337058210514644,12,32.6684551,6.16831052,1.0,Papio,Central Africa
Premolar,BM1938.7.17.1,-0.9017050548170764,8,32.6684551,6.16831052,1.0,Papio,Central Africa
Anterior,BM1939.1005,0.8171628863665047,6,14.1715222,3.88831042,1.0,Pongo,Borneo
Posterior,BM1939.1005,1.7348729809593988,6,14.1715222,3.88831042,1.0,Pongo,Borneo
Premolar,BM1939.1005,0.2811156396232566,4,14.1715222,3.88831042,1.0,Pongo,Borneo
Anterior,BM1939.1006,0.6140404415351713,6,11.2611071,2.86641,1.0,Pongo,Borneo
Posterior,BM1939.1006,0.1076828944529425,6,11.2611071,2.86641,1.0,Pongo,Borneo
Premolar,BM1939.1006,0.017686970589992586,4,11.2611071,2.86641,1.0,Pongo,Borneo
Anterior,BM1939.1007,-1.206049770384379,12,9.80589949,2.35865298,0.0,Pongo,Borneo
Posterior,BM1939.1007,0.5542440896003685,12,9.80589949,2.35865298,0.0,Pongo,Borneo
Premolar,BM1939.1007,-0.1474314529004325,8,9.80589949,2.35865298,0.0,Pongo,Borneo
Anterior,BM1939.1008,3.567067654457489,12,11.2611071,2.86641,0.0,Pongo,Borneo
Posterior,BM1939.1008,2.6855857176244555,12,11.2611071,2.86641,0.0,Pongo,Borneo
Premolar,BM1939.1008,0.6718493512814666,8,11.2611071,2.86641,0.0,Pongo,Borneo
Anterior,BM1939.1021,-1.2539665248397691,12,20.6073056,3.87558812,1.0,Papio,West Africa
Posterior,BM1939.1021,-1.8463896288589716,12,20.6073056,3.87558812,1.0,Papio,West Africa
Premolar,BM1939.1021,2.0598998030728457,8,20.6073056,3.87558812,1.0,Papio,West Africa
Anterior,BM1962.25,0.485561220637681,12,19.8012926,3.71619727,0.0,Papio,East Africa
Posterior,BM1962.25,0.8542108916838673,12,19.8012926,3.71619727,0.0,Papio,East Africa
Premolar,BM1962.25,-2.918409721011818,8,19.8012926,3.71619727,0.0,Papio,East Africa
Anterior,BM1964.2174,1.6127187080304948,12,19.3982861,3.63654073,0.0,Papio,East Africa
Posterior,BM1964.2174,0.8105905905678545,12,19.3982861,3.63654073,0.0,Papio,East Africa
Premolar,BM1964.2174,-1.8430306765098385,8,19.3982861,3.63654073,0.0,Papio,East Africa
Anterior,BM1971.2353,-0.759595769124329,6,22.6223381,4.27445115,1.0,Papio,West Africa
Posterior,BM1971.2353,0.4872026869363626,6,22.6223381,4.27445115,1.0,Papio,West Africa
Premolar,BM1971.2353,0.1289714163970135,4,22.6223381,4.27445115,1.0,Papio,West Africa
Anterior,BM1971.2354,-0.45545398319972596,7,21.0103121,3.95531929,1.0,Papio,West Africa
Posterior,BM1971.2354,-0.13549189351682359,6,21.0103121,3.95531929,1.0,Papio,West Africa
Premolar,BM1971.2354,-0.3872946880968787,4,21.0103121,3.95531929,1.0,Papio,West Africa
Anterior,BM1976.1408,0.27625419106060667,12,16.3543336,4.65756455,0.0,Pongo,Borneo
Posterior,BM1976.1408,2.512850018128664,13,16.3543336,4.65756455,0.0,Pongo,Borneo
Premolar,BM1976.1408,-4.334908434971143,8,16.3543336,4.65756455,0.0,Pongo,Borneo
Anterior,BM1976.1409,-0.38409878231945394,12,13.9289876,3.80295048,0.0,Pongo,Borneo
Posterior,BM1976.1409,0.3168676345541794,12,13.9289876,3.80295048,0.0,Pongo,Borneo
Premolar,BM1976.1409,0.5194804239626698,8,13.9289876,3.80295048,0.0,Pongo,Borneo
Anterior,BM1976.1415,-0.6131362678894814,12,12.2312454,3.20634803,0.0,Pongo,Borneo
Posterior,BM1976.1415,-2.9614453315983056,12,12.2312454,3.20634803,0.0,Pongo,Borneo
Premolar,BM1976.1415,0.5737474716881935,8,12.2312454,3.20634803,0.0,Pongo,Borneo
Anterior,BM1976.1416,2.946725741958235,12,11.5036417,2.95130863,0.0,Pongo,Borneo
Posterior,BM1976.1416,-2.583526265222786,11,11.5036417,2.95130863,0.0,Pongo,Borneo
Premolar,BM1976.1416,1.4823940946549659,8,11.5036417,2.95130863,0.0,Pongo,Borneo
Anterior,BM1976.1417,-0.5395580665047323,6,11.2611071,2.86641,0.0,Pongo,Borneo
Posterior,BM1976.1417,-0.08644788520571987,7,11.2611071,2.86641,0.0,Pongo,Borneo
Premolar,BM1976.1417,-1.7679257088115958,3,11.2611071,2.86641,0.0,Pongo,Borneo
Anterior,BM1976.1418,-0.5496155689704697,12,11.2611071,2.86641,0.0,Pongo,Borneo
Posterior,BM1976.1418,2.222115371413282,12,11.2611071,2.86641,0.0,Pongo,Borneo
Premolar,BM1976.1418,1.0055908488861296,8,11.2611071,2.86641,0.0,Pongo,Borneo
Anterior,BM1976.1419,2.9551391008873953,12,11.2611071,2.86641,0.0,Pongo,Borneo
Posterior,BM1976.1419,2.0141589901121764,12,11.2611071,2.86641,0.0,Pongo,Borneo
Premolar,BM1976.1419,0.7621321510895644,8,11.2611071,2.86641,0.0,Pongo,Borneo
Anterior,BM1976.1420,2.974848855530217,10,11.0185725,2.78157736,0.0,Pongo,Borneo
Posterior,BM1976.1420,0.7619735627224379,12,11.0185725,2.78157736,0.0,Pongo,Borneo
Premolar,BM1976.1420,1.4216181153226572,8,11.0185725,2.78157736,0.0,Pongo,Borneo
Anterior,BM1976.1421,-0.4853711003801908,12,10.7760379,2.69681693,0.0,Pongo,Borneo
Posterior,BM1976.1421,0.13038999621128944,12,10.7760379,2.69681693,0.0,Pongo,Borneo
Premolar,BM1976.1421,-1.1651237955550169,8,10.7760379,2.69681693,0.0,Pongo,Borneo
Anterior,BM1976.1422,1.695646718276429,12,11.7461763,3.03626772,0.0,Pongo,Borneo
Posterior,BM1976.1422,-1.9805834433062404,12,11.7461763,3.03626772,0.0,Pongo,Borneo
Premolar,BM1976.1422,1.3442270243234065,8,11.7461763,3.03626772,0.0,Pongo,Borneo
Anterior,BM1976.1423,-0.30575573467049605,12,11.2611071,2.86641,0.0,Pongo,Borneo
Posterior,BM1976.1423,2.003704939063897,12,11.2611071,2.86641,0.0,Pongo,Borneo
Premolar,BM1976.1423,1.2908420129385598,8,11.2611071,2.86641,0.0,Pongo,Borneo
Anterior,BM1976.1424,3.1049338372832747,12,13.686453,3.71761878,1.0,Pongo,Borneo
Posterior,BM1976.1424,1.2567667849023645,12,13.686453,3.71761878,1.0,Pongo,Borneo
Premolar,BM1976.1424,-2.648268664852857,8,13.686453,3.71761878,1.0,Pongo,Borneo
Anterior,BM1976.1425,-0.09599305915770823,12,11.5036417,2.95130863,1.0,Pongo,Borneo
Posterior,BM1976.1425,-1.9699061700750722,13,11.5036417,2.95130863,1.0,Pongo,Borneo
Premolar,BM1976.1425,-0.8613375112371505,8,11.5036417,2.95130863,1.0,Pongo,Borneo
Anterior,BM1976.1426,2.580233759176239,12,11.9887109,3.12128232,1.0,Pongo,Borneo
Posterior,BM1976.1426,1.098652063954189,12,11.9887109,3.12128232,1.0,Pongo,Borneo
Premolar,BM1976.1426,-1.1676786456654906,8,11.9887109,3.12128232,1.0,Pongo,Borneo
Anterior,BM1976.1427,-1.701483653828285,12,14.4140568,3.97369678,0.0,Pongo,Borneo
Posterior,BM1976.1427,0.07313462041663718,12,14.4140568,3.97369678,0.0,Pongo,Borneo
Premolar,BM1976.1427,-2.045457562463044,8,14.4140568,3.97369678,0.0,Pongo,Borneo
Anterior,BM1976.1428,-1.120553050240814,12,12.7163146,3.37661729,1.0,Pongo,Borneo
Posterior,BM1976.1428,0.5466389346851762,12,12.7163146,3.37661729,1.0,Pongo,Borneo
Premolar,BM1976.1428,1.9766828094855708,8,12.7163146,3.37661729,1.0,Pongo,Borneo
Anterior,BM1976.1429,1.0498609083088097,12,9.80589949,2.35865298,0.5,Pongo,Borneo
Posterior,BM1976.1429,-3.867947143087725,12,9.80589949,2.35865298,0.5,Pongo,Borneo
Premolar,BM1976.1429,0.5336786312446533,8,9.80589949,2.35865298,0.5,Pongo,Borneo
Anterior,BM1976.1430,0.13969594895948229,12,10.5335033,2.61213574,0.0,Pongo,Borneo
Posterior,BM1976.1430,0.7194049618368256,12,10.5335033,2.61213574,0.0,Pongo,Borneo
Premolar,BM1976.1430,2.7582573980418124,8,10.5335033,2.61213574,0.0,Pongo,Borneo
Anterior,BM1976.1431,-3.4812256022387515,12,12.47378,3.29146087,1.0,Pongo,Borneo
Posterior,BM1976.1431,-0.9848292720081695,12,12.47378,3.29146087,1.0,Pongo,Borneo
Premolar,BM1976.1431,1.0195827517482055,8,12.47378,3.29146087,1.0,Pongo,Borneo
Anterior,BM1976.1434,-2.6644702577276016,12,11.5036417,2.95130863,1.0,Pongo,Borneo
Posterior,BM1976.1434,2.520408174782607,12,11.5036417,2.95130863,1.0,Pongo,Borneo
Premolar,BM1976.1434,0.6421905047266011,8,11.5036417,2.95130863,1.0,Pongo,Borneo
Anterior,BM1976.1435,1.4531522573274334,12,9.0782957,2.10624751,1.0,Pongo,Borneo
Posterior,BM1976.1435,-0.9506430288204482,12,9.0782957,2.10624751,1.0,Pongo,Borneo
Premolar,BM1976.1435,1.3974967132072056,8,9.0782957,2.10624751,1.0,Pongo,Borneo
Anterior,BM1976.1436,1.8294216698939383,12,10.7760379,2.69681693,1.0,Pongo,Borneo
Posterior,BM1976.1436,0.4124505043933546,12,10.7760379,2.69681693,1.0,Pongo,Borneo
Premolar,BM1976.1436,0.41503294001047164,8,10.7760379,2.69681693,1.0,Pongo,Borneo
Anterior,BM1976.1437,0.4759827517830825,6,11.2611071,2.86641,1.0,Pongo,Borneo
Posterior,BM1976.1437,-1.4464877460525751,6,11.2611071,2.86641,1.0,Pongo,Borneo
Premolar,BM1976.1437,-0.23263027049397467,4,11.2611071,2.86641,1.0,Pongo,Borneo
Anterior,BM1976.1438,-0.24109867562826004,6,8.83576111,2.02242151,1.0,Pongo,Borneo
Posterior,BM1976.1438,0.6676901658491865,6,8.83576111,2.02242151,1.0,Pongo,Borneo
Premolar,BM1976.1438,1.713011892436026,4,8.83576111,2.02242151,1.0,Pongo,Borneo
Anterior,BM1976.1439,-1.7774857108899038,12,8.59322651,1.93878354,1.0,Pongo,Borneo
Posterior,BM1976.1439,-0.1944422122745261,12,8.59322651,1.93878354,1.0,Pongo,Borneo
Premolar,BM1976.1439,2.5297459099720356,8,8.59322651,1.93878354,1.0,Pongo,Borneo
Anterior,BM1976.1440,-1.2434078280142908,12,12.2312454,3.20634803,1.0,Pongo,Borneo
Posterior,BM1976.1440,-1.376799819834876,12,12.2312454,3.20634803,1.0,Pongo,Borneo
Premolar,BM1976.1440,0.36060783528745066,8,12.2312454,3.20634803,1.0,Pongo,Borneo
Anterior,BM1976.1442,1.4494236147667114,12,10.7760379,2.69681693,1.0,Pongo,Borneo
Posterior,BM1976.1442,0.03691977697040179,12,10.7760379,2.69681693,1.0,Pongo,Borneo
Premolar,BM1976.1442,2.2711501358346657,8,10.7760379,2.69681693,1.0,Pongo,Borneo
Anterior,BM1976.1443,1.4704660233342173,12,11.7461763,3.03626772,1.0,Pongo,Borneo
Posterior,BM1976.1443,1.4450737652113044,14,11.7461763,3.03626772,1.0,Pongo,Borneo
Premolar,BM1976.1443,0.9571958208192676,8,11.7461763,3.03626772,1.0,Pongo,Borneo
Anterior,BM50a,3.9871551477668805,12,13.0001905,2.29036872,1.0,Papio,East Africa
Posterior,BM50a,-0.30790623061991135,12,13.0001905,2.29036872,1.0,Papio,East Africa
Premolar,BM50a,-3.3575051211970632,8,13.0001905,2.29036872,1.0,Papio,East Africa
Anterior,BRK125458,3.6223797673387654,6,29.1041325,3.72712188,0.25,Homo sapiens,Native Californian
Posterior,BRK125458,0.12578849039507256,12,29.1041325,3.72712188,0.25,Homo sapiens,Native Californian
Premolar,BRK125458,1.0848796521885808,6,29.1041325,3.72712188,0.25,Homo sapiens,Native Californian
Anterior,BRK125462,3.12263127208059,12,48.4791205,5.71046472,0.25,Homo sapiens,Native Californian
Posterior,BRK125462,-1.815117708147319,12,48.4791205,5.71046472,0.25,Homo sapiens,Native Californian
Premolar,BRK125462,-1.2205612207581773,8,48.4791205,5.71046472,0.25,Homo sapiens,Native Californian
Anterior,BRK125598,-1.8134531374926344,11,27.6373976,3.70258313,0.75,Homo sapiens,Native Californian
Posterior,BRK125598,-0.44472971954509877,9,27.6373976,3.70258313,0.75,Homo sapiens,Native Californian
Premolar,BRK125598,1.6474604943080764,5,27.6373976,3.70258313,0.75,Homo sapiens,Native Californian
Anterior,BRK125610,1.7908396127509785,12,23.0458795,2.9625106,0.5,Homo sapiens,Native Californian
Posterior,BRK125610,1.3704360341945436,11,23.0458795,2.9625106,0.5,Homo sapiens,Native Californian
Premolar,BRK125610,-1.4937807940500487,8,23.0458795,2.9625106,0.5,Homo sapiens,Native Californian
Anterior,BRK125660,-3.0154553683483813,12,51.5,12.6,0.75,Homo sapiens,Native Californian
Posterior,BRK125660,0.9941106210011872,11,51.5,12.6,0.75,Homo sapiens,Native Californian
Premolar,BRK125660,0.10191786520219892,8,51.5,12.6,0.75,Homo sapiens,Native Californian
Anterior,BRK125661,1.6809504593908282,12,32.3564578,4.25426601,0.75,Homo sapiens,Native Californian
Posterior,BRK125661,2.092288796468837,12,32.3564578,4.25426601,0.75,Homo sapiens,Native Californian
Premolar,BRK125661,1.1363647849754606,8,32.3564578,4.25426601,0.75,Homo sapiens,Native Californian
Anterior,BRK125666,2.190947549210886,6,36.5653494,4.94131337,0.25,Homo sapiens,Native Californian
Posterior,BRK125666,1.2906285260056565,6,36.5653494,4.94131337,0.25,Homo sapiens,Native Californian
Premolar,BRK125666,1.8008053972597056,4,36.5653494,4.94131337,0.25,Homo sapiens,Native Californian
Anterior,BRK125670,-0.29302135367249527,10,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian
Posterior,BRK125670,0.5973607140075488,7,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian
Premolar,BRK125670,1.235625883056415,6,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian
Anterior,BRK125675,2.293364002362134,12,36.9479759,5.00397466,0.5,Homo sapiens,Native Californian
Posterior,BRK125675,0.23424673537998242,12,36.9479759,5.00397466,0.5,Homo sapiens,Native Californian
Premolar,BRK125675,1.7857174036714012,9,36.9479759,5.00397466,0.5,Homo sapiens,Native Californian
Anterior,BRK125676,0.45113925204150973,9,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian
Posterior,BRK125676,0.7026156361508854,12,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian
Premolar,BRK125676,2.308609900154,8,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian
Anterior,BRK125678,-2.477824495356243,12,39.6263614,5.44334199,0.75,Homo sapiens,Native Californian
Posterior,BRK125678,-1.296574128061321,11,39.6263614,5.44334199,0.75,Homo sapiens,Native Californian
Premolar,BRK125678,-1.6115000496493506,8,39.6263614,5.44334199,0.75,Homo sapiens,Native Californian
Anterior,BRK125679,-3.0553273787345967,12,32.7390843,4.31652929,0.75,Homo sapiens,Native Californian
Posterior,BRK125679,-0.24823816819296018,12,32.7390843,4.31652929,0.75,Homo sapiens,Native Californian
Premolar,BRK125679,2.172804233223815,8,32.7390843,4.31652929,0.75,Homo sapiens,Native Californian
Anterior,BRK125800,0.41884292182690536,10,28.5301928,3.63455838,0.75,Homo sapiens,Native Californian
Posterior,BRK125800,1.2373453648969168,12,28.5301928,3.63455838,0.75,Homo sapiens,Native Californian
Premolar,BRK125800,2.7489977277608615,7,28.5301928,3.63455838,0.75,Homo sapiens,Native Californian
Anterior,BRK125802,3.1533847484382154,7,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian
Posterior,BRK125802,0.7846978913891106,11,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian
Premolar,BRK125802,3.197304678063528,8,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian
Anterior,BRK125810,1.0581649165873093,12,30.5070964,4.16980327,0.75,Homo sapiens,Native Californian
Posterior,BRK125810,-0.5180918389621527,12,30.5070964,4.16980327,0.75,Homo sapiens,Native Californian
Premolar,BRK125810,-0.10602429343609687,8,30.5070964,4.16980327,0.75,Homo sapiens,Native Californian
Anterior,BRK125811,-1.6087039266220262,10,34.6522169,4.62847197,0.75,Homo sapiens,Native Californian
Posterior,BRK125811,-0.6041275986419945,11,34.6522169,4.62847197,0.75,Homo sapiens,Native Californian
Premolar,BRK125811,0.29482710343121266,7,34.6522169,4.62847197,0.75,Homo sapiens,Native Californian
Anterior,BRK125821,2.26463186452139,12,37.1392892,5.035316,0.75,Homo sapiens,Native Californian
Posterior,BRK125821,3.8199627472727276,12,37.1392892,5.035316,0.75,Homo sapiens,Native Californian
Premolar,BRK125821,-1.4419168596826288,8,37.1392892,5.035316,0.75,Homo sapiens,Native Californian
Anterior,BRK125822,1.568083146784558,12,30.3157831,4.13857528,0.25,Homo sapiens,Native Californian
Posterior,BRK125822,-0.8625794500639352,12,30.3157831,4.13857528,0.25,Homo sapiens,Native Californian
Premolar,BRK125822,1.706914870800074,8,30.3157831,4.13857528,0.25,Homo sapiens,Native Californian
Anterior,BRK125827,0.6796473608487262,12,27.5736265,3.48066219,0.75,Homo sapiens,Native Californian
Posterior,BRK125827,-2.202848319674839,12,27.5736265,3.48066219,0.75,Homo sapiens,Native Californian
Premolar,BRK125827,2.476114195348206,8,27.5736265,3.48066219,0.75,Homo sapiens,Native Californian
Anterior,BRK125832,-0.12400002527676901,6,45.6,10.4,0.75,Homo sapiens,Native Californian
Posterior,BRK125832,-0.0034302532459854485,6,45.6,10.4,0.75,Homo sapiens,Native Californian
Premolar,BRK125832,-0.9121101860304335,4,45.6,10.4,0.75,Homo sapiens,Native Californian
Anterior,BRK126049,-0.20757172489151365,12,29.2954458,3.75801123,0.5,Homo sapiens,Native Californian
Posterior,BRK126049,1.6275417457150576,11,29.2954458,3.75801123,0.5,Homo sapiens,Native Californian
Premolar,BRK126049,0.5810255230786681,8,29.2954458,3.75801123,0.5,Homo sapiens,Native Californian
Anterior,BRK126054,1.4592735267840315,6,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian
Posterior,BRK126054,1.5156744546630114,5,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian
Premolar,BRK126054,3.1414728791314612,4,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian
Anterior,BRK126076,0.32065453164333113,6,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian
Posterior,BRK126076,-1.6024657192434082,6,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian
Premolar,BRK126076,2.711699217178448,4,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian
Anterior,BRK126087,0.3398132606839198,12,20.1761807,2.50774612,0.5,Homo sapiens,Native Californian
Posterior,BRK126087,2.79202770335345,12,20.1761807,2.50774612,0.5,Homo sapiens,Native Californian
Premolar,BRK126087,1.5520575553050417,8,20.1761807,2.50774612,0.5,Homo sapiens,Native Californian
Anterior,BRK126089,0.679561081092538,12,26.6808313,3.54750963,0.75,Homo sapiens,Native Californian
Posterior,BRK126089,1.4933819819508947,12,26.6808313,3.54750963,0.75,Homo sapiens,Native Californian
Premolar,BRK126089,4.210400554657548,8,26.6808313,3.54750963,0.75,Homo sapiens,Native Californian
Anterior,BRK126092,4.424012762134603,12,37.5219157,5.09801939,0.75,Homo sapiens,Native Californian
Posterior,BRK126092,1.0195938299532443,12,37.5219157,5.09801939,0.75,Homo sapiens,Native Californian
Premolar,BRK126092,1.1735854278785425,8,37.5219157,5.09801939,0.75,Homo sapiens,Native Californian
Anterior,BRK126094,2.7269911962054243,12,25.9155783,3.42374303,0.75,Homo sapiens,Native Californian
Posterior,BRK126094,-0.5321036299963202,12,25.9155783,3.42374303,0.75,Homo sapiens,Native Californian
Premolar,BRK126094,1.4667490916186396,8,25.9155783,3.42374303,0.75,Homo sapiens,Native Californian
Anterior,BRK126100,0.8580823151668113,12,25.0865542,3.08319431,0.25,Homo sapiens,Native Californian
Posterior,BRK126100,1.4342545489152807,12,25.0865542,3.08319431,0.25,Homo sapiens,Native Californian
Premolar,BRK126100,-0.5112588888470737,8,25.0865542,3.08319431,0.25,Homo sapiens,Native Californian
Anterior,BRK126104,-1.7935949642279205,12,23.6198193,3.05433283,0.75,Homo sapiens,Native Californian
Posterior,BRK126104,-2.6133553170001624,12,23.6198193,3.05433283,0.75,Homo sapiens,Native Californian
Premolar,BRK126104,-0.9928824095777369,8,23.6198193,3.05433283,0.75,Homo sapiens,Native Californian
Anterior,BRK126107,0.12413367032332301,12,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian
Posterior,BRK126107,0.4047553108426988,12,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian
Premolar,BRK126107,4.1870305280611495,8,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian
Anterior,BRK126113,2.777445684303882,12,32.9941687,4.35806278,0.75,Homo sapiens,Native Californian
Posterior,BRK126113,-0.7295418151222814,12,32.9941687,4.35806278,0.75,Homo sapiens,Native Californian
Premolar,BRK126113,1.491571850712974,8,32.9941687,4.35806278,0.75,Homo sapiens,Native Californian
Anterior,BRK126117,0.21163019457661458,12,26.2982048,3.48559185,0.25,Homo sapiens,Native Californian
Posterior,BRK126117,0.4197251073981691,12,26.2982048,3.48559185,0.25,Homo sapiens,Native Californian
Premolar,BRK126117,1.2162086031502741,8,26.2982048,3.48559185,0.25,Homo sapiens,Native Californian
Anterior,BRK126118,1.951909026190208,12,26.6808313,3.54750963,0.25,Homo sapiens,Native Californian
Posterior,BRK126118,0.3266366296110568,12,26.6808313,3.54750963,0.25,Homo sapiens,Native Californian
Premolar,BRK126118,2.705982986744357,8,26.6808313,3.54750963,0.25,Homo sapiens,Native Californian
Anterior,BRK126121,-1.0345204415144975,12,36.5653494,4.94131337,0.25,Homo sapiens,Native Californian
Posterior,BRK126121,0.9126892220350732,12,36.5653494,4.94131337,0.25,Homo sapiens,Native Californian
Premolar,BRK126121,5.30698661884024,8,36.5653494,4.94131337,0.25,Homo sapiens,Native Californian
Anterior,BRK126124,1.280230713378187,12,22.0893133,2.81004779,0.75,Homo sapiens,Native Californian
Posterior,BRK126124,3.3323361849489537,12,22.0893133,2.81004779,0.75,Homo sapiens,Native Californian
Premolar,BRK126124,1.0571364679394077,8,22.0893133,2.81004779,0.75,Homo sapiens,Native Californian
Anterior,BRK126125,1.8868017470344967,5,41.1,10.0,0.25,Homo sapiens,Native Californian
Posterior,BRK126125,0.8056486408368018,6,41.1,10.0,0.25,Homo sapiens,Native Californian
Premolar,BRK126125,0.6129682611486307,4,41.1,10.0,0.25,Homo sapiens,Native Californian
Anterior,BRK126243,-0.4198801445094811,10,25.5967229,3.16436617,0.75,Homo sapiens,Native Californian
Posterior,BRK126243,1.6316300990997583,12,25.5967229,3.16436617,0.75,Homo sapiens,Native Californian
Premolar,BRK126243,-0.5420682166663031,8,25.5967229,3.16436617,0.75,Homo sapiens,Native Californian
Anterior,BRK126244,2.0306165148821247,11,26.1068916,3.45465859,0.75,Homo sapiens,Native Californian
Posterior,BRK126244,2.742332532343949,12,26.1068916,3.45465859,0.75,Homo sapiens,Native Californian
Premolar,BRK126244,1.5234911787562182,8,26.1068916,3.45465859,0.75,Homo sapiens,Native Californian
Anterior,BRK126247,0.416528765539374,12,39.6263614,5.44334199,0.25,Homo sapiens,Native Californian
Posterior,BRK126247,1.6717590810185052,12,39.6263614,5.44334199,0.25,Homo sapiens,Native Californian
Premolar,BRK126247,0.3785023611891316,8,39.6263614,5.44334199,0.25,Homo sapiens,Native Californian
Anterior,BRK126248,2.488408726405246,12,28.5939639,3.85801676,0.25,Homo sapiens,Native Californian
Posterior,BRK126248,-2.2036966408402936,12,28.5939639,3.85801676,0.25,Homo sapiens,Native Californian
Premolar,BRK126248,0.3328280678396429,8,28.5939639,3.85801676,0.25,Homo sapiens,Native Californian
Anterior,BRK126250,-2.47401177574372,12,26.2982048,3.48559185,0.25,Homo sapiens,Native Californian
Posterior,BRK126250,-1.6333337716876783,11,26.2982048,3.48559185,0.25,Homo sapiens,Native Californian
Premolar,BRK126250,3.214730947162776,7,26.2982048,3.48559185,0.25,Homo sapiens,Native Californian
Anterior,BRK126251,2.419963973000436,12,29.9331566,4.07615043,0.75,Homo sapiens,Native Californian
Posterior,BRK126251,-0.3181305116854938,12,29.9331566,4.07615043,0.75,Homo sapiens,Native Californian
Premolar,BRK126251,-1.6459547240061527,8,29.9331566,4.07615043,0.75,Homo sapiens,Native Californian
Anterior,BRK126252,-4.125207758353348,12,22.4719398,2.87094128,0.25,Homo sapiens,Native Californian
Posterior,BRK126252,-0.0197015857863464,12,22.4719398,2.87094128,0.25,Homo sapiens,Native Californian
Premolar,BRK126252,5.006397305629042,8,22.4719398,2.87094128,0.25,Homo sapiens,Native Californian
Anterior,BRK126256,1.6394016466243895,12,32.0376024,4.41997173,0.25,Homo sapiens,Native Californian
Posterior,BRK126256,-0.046964040614351,12,32.0376024,4.41997173,0.25,Homo sapiens,Native Californian
Premolar,BRK126256,1.690606893765953,8,32.0376024,4.41997173,0.25,Homo sapiens,Native Californian
Anterior,BRK126259,-1.7450805548217778,12,32.1651446,4.22315152,0.25,Homo sapiens,Native Californian
Posterior,BRK126259,0.3977487852146717,11,32.1651446,4.22315152,0.25,Homo sapiens,Native Californian
Premolar,BRK126259,1.0706301785337065,8,32.1651446,4.22315152,0.25,Homo sapiens,Native Californian
Anterior,BRK126260,0.7559330913029947,12,36.3740361,4.90999368,0.25,Homo sapiens,Native Californian
Posterior,BRK126260,2.242961843423086,12,36.3740361,4.90999368,0.25,Homo sapiens,Native Californian
Premolar,BRK126260,1.4863773356363343,8,36.3740361,4.90999368,0.25,Homo sapiens,Native Californian
Anterior,BRK126261,2.035264239651647,12,32.3564578,4.25426601,0.25,Homo sapiens,Native Californian
Posterior,BRK126261,-0.2653787038146638,12,32.3564578,4.25426601,0.25,Homo sapiens,Native Californian
Premolar,BRK126261,2.42442456090223,8,32.3564578,4.25426601,0.25,Homo sapiens,Native Californian
Anterior,BRK126264,3.6642356593517835,12,37.1392892,5.035316,0.25,Homo sapiens,Native Californian
Posterior,BRK126264,-0.7432069820246312,9,37.1392892,5.035316,0.25,Homo sapiens,Native Californian
Premolar,BRK126264,-0.6033845173097523,8,37.1392892,5.035316,0.25,Homo sapiens,Native Californian
Anterior,BRK126266,3.1671174080896485,12,36.5653494,4.94131337,0.5,Homo sapiens,Native Californian
Posterior,BRK126266,0.5774650150444043,12,36.5653494,4.94131337,0.5,Homo sapiens,Native Californian
Premolar,BRK126266,3.282492338653002,8,36.5653494,4.94131337,0.5,Homo sapiens,Native Californian
Anterior,BRK126271,0.1515026106634202,11,25.8518072,3.20502776,0.5,Homo sapiens,Native Californian
Posterior,BRK126271,3.369356572134153,12,25.8518072,3.20502776,0.5,Homo sapiens,Native Californian
Premolar,BRK126271,1.124908841854403,8,25.8518072,3.20502776,0.5,Homo sapiens,Native Californian
Posterior,BRK126291,1.3398353317783545,7,22.0893133,2.81004779,0.5,Homo sapiens,Native Californian
Anterior,BRK126292,3.5553353837368107,12,36.5653494,4.94131337,0.5,Homo sapiens,Native Californian
Posterior,BRK126292,0.28846155478815805,11,36.5653494,4.94131337,0.5,Homo sapiens,Native Californian
Premolar,BRK126292,-0.6939832618013517,8,36.5653494,4.94131337,0.5,Homo sapiens,Native Californian
Anterior,BRK126472,0.14127969146912955,12,28.5939639,3.85801676,0.25,Homo sapiens,Native Californian
Posterior,BRK126472,1.6689922204903873,12,28.5939639,3.85801676,0.25,Homo sapiens,Native Californian
