rownames,minority,age,gender,credits,beauty,eval,division,native,tenure,students,allstudents,prof
206,no,52,male,more,-0.0252444,3.1,lower,yes,no,26,20,78
35,no,29,female,more,-0.3260148,3.7,upper,yes,yes,7,84,50
264,no,34,female,more,-0.717645,4.5,upper,yes,yes,23,19,50
367,no,33,male,single,0.2316134,4.2,upper,yes,yes,16,18,27
92,no,42,male,more,-0.5719836,4.6,upper,yes,yes,8,44,77
340,no,50,male,more,-0.3260148,2.2,upper,yes,yes,15,15,42
439,no,35,male,more,-0.2586962,4.4,upper,yes,yes,11,14,20
53,no,54,male,more,1.070944,4.7,upper,yes,yes,27,49,36
346,yes,45,male,more,-0.5583452,4.0,lower,yes,yes,29,574,27
265,no,47,female,more,-0.7326927,2.8,upper,yes,no,98,48,21
242,no,33,male,more,-0.6563948,3.8,upper,yes,no,7,26,9
14,no,52,male,more,-0.0018324,4.9,upper,yes,no,100,82,77
316,no,33,male,more,0.5766805,3.0,upper,no,yes,11,34,28
89,no,50,female,more,-0.0102077,4.5,upper,yes,yes,57,111,10
388,no,51,female,more,0.7245926,3.7,upper,yes,no,17,65,10
274,yes,47,male,more,-0.3218485,3.8,upper,yes,no,28,14,5
167,no,52,male,more,0.2394859,3.8,lower,yes,yes,25,19,70
329,no,59,male,more,-1.450494,3.1,upper,yes,yes,16,25,73
456,no,61,male,more,-0.1111221,4.3,upper,yes,no,70,22,32
135,no,32,male,more,-0.054344,4.6,lower,yes,yes,29,45,34
307,no,46,male,more,-0.0836015,4.1,upper,no,no,18,25,79
446,no,33,male,more,-0.2581899,3.8,upper,yes,yes,31,64,73
320,no,34,female,more,-0.7467875,4.9,upper,yes,yes,5,35,9
244,no,62,male,more,-0.8487269,3.7,upper,yes,yes,8,23,54
55,yes,35,female,more,0.2418185,3.6,upper,yes,yes,19,27,15
364,no,47,male,more,-0.0620358,3.0,lower,yes,yes,40,282,58
51,no,50,male,single,0.9889485,4.9,upper,yes,no,16,16,9
175,no,33,female,more,0.2116939,3.4,lower,yes,yes,24,13,79
190,no,58,female,more,0.540917,4.5,upper,yes,no,9,14,18
460,no,54,female,more,-0.6779634,4.0,lower,no,yes,61,98,92
188,no,57,male,more,-0.0620358,4.2,upper,yes,yes,59,26,17
170,no,51,male,more,1.509794,4.4,upper,yes,yes,73,316,81
59,no,57,male,more,1.775517,4.0,upper,yes,yes,16,23,13
49,yes,33,male,more,-0.7326927,3.8,upper,yes,yes,15,39,56
345,yes,42,female,more,-0.0836015,4.3,lower,yes,yes,49,68,58
236,no,32,female,more,1.415695,3.9,upper,yes,yes,31,28,61
253,no,32,female,more,-0.6562689,3.3,upper,yes,no,60,41,55
22,yes,43,female,more,-0.717645,3.7,upper,yes,yes,67,34,83
314,no,58,female,single,-0.5665014,4.0,upper,yes,yes,16,21,37
161,no,52,male,more,-0.6562689,4.3,upper,yes,no,18,137,70
277,yes,47,male,more,-1.450494,4.2,upper,yes,yes,14,30,9
192,no,64,female,more,1.070944,3.5,lower,yes,yes,15,31,43
386,no,60,female,more,-0.923957,2.7,upper,yes,yes,10,14,44
294,no,37,male,more,-0.9823852,3.8,lower,yes,no,95,17,7
414,no,47,female,more,1.231394,4.4,lower,yes,no,14,16,66
344,no,43,female,more,1.773151,3.0,upper,yes,yes,102,98,41
258,no,40,male,more,-0.5835869,4.5,upper,no,yes,17,28,63
309,yes,47,male,more,-1.181626,3.9,upper,yes,yes,24,55,26
150,no,31,male,more,-1.069162,4.5,lower,no,yes,16,39,31
131,no,63,male,more,-0.4899626,4.7,lower,yes,yes,27,22,14
152,no,60,female,more,0.2116939,4.7,lower,yes,yes,7,31,51
360,yes,62,female,more,0.7244775,4.6,upper,yes,yes,15,19,34
100,no,52,female,more,0.7244775,4.0,lower,yes,no,17,88,21
373,no,51,male,more,0.5885687,3.6,upper,yes,yes,10,190,34
88,no,33,male,more,-0.054344,4.2,upper,yes,yes,50,18,4
331,no,42,female,more,0.7566829,4.1,lower,yes,yes,27,19,7
215,no,33,male,more,-0.7277681,3.6,upper,yes,yes,10,16,10
122,no,47,female,more,-0.1111221,3.8,upper,yes,no,29,27,18
463,no,32,male,more,-0.5040575,4.2,lower,yes,yes,154,40,74
21,no,58,male,more,-0.1111221,4.0,upper,yes,yes,7,80,51
189,no,36,female,more,-0.5583452,4.2,lower,yes,yes,15,42,53
72,no,51,female,more,-0.0680143,5.0,lower,yes,yes,16,20,29
107,no,62,male,more,0.8808186,3.9,lower,yes,no,85,17,24
271,no,48,male,single,-0.3953965,4.2,lower,yes,no,25,10,41
349,yes,47,female,more,1.15588,4.1,lower,yes,yes,30,26,73
436,no,57,male,more,-0.5665014,4.2,lower,yes,yes,24,43,54
103,no,35,male,more,0.540917,4.3,lower,yes,yes,15,159,5
