rownames,affairs,gender,age,yearsmarried,children,religiousness,education,occupation,rating
4663,8,male,11.671274221525387,10.368817860389129,yes,3,10,3,1
8715,3,female,14.368681004399289,4.59507428741619,yes,4,14,3,5
6454,5,male,20.299851896436035,9.029175476829739,yes,1,20,3,2
22,3,female,18.928874806860556,8.042299869552403,yes,2,18,7,4
8775,12,male,17.082789605319793,2.006210612100456,yes,2,20,6,2
7249,2,female,21.94302875424623,1.1614667864297132,no,2,20,2,2
4991,11,male,13.778937561985268,4.214403833416759,yes,5,10,2,3
6005,10,male,16.338813973526747,4.835492421203863,yes,5,13,5,1
1711,2,female,32.10635187749537,1.636830989473168,no,4,18,2,1
4298,0,male,12.225647968068053,8.809933383287007,yes,2,19,1,4
7573,5,male,15.921821478613229,-7.2350323387707896,no,5,16,7,4
8004,9,female,19.918657723663518,3.3651983643904817,yes,4,19,1,4
561,8,female,27.35923055250987,7.8275740460883805,no,3,10,1,5
6781,12,male,35.82898918795416,-2.921714699920825,yes,4,13,2,2
2471,7,male,17.105859379496874,1.51709658194254,yes,2,20,4,1
237,2,female,7.044850326937235,13.59127669592069,yes,5,12,1,5
3179,3,female,26.813654194406386,15.269288797908413,yes,5,11,4,1
4239,10,male,23.02048731555086,5.356919393537611,yes,3,15,1,4
6658,5,female,15.269527876357772,11.13613666170761,yes,2,19,5,5
5296,6,female,9.581165059009049,2.920496498277277,yes,5,17,1,2
8077,1,male,20.912417439784967,15.15445025898284,yes,1,16,4,5
8383,2,female,29.955635987945723,3.960863199012079,yes,4,14,5,4
2635,5,female,21.62405559353855,5.772857847317034,yes,3,15,7,1
3415,12,male,16.931096893394617,13.079240381117605,yes,1,10,3,4
5858,5,male,21.644683286369858,-5.168198226487782,no,2,19,5,5
2772,2,male,24.39509606696574,-0.9781791329947289,no,1,19,1,2
1815,2,female,8.547561938815171,-0.19392718376097928,no,4,18,2,3
5555,8,male,47.098917496129936,1.7803739961631058,yes,1,14,6,2
3399,11,male,26.988579406456612,9.935668674447392,yes,1,18,1,4
6217,12,female,16.108627511727885,11.650879235711297,yes,3,15,5,2
8863,11,female,0.09316636921823118,4.495749972029909,no,1,15,5,5
5367,6,female,12.492614690423892,10.367975132782387,no,5,18,6,5
8054,8,female,26.927556060868195,7.588280513879096,no,2,10,3,5
7730,9,male,19.434171015857643,15.402693580603238,no,1,14,2,3
5631,7,female,13.049332385081762,2.44048727152597,yes,3,12,1,4
937,3,female,16.645113523329073,4.352045362387616,yes,5,17,4,2
1384,0,male,24.934072595655188,12.468602689946131,yes,3,16,4,2
5511,6,female,17.792063438315704,3.1119520993500593,yes,4,17,1,4
5577,5,female,27.06930303204604,17.788329467861697,yes,4,13,4,2
5839,3,male,25.857360962711407,13.844502703766363,yes,1,19,1,3
5260,10,male,25.334767872490204,-0.405530703605784,yes,3,13,2,3
7654,2,male,12.819734556469268,-0.2832605535213526,no,1,13,6,2
8845,10,female,9.070369146198786,12.313830002494115,yes,2,16,3,3
2939,5,male,34.466220390858744,9.364120658372292,yes,5,10,6,4
7768,12,female,11.223841782494615,3.6851994957821237,no,3,14,6,4
6368,3,male,31.371731495529467,-3.47634754411677,yes,2,9,5,4
3882,7,male,13.793173759871923,-1.0944067429857007,no,5,17,4,3
4706,6,male,-3.7793832214801952,12.547335842208028,yes,5,10,2,1
2151,9,female,15.821022602046003,-5.291353327196219,no,3,9,3,5
669,9,female,20.633542125443572,1.769381143232847,yes,2,9,3,5
6972,11,female,-2.661087562719864,12.068385509745362,no,2,17,2,3
476,3,male,21.155838132188478,0.11148722195019012,yes,3,10,2,4
4905,5,male,9.255315336569284,0.983893984947871,yes,2,9,1,1
4167,10,female,23.666383374747635,7.694224314566368,yes,2,20,6,2
3617,9,male,22.838138473534254,12.277454513927289,yes,1,19,6,2
5278,10,male,33.60039726759307,8.008508344984111,yes,2,17,3,5
178,9,male,8.742850449072172,8.066295946976812,yes,1,12,7,5
2120,7,female,21.76703652607883,5.489438206804408,yes,2,10,6,5
2068,8,female,15.874541558196386,18.31677464875682,no,5,13,5,2
8412,0,female,21.223291394445095,3.3481570862907573,yes,5,9,2,2
4226,2,female,20.153038999883123,8.942932194532423,no,1,17,5,2
210,1,male,26.612277044438734,3.2840762526097986,yes,5,14,2,4
5019,5,female,10.51276260978391,15.571739868613468,no,1,14,2,2
4610,11,male,20.302394772358376,6.4141196040417325,no,1,9,6,1
697,9,male,25.421533073256505,2.2438160991989653,no,2,20,7,2
6716,1,female,23.054153498359508,3.7459061476520663,yes,1,9,7,1
536,8,male,27.801268938627786,6.654789724876103,yes,1,9,2,4
8805,0,male,26.87379909758765,8.309407755783601,yes,4,17,1,3
1846,5,male,17.09956894579458,7.93587157020785,yes,3,14,7,4
1361,9,male,21.156882070643277,0.08667201807626679,yes,1,9,2,3
3654,6,male,16.394615861983922,13.476662072134241,yes,1,12,2,4
6636,3,female,22.43750426678626,-0.6900909892935765,yes,2,11,4,1
2992,2,female,20.231722781947845,8.876806419269101,no,1,17,6,2
1140,0,male,33.921393894133935,16.599735331684798,yes,3,14,6,3
817,3,female,37.93778738938461,7.833741297912649,yes,4,16,4,1
6248,8,male,26.311647699905524,15.020822025967167,yes,1,19,5,3
8561,9,male,17.41633918803918,1.6621507639616615,yes,4,20,1,2
6458,11,male,28.723243510300893,4.795227065300306,yes,5,17,3,1
5320,5,female,31.449072386232437,4.8873953258745395,yes,3,15,4,1
1170,4,female,0.36084076479161453,12.025150839246418,yes,4,19,5,4
1362,11,female,15.768082310844921,6.3781903767012125,yes,4,12,2,3
314,2,male,29.746384957899835,0.7334982315857381,yes,1,11,4,1
7455,11,male,4.118418386281265,19.072311980027422,yes,2,12,7,2
895,6,female,13.22441642081923,5.170843943243641,yes,4,15,4,3
2516,10,male,18.805067298505357,7.574568219379024,yes,2,11,6,1
3775,12,male,30.89899055823481,14.219052146914393,yes,1,11,2,5
3537,10,male,0.8824847527754436,9.80255615624619,yes,5,18,5,5
2040,6,male,24.36581004898482,0.27717981319761087,no,2,11,4,3
4075,0,female,10.12101002145871,15.620042539296872,yes,4,14,1,2
8966,9,male,13.669702088643747,6.599688116385252,yes,1,15,6,3
6037,6,female,23.48747291335191,3.7894434243195034,no,1,9,6,5
4995,11,male,14.114530881445306,4.1111486993217845,yes,2,11,2,2
748,4,female,16.783417309609934,6.211722669953474,no,2,18,6,4
6428,11,female,15.391118910147103,-2.9883211122375872,yes,1,11,7,5
3736,3,male,30.92114961506001,3.68294762147505,yes,3,14,7,5
2754,2,female,22.093710406649965,15.46834365573751,yes,4,16,6,2
3805,8,female,31.59360271443863,11.493649907728418,yes,5,13,6,3
7928,10,female,19.495458222435637,5.693578084040724,yes,3,15,3,3
4687,11,male,30.654914645500703,6.885699618052022,yes,3,19,6,4
6521,4,male,22.085580046250726,10.718769426782028,yes,1,11,6,2
3954,4,female,21.008381532638143,10.040778952105594,yes,2,11,5,4
2952,4,female,6.2081500220888675,0.8330729201424507,yes,4,20,6,3
3536,9,male,22.06530897360503,10.740668270474615,yes,1,9,1,1
8216,11,female,12.660776486243593,8.782214537624034,yes,1,19,7,2
8299,4,female,27.62106602973444,7.593394106755132,yes,5,17,4,1
737,9,male,11.720391753872093,15.605041328651703,no,5,20,6,5
4382,7,male,20.9522515421894,4.322183416645943,yes,3,18,5,2
1432,8,male,31.855499355470666,7.390162553499012,no,1,10,5,2
4698,1,female,7.12739867657155,9.617485292356937,yes,3,16,2,4
291,0,male,40.64711049909506,5.527290568989267,yes,5,11,7,1
3864,9,male,21.262729520693703,9.830928412505939,yes,1,16,7,2
3747,0,female,15.962426028072985,7.270259876242468,yes,3,10,6,5
5243,2,male,30.42953991644184,4.776910383727894,no,1,11,6,5
7818,0,male,18.219798785302125,14.63994209669276,yes,3,10,5,2
5582,9,female,17.082603479281858,9.015205563832815,yes,1,12,3,4
5602,0,female,16.87246188114641,10.331912536859301,no,4,19,4,4
5765,0,male,9.20461940825552,13.862190746692917,yes,4,11,3,3
1265,10,male,31.189664590035242,-2.125870339215645,no,1,12,1,3
2954,8,female,36.024202580415746,9.945277819669926,yes,5,13,4,1
2659,1,male,17.075484669115898,13.171001872354418,yes,5,12,1,1
974,11,female,17.212298135707464,6.916246399209869,yes,5,17,2,4
1957,1,female,26.937418088895114,3.7380737898108554,yes,1,16,6,2
2447,8,male,25.140847802488928,13.626776394066837,yes,1,11,3,3
6531,0,male,12.839606417101358,4.750952100408379,yes,5,9,5,3
2364,0,female,34.31834096284715,-1.2174450012240197,no,3,17,3,2
4133,7,male,22.082704858659426,8.615328331558823,yes,2,13,4,4
7623,6,female,18.45835396298767,-0.4630502506683376,yes,1,13,4,2
5530,11,male,3.631071098664961,12.22136614188225,yes,5,14,4,2
1934,6,female,13.587956887975853,2.976505142625718,yes,4,19,3,5
728,12,female,18.09876663614394,8.267940179059844,yes,3,17,6,4
7225,2,female,0.58864699435237,3.010691857917699,yes,2,9,5,3
5975,5,female,19.41040979316317,-3.3155361017197453,yes,1,19,7,4
3315,4,female,16.63548340142792,8.47623324843573,yes,2,19,6,4
149,0,female,21.578255783789892,5.024586802277485,yes,2,18,1,5
8105,11,male,16.27857230504872,4.97409079986538,yes,4,16,5,3
5427,8,female,20.537099049963626,12.516882304638656,no,1,16,7,4
5337,12,female,8.52469579699627,5.2406594913189455,yes,3,20,7,1
8949,7,male,13.020158269938353,5.984728258048788,yes,1,13,2,1
8056,12,female,28.468874257357896,7.184357250708387,yes,2,12,6,5
6350,6,male,27.29301382241194,-4.0812238139067745,yes,1,16,2,5
1063,2,female,7.824325449904428,2.523099901363273,yes,5,10,2,4
7364,11,male,16.3803625694773,8.13778371355642,yes,1,16,3,1
5012,10,male,14.238172824608297,4.8624599995427715,yes,1,18,1,5
2052,4,male,28.470079761824596,13.585282331183336,yes,3,15,2,5
1699,6,male,6.135956575277188,12.435032148869873,yes,4,13,6,5
6790,7,male,26.38921737098801,10.075894432710612,yes,1,9,2,1
7620,7,male,20.6687069145839,9.71068011479434,yes,4,10,4,5
8865,0,female,16.47432190403262,10.934787216668047,yes,1,11,6,4
7555,7,male,17.109285901960952,0.08166569449851835,yes,4,20,7,3
3660,5,female,17.962607354069647,8.213905797138302,yes,1,15,2,1
1730,11,male,24.314123567734825,7.53444731056942,yes,5,14,4,2
4899,5,female,24.054385274500284,1.8497331740785228,yes,3,19,1,5
962,11,male,-2.9509690995579803,9.502517865564304,yes,1,15,3,2
8453,9,male,9.97033583486848,15.597441006420135,yes,5,15,2,5
5717,8,male,29.659723835088258,7.3852470819970195,yes,3,18,1,2
3024,1,male,23.777711702072157,16.060001882174987,no,3,14,4,5
5251,5,male,18.18820994556517,-0.9607606138905993,yes,3,12,4,1
4192,10,female,25.583246095687347,3.418669087962912,yes,3,10,5,1
281,1,male,25.3392457463026,10.072057765879741,yes,3,10,3,3
6232,3,female,23.09687592593496,14.699229722183734,no,5,13,1,2
7186,4,male,8.487521807657807,15.394099536275192,yes,1,11,3,5
5439,2,female,9.441800367861699,3.737189654885449,yes,3,17,1,4
6680,6,male,7.74726481640978,13.063676545671273,yes,2,14,2,3
6062,0,female,13.540254382216492,9.009879661436582,yes,1,16,7,1
8215,1,male,20.4184550835379,14.641732260923767,yes,5,9,2,4
1325,0,male,29.009487683848143,12.629287602648361,no,4,12,5,3
6540,1,female,10.702738314204414,15.343013403472083,yes,3,11,1,4
4489,3,female,9.373441595773194,6.410975185880499,yes,5,20,4,5
6,7,male,39.14215271855564,10.066536138494367,no,1,12,3,3
482,12,female,19.262506069479617,5.814450455849524,no,2,18,7,2
1928,10,female,39.716568529414175,-4.6026681680741195,no,5,12,4,3
8691,8,male,39.709661216276615,3.1329841517434147,no,1,10,7,1
4711,7,male,26.80163420328679,5.318038516195196,yes,1,18,2,4
1372,11,male,30.52397681434524,11.580922282402613,no,3,15,1,4
8007,4,male,8.77622513257153,11.887305061299477,yes,1,15,3,3
5364,5,female,4.7652532913771495,5.4822854599458815,no,3,9,1,5
4284,12,female,35.98620637464939,10.426232554336256,yes,5,9,6,3
4934,7,female,21.306648067105343,7.87616302032406,no,4,14,4,5
6292,0,male,8.271314616398508,10.365247581540636,no,3,16,5,4
6662,1,female,16.227134546757142,5.939643981767265,yes,2,11,5,5
242,2,female,27.26166926295278,9.814295670446267,yes,1,10,7,1
1062,6,male,28.044741692411726,8.19927012138164,yes,2,20,6,1
6240,2,male,18.55614898687018,10.24307532145875,yes,4,20,1,5
732,2,female,4.675096625620371,-0.5053826562930661,yes,2,19,6,3
5169,6,male,-9.703422469889038,12.475476389925761,no,3,9,4,3
2104,8,female,25.129126826799606,10.457188329910037,yes,4,18,7,3
8959,8,female,20.741883546837588,2.4381704924717775,yes,4,15,1,4
1104,5,female,13.084178992612525,0.2731365970713151,yes,2,20,4,1
7596,4,female,23.645938375332765,5.774858016205108,yes,4,17,5,3
7352,8,female,29.63558686751478,12.112395950653134,no,2,19,5,3
39,0,male,12.063827273989816,17.436705271604907,yes,2,9,5,1
