feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9
Anterior,BM1938.7.17.1,0.0399999999999987,12,32.6684551,6.16831052,1.0,Papio,Central Africa
Posterior,BM1938.7.17.1,0.0399999999999987,12,32.6684551,6.16831052,1.0,Papio,Central Africa
Premolar,BM1938.7.17.1,0.0399999999999987,8,32.6684551,6.16831052,1.0,Papio,Central Africa
Anterior,BM1939.1005,0.01754385964912175,6,14.1715222,3.88831042,1.0,Pongo,Borneo
Posterior,BM1939.1005,0.01754385964912175,6,14.1715222,3.88831042,1.0,Pongo,Borneo
Premolar,BM1939.1005,0.01754385964912175,4,14.1715222,3.88831042,1.0,Pongo,Borneo
Anterior,BM1939.1006,0.01754385964912175,6,11.2611071,2.86641,1.0,Pongo,Borneo
Posterior,BM1939.1006,0.01754385964912175,6,11.2611071,2.86641,1.0,Pongo,Borneo
Premolar,BM1939.1006,0.01754385964912175,4,11.2611071,2.86641,1.0,Pongo,Borneo
Anterior,BM1939.1007,0.01754385964912175,12,9.80589949,2.35865298,0.0,Pongo,Borneo
Posterior,BM1939.1007,0.01754385964912175,12,9.80589949,2.35865298,0.0,Pongo,Borneo
Premolar,BM1939.1007,0.01754385964912175,8,9.80589949,2.35865298,0.0,Pongo,Borneo
Anterior,BM1939.1008,0.01754385964912175,12,11.2611071,2.86641,0.0,Pongo,Borneo
Posterior,BM1939.1008,0.01754385964912175,12,11.2611071,2.86641,0.0,Pongo,Borneo
Premolar,BM1939.1008,0.01754385964912175,8,11.2611071,2.86641,0.0,Pongo,Borneo
Anterior,BM1939.1021,0.0399999999999987,12,20.6073056,3.87558812,1.0,Papio,West Africa
Posterior,BM1939.1021,0.0399999999999987,12,20.6073056,3.87558812,1.0,Papio,West Africa
Premolar,BM1939.1021,0.0399999999999987,8,20.6073056,3.87558812,1.0,Papio,West Africa
Anterior,BM1962.25,0.0399999999999987,12,19.8012926,3.71619727,0.0,Papio,East Africa
Posterior,BM1962.25,0.0399999999999987,12,19.8012926,3.71619727,0.0,Papio,East Africa
Premolar,BM1962.25,0.0399999999999987,8,19.8012926,3.71619727,0.0,Papio,East Africa
Anterior,BM1964.2174,0.0399999999999987,12,19.3982861,3.63654073,0.0,Papio,East Africa
Posterior,BM1964.2174,0.0399999999999987,12,19.3982861,3.63654073,0.0,Papio,East Africa
Premolar,BM1964.2174,0.0399999999999987,8,19.3982861,3.63654073,0.0,Papio,East Africa
Anterior,BM1971.2353,0.0399999999999987,6,22.6223381,4.27445115,1.0,Papio,West Africa
Posterior,BM1971.2353,0.0399999999999987,6,22.6223381,4.27445115,1.0,Papio,West Africa
Premolar,BM1971.2353,0.0399999999999987,4,22.6223381,4.27445115,1.0,Papio,West Africa
Anterior,BM1971.2354,0.0399999999999987,7,21.0103121,3.95531929,1.0,Papio,West Africa
Posterior,BM1971.2354,0.0399999999999987,6,21.0103121,3.95531929,1.0,Papio,West Africa
Premolar,BM1971.2354,0.0399999999999987,4,21.0103121,3.95531929,1.0,Papio,West Africa
Anterior,BM1976.1408,0.01754385964912175,12,16.3543336,4.65756455,0.0,Pongo,Borneo
Posterior,BM1976.1408,0.01754385964912175,13,16.3543336,4.65756455,0.0,Pongo,Borneo
Premolar,BM1976.1408,0.01754385964912175,8,16.3543336,4.65756455,0.0,Pongo,Borneo
Anterior,BM1976.1409,0.01754385964912175,12,13.9289876,3.80295048,0.0,Pongo,Borneo
Posterior,BM1976.1409,0.01754385964912175,12,13.9289876,3.80295048,0.0,Pongo,Borneo
Premolar,BM1976.1409,0.01754385964912175,8,13.9289876,3.80295048,0.0,Pongo,Borneo
Anterior,BM1976.1415,0.01754385964912175,12,12.2312454,3.20634803,0.0,Pongo,Borneo
Posterior,BM1976.1415,0.01754385964912175,12,12.2312454,3.20634803,0.0,Pongo,Borneo
Premolar,BM1976.1415,0.01754385964912175,8,12.2312454,3.20634803,0.0,Pongo,Borneo
Anterior,BM1976.1416,0.01754385964912175,12,11.5036417,2.95130863,0.0,Pongo,Borneo
Posterior,BM1976.1416,0.01754385964912175,11,11.5036417,2.95130863,0.0,Pongo,Borneo
Premolar,BM1976.1416,0.01754385964912175,8,11.5036417,2.95130863,0.0,Pongo,Borneo
Anterior,BM1976.1417,0.01754385964912175,6,11.2611071,2.86641,0.0,Pongo,Borneo
Posterior,BM1976.1417,0.01754385964912175,7,11.2611071,2.86641,0.0,Pongo,Borneo
Premolar,BM1976.1417,0.01754385964912175,3,11.2611071,2.86641,0.0,Pongo,Borneo
Anterior,BM1976.1418,0.01754385964912175,12,11.2611071,2.86641,0.0,Pongo,Borneo
Posterior,BM1976.1418,0.01754385964912175,12,11.2611071,2.86641,0.0,Pongo,Borneo
Premolar,BM1976.1418,0.01754385964912175,8,11.2611071,2.86641,0.0,Pongo,Borneo
Anterior,BM1976.1419,0.01754385964912175,12,11.2611071,2.86641,0.0,Pongo,Borneo
Posterior,BM1976.1419,0.01754385964912175,12,11.2611071,2.86641,0.0,Pongo,Borneo
Premolar,BM1976.1419,0.01754385964912175,8,11.2611071,2.86641,0.0,Pongo,Borneo
Anterior,BM1976.1420,0.01754385964912175,10,11.0185725,2.78157736,0.0,Pongo,Borneo
Posterior,BM1976.1420,0.01754385964912175,12,11.0185725,2.78157736,0.0,Pongo,Borneo
Premolar,BM1976.1420,0.01754385964912175,8,11.0185725,2.78157736,0.0,Pongo,Borneo
Anterior,BM1976.1421,0.01754385964912175,12,10.7760379,2.69681693,0.0,Pongo,Borneo
Posterior,BM1976.1421,0.01754385964912175,12,10.7760379,2.69681693,0.0,Pongo,Borneo
Premolar,BM1976.1421,0.01754385964912175,8,10.7760379,2.69681693,0.0,Pongo,Borneo
Anterior,BM1976.1422,0.01754385964912175,12,11.7461763,3.03626772,0.0,Pongo,Borneo
Posterior,BM1976.1422,0.01754385964912175,12,11.7461763,3.03626772,0.0,Pongo,Borneo
Premolar,BM1976.1422,0.01754385964912175,8,11.7461763,3.03626772,0.0,Pongo,Borneo
Anterior,BM1976.1423,0.01754385964912175,12,11.2611071,2.86641,0.0,Pongo,Borneo
Posterior,BM1976.1423,0.01754385964912175,12,11.2611071,2.86641,0.0,Pongo,Borneo
Premolar,BM1976.1423,0.01754385964912175,8,11.2611071,2.86641,0.0,Pongo,Borneo
Anterior,BM1976.1424,0.01754385964912175,12,13.686453,3.71761878,1.0,Pongo,Borneo
Posterior,BM1976.1424,0.01754385964912175,12,13.686453,3.71761878,1.0,Pongo,Borneo
Premolar,BM1976.1424,0.01754385964912175,8,13.686453,3.71761878,1.0,Pongo,Borneo
Anterior,BM1976.1425,0.01754385964912175,12,11.5036417,2.95130863,1.0,Pongo,Borneo
Posterior,BM1976.1425,0.01754385964912175,13,11.5036417,2.95130863,1.0,Pongo,Borneo
Premolar,BM1976.1425,0.01754385964912175,8,11.5036417,2.95130863,1.0,Pongo,Borneo
Anterior,BM1976.1426,0.01754385964912175,12,11.9887109,3.12128232,1.0,Pongo,Borneo
Posterior,BM1976.1426,0.01754385964912175,12,11.9887109,3.12128232,1.0,Pongo,Borneo
Premolar,BM1976.1426,0.01754385964912175,8,11.9887109,3.12128232,1.0,Pongo,Borneo
Anterior,BM1976.1427,0.01754385964912175,12,14.4140568,3.97369678,0.0,Pongo,Borneo
Posterior,BM1976.1427,0.01754385964912175,12,14.4140568,3.97369678,0.0,Pongo,Borneo
Premolar,BM1976.1427,0.01754385964912175,8,14.4140568,3.97369678,0.0,Pongo,Borneo
Anterior,BM1976.1428,0.01754385964912175,12,12.7163146,3.37661729,1.0,Pongo,Borneo
Posterior,BM1976.1428,0.01754385964912175,12,12.7163146,3.37661729,1.0,Pongo,Borneo
Premolar,BM1976.1428,0.01754385964912175,8,12.7163146,3.37661729,1.0,Pongo,Borneo
Anterior,BM1976.1429,0.01754385964912175,12,9.80589949,2.35865298,0.5,Pongo,Borneo
Posterior,BM1976.1429,0.01754385964912175,12,9.80589949,2.35865298,0.5,Pongo,Borneo
Premolar,BM1976.1429,0.01754385964912175,8,9.80589949,2.35865298,0.5,Pongo,Borneo
Anterior,BM1976.1430,0.01754385964912175,12,10.5335033,2.61213574,0.0,Pongo,Borneo
Posterior,BM1976.1430,0.01754385964912175,12,10.5335033,2.61213574,0.0,Pongo,Borneo
Premolar,BM1976.1430,0.01754385964912175,8,10.5335033,2.61213574,0.0,Pongo,Borneo
Anterior,BM1976.1431,0.01754385964912175,12,12.47378,3.29146087,1.0,Pongo,Borneo
Posterior,BM1976.1431,0.01754385964912175,12,12.47378,3.29146087,1.0,Pongo,Borneo
Premolar,BM1976.1431,0.01754385964912175,8,12.47378,3.29146087,1.0,Pongo,Borneo
Anterior,BM1976.1434,0.01754385964912175,12,11.5036417,2.95130863,1.0,Pongo,Borneo
Posterior,BM1976.1434,0.01754385964912175,12,11.5036417,2.95130863,1.0,Pongo,Borneo
Premolar,BM1976.1434,0.01754385964912175,8,11.5036417,2.95130863,1.0,Pongo,Borneo
Anterior,BM1976.1435,0.01754385964912175,12,9.0782957,2.10624751,1.0,Pongo,Borneo
Posterior,BM1976.1435,0.01754385964912175,12,9.0782957,2.10624751,1.0,Pongo,Borneo
Premolar,BM1976.1435,0.01754385964912175,8,9.0782957,2.10624751,1.0,Pongo,Borneo
Anterior,BM1976.1436,0.01754385964912175,12,10.7760379,2.69681693,1.0,Pongo,Borneo
Posterior,BM1976.1436,0.01754385964912175,12,10.7760379,2.69681693,1.0,Pongo,Borneo
Premolar,BM1976.1436,0.01754385964912175,8,10.7760379,2.69681693,1.0,Pongo,Borneo
Anterior,BM1976.1437,0.01754385964912175,6,11.2611071,2.86641,1.0,Pongo,Borneo
Posterior,BM1976.1437,0.01754385964912175,6,11.2611071,2.86641,1.0,Pongo,Borneo
Premolar,BM1976.1437,0.01754385964912175,4,11.2611071,2.86641,1.0,Pongo,Borneo
Anterior,BM1976.1438,0.01754385964912175,6,8.83576111,2.02242151,1.0,Pongo,Borneo
Posterior,BM1976.1438,0.01754385964912175,6,8.83576111,2.02242151,1.0,Pongo,Borneo
Premolar,BM1976.1438,0.01754385964912175,4,8.83576111,2.02242151,1.0,Pongo,Borneo
Anterior,BM1976.1439,0.01754385964912175,12,8.59322651,1.93878354,1.0,Pongo,Borneo
Posterior,BM1976.1439,0.01754385964912175,12,8.59322651,1.93878354,1.0,Pongo,Borneo
Premolar,BM1976.1439,0.01754385964912175,8,8.59322651,1.93878354,1.0,Pongo,Borneo
Anterior,BM1976.1440,0.01754385964912175,12,12.2312454,3.20634803,1.0,Pongo,Borneo
Posterior,BM1976.1440,0.01754385964912175,12,12.2312454,3.20634803,1.0,Pongo,Borneo
Premolar,BM1976.1440,0.01754385964912175,8,12.2312454,3.20634803,1.0,Pongo,Borneo
Anterior,BM1976.1442,0.01754385964912175,12,10.7760379,2.69681693,1.0,Pongo,Borneo
Posterior,BM1976.1442,0.01754385964912175,12,10.7760379,2.69681693,1.0,Pongo,Borneo
Premolar,BM1976.1442,0.01754385964912175,8,10.7760379,2.69681693,1.0,Pongo,Borneo
Anterior,BM1976.1443,0.01754385964912175,12,11.7461763,3.03626772,1.0,Pongo,Borneo
Posterior,BM1976.1443,0.01754385964912175,14,11.7461763,3.03626772,1.0,Pongo,Borneo
Premolar,BM1976.1443,0.01754385964912175,8,11.7461763,3.03626772,1.0,Pongo,Borneo
Anterior,BM50a,0.0399999999999987,12,13.0001905,2.29036872,1.0,Papio,East Africa
Posterior,BM50a,0.0399999999999987,12,13.0001905,2.29036872,1.0,Papio,East Africa
Premolar,BM50a,0.0399999999999987,8,13.0001905,2.29036872,1.0,Papio,East Africa
Anterior,BRK125458,0.9019396551724153,6,29.1041325,3.72712188,0.25,Homo sapiens,Native Californian
Posterior,BRK125458,0.9019396551724153,12,29.1041325,3.72712188,0.25,Homo sapiens,Native Californian
Premolar,BRK125458,0.9019396551724153,6,29.1041325,3.72712188,0.25,Homo sapiens,Native Californian
Anterior,BRK125462,0.9019396551724153,12,48.4791205,5.71046472,0.25,Homo sapiens,Native Californian
Posterior,BRK125462,0.9019396551724153,12,48.4791205,5.71046472,0.25,Homo sapiens,Native Californian
Premolar,BRK125462,0.9019396551724153,8,48.4791205,5.71046472,0.25,Homo sapiens,Native Californian
Anterior,BRK125598,0.9019396551724153,11,27.6373976,3.70258313,0.75,Homo sapiens,Native Californian
Posterior,BRK125598,0.9019396551724153,9,27.6373976,3.70258313,0.75,Homo sapiens,Native Californian
Premolar,BRK125598,0.9019396551724153,5,27.6373976,3.70258313,0.75,Homo sapiens,Native Californian
Anterior,BRK125610,0.9019396551724153,12,23.0458795,2.9625106,0.5,Homo sapiens,Native Californian
Posterior,BRK125610,0.9019396551724153,11,23.0458795,2.9625106,0.5,Homo sapiens,Native Californian
Premolar,BRK125610,0.9019396551724153,8,23.0458795,2.9625106,0.5,Homo sapiens,Native Californian
Anterior,BRK125660,0.9019396551724153,12,51.5,12.6,0.75,Homo sapiens,Native Californian
Posterior,BRK125660,0.9019396551724153,11,51.5,12.6,0.75,Homo sapiens,Native Californian
Premolar,BRK125660,0.9019396551724153,8,51.5,12.6,0.75,Homo sapiens,Native Californian
Anterior,BRK125661,0.9019396551724153,12,32.3564578,4.25426601,0.75,Homo sapiens,Native Californian
Posterior,BRK125661,0.9019396551724153,12,32.3564578,4.25426601,0.75,Homo sapiens,Native Californian
Premolar,BRK125661,0.9019396551724153,8,32.3564578,4.25426601,0.75,Homo sapiens,Native Californian
Anterior,BRK125666,0.9019396551724153,6,36.5653494,4.94131337,0.25,Homo sapiens,Native Californian
Posterior,BRK125666,0.9019396551724153,6,36.5653494,4.94131337,0.25,Homo sapiens,Native Californian
Premolar,BRK125666,0.9019396551724153,4,36.5653494,4.94131337,0.25,Homo sapiens,Native Californian
Anterior,BRK125670,0.9019396551724153,10,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian
Posterior,BRK125670,0.9019396551724153,7,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian
Premolar,BRK125670,0.9019396551724153,6,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian
Anterior,BRK125675,0.9019396551724153,12,36.9479759,5.00397466,0.5,Homo sapiens,Native Californian
Posterior,BRK125675,0.9019396551724153,12,36.9479759,5.00397466,0.5,Homo sapiens,Native Californian
Premolar,BRK125675,0.9019396551724153,9,36.9479759,5.00397466,0.5,Homo sapiens,Native Californian
Anterior,BRK125676,0.9019396551724153,9,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian
Posterior,BRK125676,0.9019396551724153,12,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian
Premolar,BRK125676,0.9019396551724153,8,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian
Anterior,BRK125678,0.9019396551724153,12,39.6263614,5.44334199,0.75,Homo sapiens,Native Californian
Posterior,BRK125678,0.9019396551724153,11,39.6263614,5.44334199,0.75,Homo sapiens,Native Californian
Premolar,BRK125678,0.9019396551724153,8,39.6263614,5.44334199,0.75,Homo sapiens,Native Californian
Anterior,BRK125679,0.9019396551724153,12,32.7390843,4.31652929,0.75,Homo sapiens,Native Californian
Posterior,BRK125679,0.9019396551724153,12,32.7390843,4.31652929,0.75,Homo sapiens,Native Californian
Premolar,BRK125679,0.9019396551724153,8,32.7390843,4.31652929,0.75,Homo sapiens,Native Californian
Anterior,BRK125800,0.9019396551724153,10,28.5301928,3.63455838,0.75,Homo sapiens,Native Californian
Posterior,BRK125800,0.9019396551724153,12,28.5301928,3.63455838,0.75,Homo sapiens,Native Californian
Premolar,BRK125800,0.9019396551724153,7,28.5301928,3.63455838,0.75,Homo sapiens,Native Californian
Anterior,BRK125802,0.9019396551724153,7,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian
Posterior,BRK125802,0.9019396551724153,11,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian
Premolar,BRK125802,0.9019396551724153,8,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian
Anterior,BRK125810,0.9019396551724153,12,30.5070964,4.16980327,0.75,Homo sapiens,Native Californian
Posterior,BRK125810,0.9019396551724153,12,30.5070964,4.16980327,0.75,Homo sapiens,Native Californian
Premolar,BRK125810,0.9019396551724153,8,30.5070964,4.16980327,0.75,Homo sapiens,Native Californian
Anterior,BRK125811,0.9019396551724153,10,34.6522169,4.62847197,0.75,Homo sapiens,Native Californian
Posterior,BRK125811,0.9019396551724153,11,34.6522169,4.62847197,0.75,Homo sapiens,Native Californian
Premolar,BRK125811,0.9019396551724153,7,34.6522169,4.62847197,0.75,Homo sapiens,Native Californian
Anterior,BRK125821,0.9019396551724153,12,37.1392892,5.035316,0.75,Homo sapiens,Native Californian
Posterior,BRK125821,0.9019396551724153,12,37.1392892,5.035316,0.75,Homo sapiens,Native Californian
Premolar,BRK125821,0.9019396551724153,8,37.1392892,5.035316,0.75,Homo sapiens,Native Californian
Anterior,BRK125822,0.9019396551724153,12,30.3157831,4.13857528,0.25,Homo sapiens,Native Californian
Posterior,BRK125822,0.9019396551724153,12,30.3157831,4.13857528,0.25,Homo sapiens,Native Californian
Premolar,BRK125822,0.9019396551724153,8,30.3157831,4.13857528,0.25,Homo sapiens,Native Californian
Anterior,BRK125827,0.9019396551724153,12,27.5736265,3.48066219,0.75,Homo sapiens,Native Californian
Posterior,BRK125827,0.9019396551724153,12,27.5736265,3.48066219,0.75,Homo sapiens,Native Californian
Premolar,BRK125827,0.9019396551724153,8,27.5736265,3.48066219,0.75,Homo sapiens,Native Californian
Anterior,BRK125832,0.9019396551724153,6,45.6,10.4,0.75,Homo sapiens,Native Californian
Posterior,BRK125832,0.9019396551724153,6,45.6,10.4,0.75,Homo sapiens,Native Californian
Premolar,BRK125832,0.9019396551724153,4,45.6,10.4,0.75,Homo sapiens,Native Californian
Anterior,BRK126049,0.9019396551724153,12,29.2954458,3.75801123,0.5,Homo sapiens,Native Californian
Posterior,BRK126049,0.9019396551724153,11,29.2954458,3.75801123,0.5,Homo sapiens,Native Californian
Premolar,BRK126049,0.9019396551724153,8,29.2954458,3.75801123,0.5,Homo sapiens,Native Californian
Anterior,BRK126054,0.9019396551724153,6,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian
Posterior,BRK126054,0.9019396551724153,5,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian
Premolar,BRK126054,0.9019396551724153,4,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian
Anterior,BRK126076,0.9019396551724153,6,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian
Posterior,BRK126076,0.9019396551724153,6,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian
Premolar,BRK126076,0.9019396551724153,4,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian
Anterior,BRK126087,0.9019396551724153,12,20.1761807,2.50774612,0.5,Homo sapiens,Native Californian
Posterior,BRK126087,0.9019396551724153,12,20.1761807,2.50774612,0.5,Homo sapiens,Native Californian
Premolar,BRK126087,0.9019396551724153,8,20.1761807,2.50774612,0.5,Homo sapiens,Native Californian
Anterior,BRK126089,0.9019396551724153,12,26.6808313,3.54750963,0.75,Homo sapiens,Native Californian
Posterior,BRK126089,0.9019396551724153,12,26.6808313,3.54750963,0.75,Homo sapiens,Native Californian
Premolar,BRK126089,0.9019396551724153,8,26.6808313,3.54750963,0.75,Homo sapiens,Native Californian
Anterior,BRK126092,0.9019396551724153,12,37.5219157,5.09801939,0.75,Homo sapiens,Native Californian
Posterior,BRK126092,0.9019396551724153,12,37.5219157,5.09801939,0.75,Homo sapiens,Native Californian
Premolar,BRK126092,0.9019396551724153,8,37.5219157,5.09801939,0.75,Homo sapiens,Native Californian
Anterior,BRK126094,0.9019396551724153,12,25.9155783,3.42374303,0.75,Homo sapiens,Native Californian
Posterior,BRK126094,0.9019396551724153,12,25.9155783,3.42374303,0.75,Homo sapiens,Native Californian
Premolar,BRK126094,0.9019396551724153,8,25.9155783,3.42374303,0.75,Homo sapiens,Native Californian
Anterior,BRK126100,0.9019396551724153,12,25.0865542,3.08319431,0.25,Homo sapiens,Native Californian
Posterior,BRK126100,0.9019396551724153,12,25.0865542,3.08319431,0.25,Homo sapiens,Native Californian
Premolar,BRK126100,0.9019396551724153,8,25.0865542,3.08319431,0.25,Homo sapiens,Native Californian
Anterior,BRK126104,0.9019396551724153,12,23.6198193,3.05433283,0.75,Homo sapiens,Native Californian
Posterior,BRK126104,0.9019396551724153,12,23.6198193,3.05433283,0.75,Homo sapiens,Native Californian
Premolar,BRK126104,0.9019396551724153,8,23.6198193,3.05433283,0.75,Homo sapiens,Native Californian
Anterior,BRK126107,0.9019396551724153,12,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian
Posterior,BRK126107,0.9019396551724153,12,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian
Premolar,BRK126107,0.9019396551724153,8,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian
Anterior,BRK126113,0.9019396551724153,12,32.9941687,4.35806278,0.75,Homo sapiens,Native Californian
Posterior,BRK126113,0.9019396551724153,12,32.9941687,4.35806278,0.75,Homo sapiens,Native Californian
Premolar,BRK126113,0.9019396551724153,8,32.9941687,4.35806278,0.75,Homo sapiens,Native Californian
Anterior,BRK126117,0.9019396551724153,12,26.2982048,3.48559185,0.25,Homo sapiens,Native Californian
Posterior,BRK126117,0.9019396551724153,12,26.2982048,3.48559185,0.25,Homo sapiens,Native Californian
Premolar,BRK126117,0.9019396551724153,8,26.2982048,3.48559185,0.25,Homo sapiens,Native Californian
Anterior,BRK126118,0.9019396551724153,12,26.6808313,3.54750963,0.25,Homo sapiens,Native Californian
Posterior,BRK126118,0.9019396551724153,12,26.6808313,3.54750963,0.25,Homo sapiens,Native Californian
Premolar,BRK126118,0.9019396551724153,8,26.6808313,3.54750963,0.25,Homo sapiens,Native Californian
Anterior,BRK126121,0.9019396551724153,12,36.5653494,4.94131337,0.25,Homo sapiens,Native Californian
Posterior,BRK126121,0.9019396551724153,12,36.5653494,4.94131337,0.25,Homo sapiens,Native Californian
Premolar,BRK126121,0.9019396551724153,8,36.5653494,4.94131337,0.25,Homo sapiens,Native Californian
Anterior,BRK126124,0.9019396551724153,12,22.0893133,2.81004779,0.75,Homo sapiens,Native Californian
Posterior,BRK126124,0.9019396551724153,12,22.0893133,2.81004779,0.75,Homo sapiens,Native Californian
Premolar,BRK126124,0.9019396551724153,8,22.0893133,2.81004779,0.75,Homo sapiens,Native Californian
Anterior,BRK126125,0.9019396551724153,5,41.1,10.0,0.25,Homo sapiens,Native Californian
Posterior,BRK126125,0.9019396551724153,6,41.1,10.0,0.25,Homo sapiens,Native Californian
Premolar,BRK126125,0.9019396551724153,4,41.1,10.0,0.25,Homo sapiens,Native Californian
Anterior,BRK126243,0.9019396551724153,10,25.5967229,3.16436617,0.75,Homo sapiens,Native Californian
Posterior,BRK126243,0.9019396551724153,12,25.5967229,3.16436617,0.75,Homo sapiens,Native Californian
Premolar,BRK126243,0.9019396551724153,8,25.5967229,3.16436617,0.75,Homo sapiens,Native Californian
Anterior,BRK126244,0.9019396551724153,11,26.1068916,3.45465859,0.75,Homo sapiens,Native Californian
Posterior,BRK126244,0.9019396551724153,12,26.1068916,3.45465859,0.75,Homo sapiens,Native Californian
Premolar,BRK126244,0.9019396551724153,8,26.1068916,3.45465859,0.75,Homo sapiens,Native Californian
Anterior,BRK126247,0.9019396551724153,12,39.6263614,5.44334199,0.25,Homo sapiens,Native Californian
Posterior,BRK126247,0.9019396551724153,12,39.6263614,5.44334199,0.25,Homo sapiens,Native Californian
Premolar,BRK126247,0.9019396551724153,8,39.6263614,5.44334199,0.25,Homo sapiens,Native Californian
Anterior,BRK126248,0.9019396551724153,12,28.5939639,3.85801676,0.25,Homo sapiens,Native Californian
Posterior,BRK126248,0.9019396551724153,12,28.5939639,3.85801676,0.25,Homo sapiens,Native Californian
Premolar,BRK126248,0.9019396551724153,8,28.5939639,3.85801676,0.25,Homo sapiens,Native Californian
Anterior,BRK126250,0.9019396551724153,12,26.2982048,3.48559185,0.25,Homo sapiens,Native Californian
Posterior,BRK126250,0.9019396551724153,11,26.2982048,3.48559185,0.25,Homo sapiens,Native Californian
Premolar,BRK126250,0.9019396551724153,7,26.2982048,3.48559185,0.25,Homo sapiens,Native Californian
Anterior,BRK126251,0.9019396551724153,12,29.9331566,4.07615043,0.75,Homo sapiens,Native Californian
Posterior,BRK126251,0.9019396551724153,12,29.9331566,4.07615043,0.75,Homo sapiens,Native Californian
Premolar,BRK126251,0.9019396551724153,8,29.9331566,4.07615043,0.75,Homo sapiens,Native Californian
Anterior,BRK126252,0.9019396551724153,12,22.4719398,2.87094128,0.25,Homo sapiens,Native Californian
Posterior,BRK126252,0.9019396551724153,12,22.4719398,2.87094128,0.25,Homo sapiens,Native Californian
Premolar,BRK126252,0.9019396551724153,8,22.4719398,2.87094128,0.25,Homo sapiens,Native Californian
Anterior,BRK126256,0.9019396551724153,12,32.0376024,4.41997173,0.25,Homo sapiens,Native Californian
Posterior,BRK126256,0.9019396551724153,12,32.0376024,4.41997173,0.25,Homo sapiens,Native Californian
Premolar,BRK126256,0.9019396551724153,8,32.0376024,4.41997173,0.25,Homo sapiens,Native Californian
Anterior,BRK126259,0.9019396551724153,12,32.1651446,4.22315152,0.25,Homo sapiens,Native Californian
Posterior,BRK126259,0.9019396551724153,11,32.1651446,4.22315152,0.25,Homo sapiens,Native Californian
Premolar,BRK126259,0.9019396551724153,8,32.1651446,4.22315152,0.25,Homo sapiens,Native Californian
Anterior,BRK126260,0.9019396551724153,12,36.3740361,4.90999368,0.25,Homo sapiens,Native Californian
Posterior,BRK126260,0.9019396551724153,12,36.3740361,4.90999368,0.25,Homo sapiens,Native Californian
Premolar,BRK126260,0.9019396551724153,8,36.3740361,4.90999368,0.25,Homo sapiens,Native Californian
Anterior,BRK126261,0.9019396551724153,12,32.3564578,4.25426601,0.25,Homo sapiens,Native Californian
Posterior,BRK126261,0.9019396551724153,12,32.3564578,4.25426601,0.25,Homo sapiens,Native Californian
Premolar,BRK126261,0.9019396551724153,8,32.3564578,4.25426601,0.25,Homo sapiens,Native Californian
Anterior,BRK126264,0.9019396551724153,12,37.1392892,5.035316,0.25,Homo sapiens,Native Californian
Posterior,BRK126264,0.9019396551724153,9,37.1392892,5.035316,0.25,Homo sapiens,Native Californian
Premolar,BRK126264,0.9019396551724153,8,37.1392892,5.035316,0.25,Homo sapiens,Native Californian
Anterior,BRK126266,0.9019396551724153,12,36.5653494,4.94131337,0.5,Homo sapiens,Native Californian
Posterior,BRK126266,0.9019396551724153,12,36.5653494,4.94131337,0.5,Homo sapiens,Native Californian
Premolar,BRK126266,0.9019396551724153,8,36.5653494,4.94131337,0.5,Homo sapiens,Native Californian
Anterior,BRK126271,0.9019396551724153,11,25.8518072,3.20502776,0.5,Homo sapiens,Native Californian
Posterior,BRK126271,0.9019396551724153,12,25.8518072,3.20502776,0.5,Homo sapiens,Native Californian
Premolar,BRK126271,0.9019396551724153,8,25.8518072,3.20502776,0.5,Homo sapiens,Native Californian
Posterior,BRK126291,0.9019396551724153,7,22.0893133,2.81004779,0.5,Homo sapiens,Native Californian
Anterior,BRK126292,0.9019396551724153,12,36.5653494,4.94131337,0.5,Homo sapiens,Native Californian
Posterior,BRK126292,0.9019396551724153,11,36.5653494,4.94131337,0.5,Homo sapiens,Native Californian
Premolar,BRK126292,0.9019396551724153,8,36.5653494,4.94131337,0.5,Homo sapiens,Native Californian
Anterior,BRK126472,0.9019396551724153,12,28.5939639,3.85801676,0.25,Homo sapiens,Native Californian
Posterior,BRK126472,0.9019396551724153,12,28.5939639,3.85801676,0.25,Homo sapiens,Native Californian
Premolar,BRK126472,0.9019396551724153,8,28.5939639,3.85801676,0.25,Homo sapiens,Native Californian
