feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10
1897,1.6720930232558144,male,27.0,4.0,yes,4,17,4,4
1899,1.6720930232558144,female,52.0,15.0,yes,5,14,1,5
1904,1.6720930232558144,female,27.0,7.0,yes,2,12,1,2
1905,1.6720930232558144,female,27.0,7.0,yes,3,12,1,4
1908,1.6720930232558144,female,42.0,15.0,yes,2,14,1,4
1916,1.6720930232558144,female,42.0,15.0,yes,4,14,5,4
1918,1.6720930232558144,male,27.0,7.0,yes,4,14,3,3
1920,1.6720930232558144,male,27.0,7.0,yes,2,20,6,2
1930,1.6720930232558144,female,42.0,15.0,yes,3,12,3,3
1940,1.6720930232558144,male,27.0,4.0,yes,3,16,3,5
1947,1.6720930232558144,female,27.0,7.0,yes,3,14,1,4
1949,0.9122807017543856,female,22.0,1.5,no,2,14,4,5
1951,1.6720930232558144,female,27.0,4.0,yes,4,14,1,4
1952,0.9122807017543856,female,22.0,4.0,no,4,14,5,5
1960,0.9122807017543856,female,22.0,1.5,no,2,16,4,5
9001,0.9122807017543856,male,47.0,15.0,no,4,14,5,4
9012,1.6720930232558144,male,37.0,10.0,yes,2,18,6,2
9023,1.6720930232558144,male,37.0,15.0,yes,3,17,5,4
9029,1.6720930232558144,female,27.0,4.0,yes,2,16,1,4
6,0.9122807017543856,male,27.0,1.5,no,3,18,4,4
12,1.6720930232558144,female,27.0,4.0,yes,3,17,1,5
43,1.6720930232558144,male,37.0,15.0,yes,5,18,6,2
53,1.6720930232558144,female,32.0,10.0,yes,3,17,5,2
67,0.9122807017543856,male,22.0,0.125,no,4,16,5,5
79,1.6720930232558144,female,22.0,1.5,yes,2,14,1,5
122,1.6720930232558144,male,37.0,15.0,yes,4,14,5,2
126,0.9122807017543856,female,22.0,1.5,no,2,14,3,4
133,1.6720930232558144,male,37.0,15.0,yes,2,18,6,4
138,1.6720930232558144,female,32.0,15.0,yes,4,12,3,2
154,1.6720930232558144,female,37.0,15.0,yes,4,14,4,2
159,1.6720930232558144,female,42.0,15.0,yes,3,17,1,4
174,1.6720930232558144,female,42.0,15.0,yes,5,9,4,1
176,1.6720930232558144,male,37.0,10.0,yes,2,20,6,2
181,1.6720930232558144,female,32.0,15.0,yes,3,14,1,2
182,0.9122807017543856,male,27.0,4.0,no,1,18,6,5
186,1.6720930232558144,male,37.0,10.0,yes,2,18,7,3
189,0.9122807017543856,female,27.0,4.0,no,3,17,5,5
204,1.6720930232558144,male,42.0,15.0,yes,4,16,5,5
215,1.6720930232558144,female,47.0,15.0,yes,5,14,4,5
232,1.6720930232558144,female,27.0,4.0,yes,3,18,5,4
233,1.6720930232558144,female,27.0,7.0,yes,5,14,1,4
252,1.6720930232558144,male,27.0,1.5,yes,3,17,5,4
253,1.6720930232558144,female,27.0,7.0,yes,4,14,6,2
274,1.6720930232558144,female,42.0,15.0,yes,4,16,5,4
275,1.6720930232558144,female,27.0,10.0,yes,4,12,7,3
287,0.9122807017543856,male,27.0,1.5,no,2,18,5,2
288,0.9122807017543856,male,32.0,4.0,no,4,20,6,4
325,1.6720930232558144,female,27.0,7.0,yes,3,14,1,3
328,1.6720930232558144,female,32.0,10.0,yes,4,14,1,4
344,1.6720930232558144,male,27.0,4.0,yes,2,18,7,2
353,0.9122807017543856,female,17.5,0.75,no,5,14,4,5
354,1.6720930232558144,female,32.0,10.0,yes,4,18,1,5
367,1.6720930232558144,female,32.0,7.0,yes,2,17,6,4
369,1.6720930232558144,male,37.0,15.0,yes,2,20,6,4
390,0.9122807017543856,female,37.0,10.0,no,1,20,5,3
392,1.6720930232558144,female,32.0,10.0,yes,2,16,5,5
423,1.6720930232558144,male,52.0,15.0,yes,2,20,6,4
432,1.6720930232558144,female,42.0,15.0,yes,1,12,1,3
436,1.6720930232558144,male,52.0,15.0,yes,2,20,6,3
483,1.6720930232558144,male,37.0,15.0,yes,3,18,6,5
513,0.9122807017543856,female,22.0,4.0,no,3,12,3,4
516,1.6720930232558144,male,27.0,7.0,yes,1,18,6,2
518,1.6720930232558144,male,27.0,4.0,yes,3,18,5,5
520,1.6720930232558144,male,47.0,15.0,yes,4,17,6,5
526,1.6720930232558144,female,42.0,15.0,yes,4,12,1,1
528,0.9122807017543856,male,27.0,4.0,no,3,14,3,4
553,1.6720930232558144,female,32.0,7.0,yes,4,18,4,5
576,1.6720930232558144,male,32.0,0.417,yes,3,12,3,4
611,1.6720930232558144,male,47.0,15.0,yes,5,16,5,4
625,1.6720930232558144,male,37.0,15.0,yes,2,20,5,4
635,1.6720930232558144,male,22.0,4.0,yes,2,17,6,4
646,0.9122807017543856,male,27.0,4.0,no,2,14,4,5
657,1.6720930232558144,female,52.0,15.0,yes,5,16,1,3
659,0.9122807017543856,male,27.0,4.0,no,3,14,3,3
666,1.6720930232558144,female,27.0,10.0,yes,4,16,1,4
679,1.6720930232558144,male,32.0,7.0,yes,3,14,7,4
729,1.6720930232558144,male,32.0,7.0,yes,2,18,4,1
755,0.9122807017543856,male,22.0,1.5,no,1,14,3,2
758,1.6720930232558144,male,22.0,4.0,yes,3,18,6,4
770,1.6720930232558144,male,42.0,15.0,yes,4,20,6,4
786,1.6720930232558144,female,57.0,15.0,yes,1,18,5,4
797,1.6720930232558144,female,32.0,4.0,yes,3,18,5,2
811,1.6720930232558144,male,27.0,4.0,yes,1,16,4,4
834,1.6720930232558144,male,32.0,7.0,yes,4,16,1,4
858,1.6720930232558144,male,57.0,15.0,yes,1,17,4,4
885,1.6720930232558144,female,42.0,15.0,yes,4,14,5,2
893,1.6720930232558144,male,37.0,10.0,yes,1,18,5,3
927,1.6720930232558144,male,42.0,15.0,yes,3,17,6,1
928,1.6720930232558144,female,52.0,15.0,yes,3,14,4,4
933,1.6720930232558144,female,27.0,7.0,yes,3,17,5,3
951,1.6720930232558144,male,32.0,7.0,yes,2,12,4,2
968,0.9122807017543856,male,22.0,4.0,no,4,14,2,5
972,1.6720930232558144,male,27.0,7.0,yes,3,18,6,4
975,1.6720930232558144,female,37.0,15.0,yes,1,18,5,5
977,1.6720930232558144,female,32.0,15.0,yes,3,17,1,3
981,0.9122807017543856,female,27.0,7.0,no,2,17,5,5
986,1.6720930232558144,female,32.0,7.0,yes,3,17,5,3
1002,1.6720930232558144,male,32.0,1.5,yes,2,14,2,4
1007,1.6720930232558144,female,42.0,15.0,yes,4,14,1,2
1011,1.6720930232558144,male,32.0,10.0,yes,3,14,5,4
1035,1.6720930232558144,male,37.0,4.0,yes,1,20,6,3
1050,1.6720930232558144,female,27.0,4.0,yes,2,16,5,3
1056,1.6720930232558144,female,42.0,15.0,yes,3,14,4,3
1057,1.6720930232558144,male,27.0,10.0,yes,5,20,6,5
1075,1.6720930232558144,male,37.0,10.0,yes,2,20,6,2
1080,1.6720930232558144,female,27.0,7.0,yes,1,14,3,3
1125,1.6720930232558144,female,27.0,7.0,yes,4,12,1,2
1131,1.6720930232558144,male,32.0,10.0,yes,2,14,4,4
1138,1.6720930232558144,female,17.5,0.75,yes,2,12,1,3
1150,1.6720930232558144,female,32.0,15.0,yes,3,18,5,4
1163,0.9122807017543856,female,22.0,7.0,no,4,14,4,3
1169,1.6720930232558144,male,32.0,7.0,yes,4,20,6,5
1198,1.6720930232558144,male,27.0,4.0,yes,2,18,6,2
1204,1.6720930232558144,female,22.0,1.5,yes,5,14,5,3
1218,0.9122807017543856,female,32.0,15.0,no,3,17,5,1
1230,1.6720930232558144,female,42.0,15.0,yes,2,12,1,2
1236,1.6720930232558144,male,42.0,15.0,yes,3,20,5,4
1247,0.9122807017543856,male,32.0,10.0,no,2,18,4,2
1259,1.6720930232558144,female,32.0,15.0,yes,3,9,1,1
1294,1.6720930232558144,male,57.0,15.0,yes,5,20,4,5
1353,1.6720930232558144,male,47.0,15.0,yes,4,20,6,4
1370,1.6720930232558144,female,42.0,15.0,yes,2,17,6,3
1427,1.6720930232558144,male,37.0,15.0,yes,3,17,6,3
1445,1.6720930232558144,male,37.0,15.0,yes,5,17,5,2
1460,1.6720930232558144,male,27.0,10.0,yes,2,20,6,4
1480,1.6720930232558144,male,37.0,15.0,yes,2,16,5,4
1505,1.6720930232558144,female,32.0,15.0,yes,1,14,5,2
1543,1.6720930232558144,male,32.0,10.0,yes,3,17,6,3
1548,1.6720930232558144,male,37.0,15.0,yes,4,18,5,1
1550,0.9122807017543856,female,27.0,1.5,no,2,17,5,5
1561,1.6720930232558144,female,47.0,15.0,yes,2,17,5,2
1564,1.6720930232558144,male,37.0,15.0,yes,2,17,5,4
1573,0.9122807017543856,female,27.0,4.0,no,2,14,5,5
1575,1.6720930232558144,female,27.0,10.0,yes,4,14,1,5
1599,1.6720930232558144,female,22.0,4.0,yes,3,16,1,3
1622,0.9122807017543856,male,52.0,7.0,no,4,16,5,5
1629,1.6720930232558144,female,27.0,4.0,yes,1,16,3,5
1664,1.6720930232558144,female,37.0,15.0,yes,2,17,6,4
1669,0.9122807017543856,female,27.0,4.0,no,1,17,3,1
1674,1.6720930232558144,female,17.5,0.75,yes,2,12,3,5
1682,1.6720930232558144,female,32.0,15.0,yes,5,18,5,4
1685,0.9122807017543856,female,22.0,4.0,no,1,16,3,5
1697,1.6720930232558144,male,32.0,4.0,yes,4,18,6,4
1716,1.6720930232558144,female,22.0,1.5,yes,3,18,5,2
1730,1.6720930232558144,female,42.0,15.0,yes,2,17,5,4
1731,1.6720930232558144,male,32.0,7.0,yes,4,16,4,4
1732,0.9122807017543856,male,37.0,15.0,no,3,14,6,2
1743,1.6720930232558144,male,42.0,15.0,yes,3,16,6,3
1751,1.6720930232558144,male,27.0,4.0,yes,1,18,5,4
1757,1.6720930232558144,male,37.0,15.0,yes,4,20,7,3
1763,1.6720930232558144,male,37.0,15.0,yes,3,20,6,4
1766,0.9122807017543856,male,22.0,1.5,no,2,12,3,3
1772,1.6720930232558144,male,32.0,4.0,yes,3,20,6,2
1776,1.6720930232558144,male,32.0,15.0,yes,5,20,6,5
1782,1.6720930232558144,female,52.0,15.0,yes,1,18,5,5
1784,0.9122807017543856,male,47.0,15.0,no,1,18,6,5
1791,1.6720930232558144,female,32.0,15.0,yes,4,16,4,4
1831,1.6720930232558144,female,32.0,15.0,yes,3,14,3,2
1840,1.6720930232558144,female,27.0,7.0,yes,4,16,1,2
1844,1.6720930232558144,male,42.0,15.0,yes,3,18,6,2
1856,1.6720930232558144,female,42.0,15.0,yes,2,14,3,2
1876,1.6720930232558144,male,27.0,7.0,yes,2,17,5,4
1929,1.6720930232558144,male,32.0,10.0,yes,4,14,4,3
1935,1.6720930232558144,male,47.0,15.0,yes,3,16,4,2
1938,1.6720930232558144,male,22.0,1.5,yes,1,12,2,5
1941,1.6720930232558144,female,32.0,10.0,yes,2,18,5,4
1954,1.6720930232558144,male,32.0,10.0,yes,2,17,6,5
1959,1.6720930232558144,male,22.0,7.0,yes,3,18,6,2
9010,1.6720930232558144,female,32.0,15.0,yes,3,14,1,5
