rownames,affairs,gender,age,yearsmarried,children,religiousness,education,occupation,rating
478,0,female,22.0,4.0,yes,4,14,5,5
1438,0,female,27.0,15.0,yes,4,20,6,4
1453,7,male,32.0,7.0,yes,2,20,5,5
1083,0,female,27.0,7.0,yes,1,17,5,4
80,0,male,27.0,7.0,yes,2,20,6,3
1358,0,female,32.0,15.0,yes,2,14,5,2
1675,0,male,47.0,15.0,yes,2,16,5,4
1191,0,female,37.0,4.0,yes,2,14,1,5
794,0,female,52.0,1.5,yes,3,18,6,4
1935,0,female,27.0,15.0,yes,4,18,5,5
367,0,male,37.0,10.0,yes,1,16,1,4
1782,1,male,32.0,1.5,yes,4,20,6,5
657,0,female,27.0,0.75,no,3,14,5,4
1086,0,female,22.0,4.0,no,3,14,7,4
1599,12,male,27.0,0.75,yes,3,20,1,2
1561,0,female,42.0,4.0,yes,4,16,5,4
876,2,female,42.0,10.0,yes,1,18,1,5
274,0,female,22.0,15.0,no,3,20,3,4
758,0,female,37.0,7.0,yes,4,20,4,4
293,0,male,37.0,7.0,no,2,14,6,1
253,0,female,27.0,15.0,yes,2,18,1,3
1548,0,male,22.0,15.0,yes,5,18,7,4
1119,0,male,32.0,4.0,yes,2,12,1,4
127,1,female,22.0,4.0,yes,4,14,5,5
1344,12,male,42.0,15.0,yes,4,16,7,4
133,0,female,52.0,4.0,no,5,14,1,5
763,0,male,37.0,10.0,yes,4,14,5,5
1208,0,male,27.0,10.0,no,3,14,1,5
880,0,female,32.0,1.5,no,4,17,5,4
1670,0,female,37.0,10.0,yes,2,14,3,4
1815,0,male,37.0,1.5,yes,4,14,5,2
483,0,male,22.0,15.0,yes,5,17,5,5
1451,0,male,42.0,7.0,no,4,14,4,4
1330,12,female,37.0,7.0,yes,4,14,5,4
645,0,male,27.0,4.0,yes,3,14,1,4
508,0,female,32.0,15.0,yes,4,14,1,2
1603,0,male,22.0,15.0,no,4,18,4,3
445,2,female,42.0,4.0,yes,2,14,2,3
126,0,male,22.0,15.0,yes,2,18,1,5
1417,0,male,37.0,10.0,yes,5,14,2,4
966,1,male,32.0,4.0,yes,2,18,6,4
182,0,female,32.0,0.125,yes,4,12,6,5
604,0,male,32.0,7.0,yes,3,20,2,4
123,0,female,37.0,4.0,yes,3,16,4,2
374,0,female,47.0,1.5,yes,3,18,5,5
535,0,male,27.0,7.0,yes,3,17,6,4
1178,0,female,47.0,7.0,yes,4,20,5,3
1905,0,female,27.0,15.0,no,2,20,5,4
515,0,female,22.0,15.0,yes,1,16,1,5
