feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10
1899,-1.0638493776609521,female,52.0,15.0,yes,5,14,1,5
1904,3.0592572695108213,female,27.0,7.0,yes,2,12,1,2
1905,0.7680339070573846,female,27.0,7.0,yes,3,12,1,4
1908,0.8742801158936314,female,42.0,15.0,yes,2,14,1,4
1916,0.07355041160859832,female,42.0,15.0,yes,4,14,5,4
1918,0.6943904382134588,male,27.0,7.0,yes,4,14,3,3
1920,2.3114943420550884,male,27.0,7.0,yes,2,20,6,2
1930,1.3893031554253445,female,42.0,15.0,yes,3,12,3,3
1940,2.1632162120733502,male,27.0,4.0,yes,3,16,3,5
1947,2.2129167685317155,female,27.0,7.0,yes,3,14,1,4
1949,2.8857597139541866,female,22.0,1.5,no,2,14,4,5
1951,1.159863966273718,female,27.0,4.0,yes,4,14,1,4
1952,-1.2946039256202657,female,22.0,4.0,no,4,14,5,5
1960,2.507042714899729,female,22.0,1.5,no,2,16,4,5
9001,0.4169343367803969,male,47.0,15.0,no,4,14,5,4
9012,3.3376405821801596,male,37.0,10.0,yes,2,18,6,2
9023,2.2449775947555253,male,37.0,15.0,yes,3,17,5,4
9029,1.476132791893968,female,27.0,4.0,yes,2,16,1,4
6,1.4334602968311543,male,27.0,1.5,no,3,18,4,4
12,4.587512217741041,female,27.0,4.0,yes,3,17,1,5
43,4.775747517711453,male,37.0,15.0,yes,5,18,6,2
53,1.7757700047551965,female,32.0,10.0,yes,3,17,5,2
67,1.151655239918479,male,22.0,0.125,no,4,16,5,5
79,3.280330344265262,female,22.0,1.5,yes,2,14,1,5
122,0.40841258503325295,male,37.0,15.0,yes,4,14,5,2
126,1.4099913660992358,female,22.0,1.5,no,2,14,3,4
133,1.6334458895111477,male,37.0,15.0,yes,2,18,6,4
138,2.1411694626871602,female,32.0,15.0,yes,4,12,3,2
154,0.42678099266957914,female,37.0,15.0,yes,4,14,4,2
159,-0.7032148940969751,female,42.0,15.0,yes,3,17,1,4
174,-1.4255885717554002,female,42.0,15.0,yes,5,9,4,1
176,0.002373843994422753,male,37.0,10.0,yes,2,20,6,2
181,0.9866895783586961,female,32.0,15.0,yes,3,14,1,2
182,0.4741613390978765,male,27.0,4.0,no,1,18,6,5
186,4.566918525935472,male,37.0,10.0,yes,2,18,7,3
189,2.564978570287021,female,27.0,4.0,no,3,17,5,5
204,0.2344298504238964,male,42.0,15.0,yes,4,16,5,5
215,2.191677528798234,female,47.0,15.0,yes,5,14,4,5
232,1.0637916067666744,female,27.0,4.0,yes,3,18,5,4
233,1.247165060933566,female,27.0,7.0,yes,5,14,1,4
252,1.9490271479141754,male,27.0,1.5,yes,3,17,5,4
253,2.5973271278399808,female,27.0,7.0,yes,4,14,6,2
274,1.1651353972406406,female,42.0,15.0,yes,4,16,5,4
275,3.2618178881821045,female,27.0,10.0,yes,4,12,7,3
287,-0.7941299546672504,male,27.0,1.5,no,2,18,5,2
288,0.921753231282745,male,32.0,4.0,no,4,20,6,4
325,5.553825000951128,female,27.0,7.0,yes,3,14,1,3
328,2.0054434982053193,female,32.0,10.0,yes,4,14,1,4
344,3.8137609795624705,male,27.0,4.0,yes,2,18,7,2
353,1.0490402949943216,female,17.5,0.75,no,5,14,4,5
354,2.5399545255581137,female,32.0,10.0,yes,4,18,1,5
367,1.5872412810169423,female,32.0,7.0,yes,2,17,6,4
369,1.4174511295205123,male,37.0,15.0,yes,2,20,6,4
390,-0.2525082840374455,female,37.0,10.0,no,1,20,5,3
392,2.3150970033207696,female,32.0,10.0,yes,2,16,5,5
423,0.3996317808692078,male,52.0,15.0,yes,2,20,6,4
432,2.666684248946612,female,42.0,15.0,yes,1,12,1,3
436,3.2938491456675285,male,52.0,15.0,yes,2,20,6,3
483,2.219804873953447,male,37.0,15.0,yes,3,18,6,5
513,0.484536119653219,female,22.0,4.0,no,3,12,3,4
516,2.3504587040315963,male,27.0,7.0,yes,1,18,6,2
518,1.2108395339896256,male,27.0,4.0,yes,3,18,5,5
520,3.070091223098263,male,47.0,15.0,yes,4,17,6,5
526,-1.0645969191565272,female,42.0,15.0,yes,4,12,1,1
528,0.41077897756229187,male,27.0,4.0,no,3,14,3,4
553,-1.3027988979013738,female,32.0,7.0,yes,4,18,4,5
576,-0.561992564120029,male,32.0,0.417,yes,3,12,3,4
611,3.7101271213938034,male,47.0,15.0,yes,5,16,5,4
625,3.0097776350279783,male,37.0,15.0,yes,2,20,5,4
635,0.596965920006721,male,22.0,4.0,yes,2,17,6,4
646,-1.3329264819648476,male,27.0,4.0,no,2,14,4,5
657,-2.7578345195422864,female,52.0,15.0,yes,5,16,1,3
659,0.10012947919089488,male,27.0,4.0,no,3,14,3,3
666,5.288945384713428,female,27.0,10.0,yes,4,16,1,4
679,2.321945299103165,male,32.0,7.0,yes,3,14,7,4
729,0.8359180970702799,male,32.0,7.0,yes,2,18,4,1
755,1.607255094776555,male,22.0,1.5,no,1,14,3,2
758,-0.6604639459404491,male,22.0,4.0,yes,3,18,6,4
770,1.2277995029099151,male,42.0,15.0,yes,4,20,6,4
786,1.8207432883418555,female,57.0,15.0,yes,1,18,5,4
797,1.5434318869274433,female,32.0,4.0,yes,3,18,5,2
811,2.853803173877516,male,27.0,4.0,yes,1,16,4,4
834,2.187100116696179,male,32.0,7.0,yes,4,16,1,4
858,2.6707798288598754,male,57.0,15.0,yes,1,17,4,4
885,0.6434508681088273,female,42.0,15.0,yes,4,14,5,2
893,3.0137083097382646,male,37.0,10.0,yes,1,18,5,3
927,4.106231142490541,male,42.0,15.0,yes,3,17,6,1
928,0.22238809110035285,female,52.0,15.0,yes,3,14,4,4
933,0.3455997928053445,female,27.0,7.0,yes,3,17,5,3
951,3.6681700211141024,male,32.0,7.0,yes,2,12,4,2
968,0.6263533105314445,male,22.0,4.0,no,4,14,2,5
972,3.76983853023239,male,27.0,7.0,yes,3,18,6,4
975,1.0108071171250324,female,37.0,15.0,yes,1,18,5,5
977,3.8463833833526437,female,32.0,15.0,yes,3,17,1,3
981,1.1087613815570663,female,27.0,7.0,no,2,17,5,5
986,2.057967150091566,female,32.0,7.0,yes,3,17,5,3
1002,4.010268106064138,male,32.0,1.5,yes,2,14,2,4
1007,1.1314954815000893,female,42.0,15.0,yes,4,14,1,2
1011,0.2657640846885654,male,32.0,10.0,yes,3,14,5,4
1035,1.001798670071194,male,37.0,4.0,yes,1,20,6,3
1050,2.348020543649107,female,27.0,4.0,yes,2,16,5,3
1056,-0.6676377126031814,female,42.0,15.0,yes,3,14,4,3
1057,2.6246726957283446,male,27.0,10.0,yes,5,20,6,5
1075,0.8670012094341841,male,37.0,10.0,yes,2,20,6,2
1080,3.387281910896375,female,27.0,7.0,yes,1,14,3,3
1125,-1.9056760758057592,female,27.0,7.0,yes,4,12,1,2
1131,0.4967192684526194,male,32.0,10.0,yes,2,14,4,4
1138,-0.848014596490942,female,17.5,0.75,yes,2,12,1,3
1150,0.4374493851180783,female,32.0,15.0,yes,3,18,5,4
1163,1.2823705395490488,female,22.0,7.0,no,4,14,4,3
1169,1.404272736150536,male,32.0,7.0,yes,4,20,6,5
1198,1.293468178362337,male,27.0,4.0,yes,2,18,6,2
1204,1.4342213462723263,female,22.0,1.5,yes,5,14,5,3
1218,1.2162059520344646,female,32.0,15.0,no,3,17,5,1
1230,0.16502669518422497,female,42.0,15.0,yes,2,12,1,2
1236,2.7283460955367422,male,42.0,15.0,yes,3,20,5,4
1247,1.9025096367587575,male,32.0,10.0,no,2,18,4,2
1259,2.247459382750155,female,32.0,15.0,yes,3,9,1,1
1294,2.503726972995709,male,57.0,15.0,yes,5,20,4,5
1353,2.115033651527608,male,47.0,15.0,yes,4,20,6,4
1370,4.713125095639048,female,42.0,15.0,yes,2,17,6,3
1427,1.5419472603818791,male,37.0,15.0,yes,3,17,6,3
1445,1.2132152449502938,male,37.0,15.0,yes,5,17,5,2
1460,0.5460886006058165,male,27.0,10.0,yes,2,20,6,4
1480,0.129571737099468,male,37.0,15.0,yes,2,16,5,4
1505,-0.18753464430397138,female,32.0,15.0,yes,1,14,5,2
1543,0.34395357404971905,male,32.0,10.0,yes,3,17,6,3
1548,1.5664745636141961,male,37.0,15.0,yes,4,18,5,1
1550,1.4118215320717724,female,27.0,1.5,no,2,17,5,5
1561,1.7485151551250258,female,47.0,15.0,yes,2,17,5,2
1564,0.5281453688492852,male,37.0,15.0,yes,2,17,5,4
1573,2.2574362431175965,female,27.0,4.0,no,2,14,5,5
1575,2.7770053859585166,female,27.0,10.0,yes,4,14,1,5
1599,1.4335288287766688,female,22.0,4.0,yes,3,16,1,3
1622,-0.06337896310270208,male,52.0,7.0,no,4,16,5,5
1629,2.491614803820526,female,27.0,4.0,yes,1,16,3,5
1664,1.9529839904455697,female,37.0,15.0,yes,2,17,6,4
1669,-1.25167154255234,female,27.0,4.0,no,1,17,3,1
1674,1.5705093906367997,female,17.5,0.75,yes,2,12,3,5
1682,2.0636559746059175,female,32.0,15.0,yes,5,18,5,4
1685,-0.4321429597390518,female,22.0,4.0,no,1,16,3,5
1697,1.9557780608286381,male,32.0,4.0,yes,4,18,6,4
1716,-0.5018639695247389,female,22.0,1.5,yes,3,18,5,2
1730,3.6687703809493293,female,42.0,15.0,yes,2,17,5,4
1731,3.536918198940123,male,32.0,7.0,yes,4,16,4,4
1732,0.5349413148057705,male,37.0,15.0,no,3,14,6,2
1743,2.215206775832762,male,42.0,15.0,yes,3,16,6,3
1751,-1.929079465274807,male,27.0,4.0,yes,1,18,5,4
1757,-0.055849806603463614,male,37.0,15.0,yes,4,20,7,3
1763,1.2330960017854777,male,37.0,15.0,yes,3,20,6,4
1766,-0.689819281398445,male,22.0,1.5,no,2,12,3,3
1772,2.7396234228547414,male,32.0,4.0,yes,3,20,6,2
1776,4.656674856211571,male,32.0,15.0,yes,5,20,6,5
1782,-0.08613509256727014,female,52.0,15.0,yes,1,18,5,5
1784,-0.3391499311631456,male,47.0,15.0,no,1,18,6,5
1791,2.0239260694954355,female,32.0,15.0,yes,4,16,4,4
1831,4.079601329392418,female,32.0,15.0,yes,3,14,3,2
1840,-0.15451414804492636,female,27.0,7.0,yes,4,16,1,2
1844,2.04423039742363,male,42.0,15.0,yes,3,18,6,2
1856,4.393679617352721,female,42.0,15.0,yes,2,14,3,2
1876,-0.7961485573912448,male,27.0,7.0,yes,2,17,5,4
1929,-0.24222256416435384,male,32.0,10.0,yes,4,14,4,3
1935,1.0390930843385942,male,47.0,15.0,yes,3,16,4,2
1938,0.8941721209080542,male,22.0,1.5,yes,1,12,2,5
1941,2.886371926527983,female,32.0,10.0,yes,2,18,5,4
1954,2.033207759315732,male,32.0,10.0,yes,2,17,6,5
1959,-0.9802520020518144,male,22.0,7.0,yes,3,18,6,2
9010,2.4422763692600626,female,32.0,15.0,yes,3,14,1,5
