tooth_class,specimen,num_amtl,sockets,age,stdev_age,prob_male,genus,pop,player,religiousness,expenditure,school,persons,games,f_other,hammer,n_other,beauty
Posterior,BM1976.1415,-1.349310123355878,12,12.2312454,3.20634803,0.0,Pongo,Borneo, Thiago Motta,4,5427.548828,Goleta Union Elementary,2,3,4,G,6,-0.6563948
Premolar,BM1976.1415,0.2727475793239235,8,12.2312454,3.20634803,0.0,Pongo,Borneo, Bosingwa,5,5179.644531,Helendale Elementary,2,2,3,G,5,-0.6563948
Anterior,BM1976.1416,1.3615446819897195,12,11.5036417,2.95130863,0.0,Pongo,Borneo,Dan Gosling,2,5400.0,Petaluma City Elementary,2,2,3,G,5,-0.6563948
Posterior,BM1976.1416,-1.1759089634434434,11,11.5036417,2.95130863,0.0,Pongo,Borneo,Tino Costa,2,5726.146484,Sunnyvale Elementary,2,1,7,G,10,-0.6563948
Premolar,BM1976.1416,0.6896632429977831,8,11.5036417,2.95130863,0.0,Pongo,Borneo,Benjamin Uphoff,2,5003.870117,College Elementary,4,1,9,G,13,-0.6563948
Anterior,BM1976.1417,-0.23807203480945816,6,11.2611071,2.86641,0.0,Pongo,Borneo,Ashkan Dejagah,3,4969.51123,La Mesa-Spring Valley,2,1,4,G,6,-0.6563948
Posterior,BM1976.1417,-0.03017082527558567,7,11.2611071,2.86641,0.0,Pongo,Borneo,Emanuel Pogatetz,4,4747.295898,Huntington Beach City Elementary,3,1,7,G,10,-0.6563948
Premolar,BM1976.1417,-0.8016857630548199,3,11.2611071,2.86641,0.0,Pongo,Borneo, Lafita,2,4543.305176,Solvang Elementary,1,5,3,G,5,-0.6563948
Anterior,BM1976.1418,-0.24268673342762243,12,11.2611071,2.86641,0.0,Pongo,Borneo,Guy Demel,4,5229.591309,Soquel Elementary,1,1,3,L,5,-0.6563948
Posterior,BM1976.1418,1.0290706421321392,12,11.2611071,2.86641,0.0,Pongo,Borneo,Mesut Özil,5,4507.353027,Capay Joint Union Elementary,1,10,4,G,6,-0.6563948
Premolar,BM1976.1418,0.4708909099179362,8,11.2611071,2.86641,0.0,Pongo,Borneo,Ricardo Faty,4,5302.62793,Gravenstein Union Elementary,4,2,3,wood,5,0.7244775
Anterior,BM1976.1419,1.3654049958158188,12,11.2611071,2.86641,0.0,Pongo,Borneo,Timmy Simons,3,5545.610352,Pleasant Valley Elementary,1,2,7,G,10,0.7244775
Posterior,BM1976.1419,0.9336537104736201,12,11.2611071,2.86641,0.0,Pongo,Borneo,Simon Rolfes,2,4615.908691,Pioneer Union Elementary,2,2,3,G,5,0.7244775
Premolar,BM1976.1419,0.3591843982735956,8,11.2611071,2.86641,0.0,Pongo,Borneo,Carl Medjani,4,5397.689453,Santee Elementary,2,2,9,G,13,0.7244775
Anterior,BM1976.1420,1.3744484514674025,10,11.0185725,2.78157736,0.0,Pongo,Borneo, Santi Cazorla,5,5118.373047,Johnstonville Elementary,2,13,3,G,5,0.7244775
Posterior,BM1976.1420,0.35911163294034026,12,11.0185725,2.78157736,0.0,Pongo,Borneo, Miguel Torres,1,5008.070801,Pleasant Valley Elementary,4,2,7,G,10,0.6318343
Premolar,BM1976.1420,0.6617773111973356,8,11.0185725,2.78157736,0.0,Pongo,Borneo,Szabolcs Huszti,5,4906.030273,Curtis Creek Elementary,4,6,7,G,10,0.6318343
Anterior,BM1976.1421,-0.21320934961009624,12,10.7760379,2.69681693,0.0,Pongo,Borneo,Micah Richards,4,6870.346191,Fort Jones Union Elementary,1,1,4,G,6,0.6318343
Posterior,BM1976.1421,0.06932121811685643,12,10.7760379,2.69681693,0.0,Pongo,Borneo,Phil Jagielka,2,5301.716309,Mark West Union Elementary,1,3,9,G,13,1.070944
Premolar,BM1976.1421,-0.5251012764381463,8,10.7760379,2.69681693,0.0,Pongo,Borneo,Steeve Yago,2,5182.365723,Alpine Union Elementary,3,2,7,G,10,1.070944
Anterior,BM1976.1422,0.7875102572936644,12,11.7461763,3.03626772,0.0,Pongo,Borneo,Loris Néry,2,4999.46875,Sebastopol Union Elementary,1,1,4,G,6,1.070944
Posterior,BM1976.1422,-0.8992598234994997,12,11.7461763,3.03626772,0.0,Pongo,Borneo,Sven Ulreich,4,6732.066406,Freshwater Elementary,2,2,7,G,10,1.070944
Premolar,BM1976.1422,0.6262678433240626,8,11.7461763,3.03626772,0.0,Pongo,Borneo,Robert Green,3,4612.989746,Norris Elementary,3,3,3,G,5,1.070944
Anterior,BM1976.1423,-0.1307961677326583,12,11.2611071,2.86641,0.0,Pongo,Borneo,Brad Guzan,2,5478.845703,Springville Union Elementary,4,2,4,G,6,1.070944
Posterior,BM1976.1423,0.9288570628872974,12,11.2611071,2.86641,0.0,Pongo,Borneo, Labaka,4,5666.713867,Moreland Elementary,4,8,4,G,6,-1.450494
Premolar,BM1976.1423,0.6017731201949769,8,11.2611071,2.86641,0.0,Pongo,Borneo,Andrey Arshavin,4,4742.51416,Maple Elementary,3,3,3,G,5,-1.450494
Anterior,BM1976.1424,1.434135534576235,12,13.686453,3.71761878,1.0,Pongo,Borneo,Anthony Martial,2,4907.392578,Kings River-Hardwick Union Elementary,1,1,3,G,5,-1.450494
Posterior,BM1976.1424,0.5861383333015158,12,13.686453,3.71761878,1.0,Pongo,Borneo,Radamel Falcao,1,5700.402344,Julian Union Elementary,2,2,3,G,5,-1.450494
Premolar,BM1976.1424,-1.2056148136907912,8,13.686453,3.71761878,1.0,Pongo,Borneo, Diego Costa,3,5191.834473,Cardiff Elementary,3,8,3,G,5,-1.450494
Anterior,BM1976.1425,-0.03455045144982083,12,11.5036417,2.95130863,1.0,Pongo,Borneo,Sylvio Rodelin,2,4451.256836,Saucelito Elementary,1,6,4,G,6,1.15588
Posterior,BM1976.1425,-0.8943607545513699,13,11.5036417,2.95130863,1.0,Pongo,Borneo, Nani,5,5627.527832,Bonsall Union Elementary,2,10,4,G,6,1.15588
Premolar,BM1976.1425,-0.3857145697249574,8,11.5036417,2.95130863,1.0,Pongo,Borneo,Kevin Pannewitz,4,4922.939941,Cypress Elementary,4,2,7,G,10,-0.3260148
Anterior,BM1976.1426,1.1933866276145015,12,11.9887109,3.12128232,1.0,Pongo,Borneo, Kaká,2,4969.380859,Lowell Joint Elementary,4,7,7,G,10,-0.3260148
Posterior,BM1976.1426,0.5135903238173863,12,11.9887109,3.12128232,1.0,Pongo,Borneo,Timm Klose,4,4829.717285,Newhall Elementary,2,3,7,G,10,-0.3260148
Premolar,BM1976.1426,-0.5262735220641935,8,11.9887109,3.12128232,1.0,Pongo,Borneo,Ángelo Henríquez,4,6716.692871,Lagunitas Elementary,3,1,7,G,10,-0.3260148
Anterior,BM1976.1427,-0.7712000574470909,12,14.4140568,3.97369678,0.0,Pongo,Borneo,Renato Civelli,5,5205.941895,Cambrian Elementary,1,1,4,G,6,0.8846435
Posterior,BM1976.1427,0.04305065000492653,12,14.4140568,3.97369678,0.0,Pongo,Borneo,Sebastian Freis,3,4357.826172,Richfield Elementary,1,5,3,G,5,-0.5583452
Premolar,BM1976.1427,-0.9290261108106286,8,14.4140568,3.97369678,0.0,Pongo,Borneo,Artjoms Rudņevs,4,5195.918945,Fieldbrook Elementary,3,3,3,G,5,-0.5583452
Anterior,BM1976.1428,-0.5046508159473149,12,12.7163146,3.37661729,1.0,Pongo,Borneo,Kieran Richardson,4,6002.071777,Dehesa Elementary,4,1,7,G,10,-0.5583452
Posterior,BM1976.1428,0.26030932950251456,12,12.7163146,3.37661729,1.0,Pongo,Borneo,Mathieu Bodmer,4,5090.587891,Cottonwood Union Elementary,1,1,7,G,10,-0.5583452
Premolar,BM1976.1428,0.9164584595113832,8,12.7163146,3.37661729,1.0,Pongo,Borneo,Maximilian Beister,3,5112.390137,Fruitvale Elementary,4,1,7,wood,10,-0.5583452
Anterior,BM1976.1429,0.49120340625983133,12,9.80589949,2.35865298,0.5,Pongo,Borneo,Radek Černý,2,5287.35498,Union Elementary,3,2,3,G,5,-0.5583452
Posterior,BM1976.1429,-1.7652416800315558,12,9.80589949,2.35865298,0.5,Pongo,Borneo,Stephen Warnock,2,4889.47998,Fountain Valley Elementary,3,10,3,L,5,-0.5583452
Premolar,BM1976.1429,0.2543627344525291,8,9.80589949,2.35865298,0.5,Pongo,Borneo,Nelson Valdez,2,5118.130371,Gold Oak Union Elementary,2,1,7,Q,10,-0.5583452
Anterior,BM1976.1430,0.0735910820750393,12,10.5335033,2.61213574,0.0,Pongo,Borneo, Roberto Lago,2,5119.123047,Buckeye Union Elementary,3,10,4,Q,6,-0.5583452
Posterior,BM1976.1430,0.33957981931630865,12,10.5335033,2.61213574,0.0,Pongo,Borneo, Valerón,2,4792.211426,Rocklin Unified,2,3,7,wood,10,-0.3415543
Premolar,BM1976.1430,1.2750694751278084,8,10.5335033,2.61213574,0.0,Pongo,Borneo, Doni,4,5450.103516,Gold Trail Union Elementary,4,1,7,G,10,-0.5040575
Anterior,BM1976.1431,-1.5878016678367124,12,12.47378,3.29146087,1.0,Pongo,Borneo,Ibrahima Traoré,4,5210.724609,Hydesville Elementary,3,1,7,L,10,-0.5040575
Posterior,BM1976.1431,-0.4423764755734597,12,12.47378,3.29146087,1.0,Pongo,Borneo, Simão,4,4715.445801,Saugus Union Elementary,4,3,7,wood,10,0.773524
Premolar,BM1976.1431,0.47731083524463375,8,12.47378,3.29146087,1.0,Pongo,Borneo,Ivan Klasnić,3,4632.068359,Loomis Union Elementary,4,1,7,G,10,1.063938
Anterior,BM1976.1434,-1.2130486143292543,12,11.5036417,2.95130863,1.0,Pongo,Borneo,Kevin Vogt,4,5028.561523,Placer Hills Union Elementary,2,2,9,G,13,1.063938
Posterior,BM1976.1434,1.1659367669187006,12,11.5036417,2.95130863,1.0,Pongo,Borneo,Jay Rodriguez,5,5695.466797,Dunham Elementary,4,9,9,G,13,-1.090389
Premolar,BM1976.1434,0.3041513966295903,8,11.5036417,2.95130863,1.0,Pongo,Borneo,Paul Verhaegh,2,4504.294922,San Carlos Elementary,1,12,4,G,6,-1.090389
Anterior,BM1976.1435,0.6762461678573441,12,9.0782957,2.10624751,1.0,Pongo,Borneo, Bosingwa,3,5156.437012,Ready Springs Union Elementary,2,1,7,G,10,-1.090389
Posterior,BM1976.1435,-0.42669075143508256,12,9.0782957,2.10624751,1.0,Pongo,Borneo,Lasse Sobiech,5,5433.51416,Coarsegold Union Elementary,4,2,3,G,5,-1.090389
Premolar,BM1976.1435,0.6507096528607291,8,9.0782957,2.10624751,1.0,Pongo,Borneo, Jonas,4,5254.631836,Cayucos Elementary,3,2,3,G,5,-1.090389
Anterior,BM1976.1436,0.848890414691324,12,10.7760379,2.69681693,1.0,Pongo,Borneo, João Victor,4,4593.196777,Richmond Elementary,2,2,3,G,5,-1.090389
Posterior,BM1976.1436,0.1987394550778406,12,10.7760379,2.69681693,1.0,Pongo,Borneo,Aly Cissokho,2,4320.678711,Clay Joint Elementary,4,7,7,G,10,-1.069162
Premolar,BM1976.1436,0.19992435780238935,8,10.7760379,2.69681693,1.0,Pongo,Borneo,Nicky Shorey,3,4920.777344,Waugh Elementary,1,5,4,G,6,-1.069162
Anterior,BM1976.1437,0.22789004939656163,6,11.2611071,2.86641,1.0,Pongo,Borneo,Gareth Bale,2,6905.869141,Two Rock Union Elementary,3,1,3,G,5,-1.069162
Posterior,BM1976.1437,-0.6541999108143818,6,11.2611071,2.86641,1.0,Pongo,Borneo,Mitchell Langerak,4,5729.904297,Belmont-Redwood Shores Elementary,4,3,3,G,5,-1.069162
Premolar,BM1976.1437,-0.09724390367529405,4,11.2611071,2.86641,1.0,Pongo,Borneo,Kevin Trapp,3,4825.202148,Rescue Union Elementary,4,3,7,L,10,-1.069162
Anterior,BM1976.1438,-0.10112947443248467,6,8.83576111,2.02242151,1.0,Pongo,Borneo,Albert Rafetraniaina,3,5388.17041,Alta-Dutch Flat Union Elementary,1,1,9,G,13,1.415695
Posterior,BM1976.1438,0.31585144356936745,6,8.83576111,2.02242151,1.0,Pongo,Borneo,Samed Yesil,5,5133.827148,San Pasqual Union Elementary,2,1,4,wood,6,-1.422919
Premolar,BM1976.1438,0.7954779456408925,4,8.83576111,2.02242151,1.0,Pongo,Borneo,Assani Lukimya,5,5346.15625,Latrobe Elementary,1,1,7,G,10,-1.422919
Anterior,BM1976.1439,-0.8060721928400182,12,8.59322651,1.93878354,1.0,Pongo,Borneo, Pedro,3,4789.309082,Union Hill Elementary,4,11,3,G,5,-0.4899626
Posterior,BM1976.1439,-0.07972202087228099,12,8.59322651,1.93878354,1.0,Pongo,Borneo,Ludovic Obraniak,4,5329.782227,Twin Hills Union Elementary,3,10,3,G,5,-0.4899626
Premolar,BM1976.1439,1.1702212136610444,8,8.59322651,1.93878354,1.0,Pongo,Borneo,Martin Amedick,3,5371.172852,Pacific Union Elementary,2,4,4,wood,6,-0.4899626
Anterior,BM1976.1440,-0.5610204539521287,12,12.2312454,3.20634803,1.0,Pongo,Borneo,Hajime Hosogai,4,5771.383789,Douglas City Elementary,2,6,3,G,5,-0.4899626
Posterior,BM1976.1440,-0.6222248973440798,12,12.2312454,3.20634803,1.0,Pongo,Borneo,Ibrahima Traoré,4,4993.634766,Pleasant Ridge Union Elementary,4,1,7,L,10,-0.4899626
Premolar,BM1976.1440,0.17495240712036128,8,12.2312454,3.20634803,1.0,Pongo,Borneo, Naldo,1,4854.038086,Newcastle Elementary,3,22,3,L,5,-0.4899626
Anterior,BM1976.1442,0.6745353493185261,12,10.7760379,2.69681693,1.0,Pongo,Borneo,Ron Vlaar,3,4392.679688,Mesa Union Elementary,3,14,9,G,13,-0.4899626
Posterior,BM1976.1442,0.02643414023247533,12,10.7760379,2.69681693,1.0,Pongo,Borneo,Kyle Naughton,4,5884.432129,Weaverville Elementary,2,1,3,G,5,-0.4899626
Premolar,BM1976.1442,1.0515693350619428,8,10.7760379,2.69681693,1.0,Pongo,Borneo, Júlio César,5,4273.993164,North Cow Creek Elementary,1,1,7,G,10,-0.5835869
Anterior,BM1976.1443,0.6841902685263631,12,11.7461763,3.03626772,1.0,Pongo,Borneo,Ryan Dickson,2,5146.78418,Nevada City Elementary,4,1,7,G,10,-0.5835869
Posterior,BM1976.1443,0.6725395014625656,14,11.7461763,3.03626772,1.0,Pongo,Borneo,Steven Sidwell,4,5351.522949,Jacoby Creek Elementary,1,1,4,G,6,-0.5835869
Premolar,BM1976.1443,0.44868574815864504,8,11.7461763,3.03626772,1.0,Pongo,Borneo, Tiago,4,7667.571777,Fort Ross Elementary,4,3,9,G,13,-0.5835869
Anterior,BM50a,1.8510789898518087,12,13.0001905,2.29036872,1.0,Papio,East Africa,Romain Genevois,4,5281.708984,Encinitas Union Elementary,4,1,7,G,10,-0.5835869
Posterior,BM50a,-0.11963032643161647,12,13.0001905,2.29036872,1.0,Papio,East Africa,Luis Suárez,3,5368.50293,Dixie Elementary,1,2,4,G,6,-0.5835869
Premolar,BM50a,-1.5188822614168334,8,13.0001905,2.29036872,1.0,Papio,East Africa,Grégory Sertić,3,6429.257324,Lakeside Joint Elementary,3,6,7,G,10,-0.5835869
Anterior,BRK125458,2.1501631847395286,6,29.1041325,3.72712188,0.25,Homo sapiens,Native Californian,Christian Schulz,3,5387.458984,Hermosa Beach City Elementary,2,1,3,G,5,-0.5835869
Posterior,BRK125458,0.5458170770486444,12,29.1041325,3.72712188,0.25,Homo sapiens,Native Californian, David Navarro,2,5235.774902,Rincon Valley Union Elementary,4,7,4,G,6,-0.5835869
Premolar,BRK125458,0.9858782825118992,6,29.1041325,3.72712188,0.25,Homo sapiens,Native Californian, Ramires,1,4829.896484,Washington Union Elementary,3,4,4,G,6,0.7566829
Anterior,BRK125462,1.9208628491588022,12,48.4791205,5.71046472,0.25,Homo sapiens,Native Californian,Sébastien Puygrenier,4,5088.708008,Bennett Valley Union Elementary,1,9,3,G,5,0.7566829
Posterior,BRK125462,-0.3447317627764057,12,48.4791205,5.71046472,0.25,Homo sapiens,Native Californian,Pavel Pogrebnyak,4,5390.118164,Loma Prieta Joint Union Elemen,4,2,3,G,5,0.7566829
Premolar,BRK125462,-0.07193053701263907,8,48.4791205,5.71046472,0.25,Homo sapiens,Native Californian,John Utaka,4,6588.430664,Kenwood Elementary,4,8,3,G,5,0.7566829
Anterior,BRK125598,-0.343968005379758,11,27.6373976,3.70258313,0.75,Homo sapiens,Native Californian,Youssuf Mulumbu,2,6196.694824,Liberty Elementary,2,1,3,G,5,0.7566829
Posterior,BRK125598,0.28404536940875713,9,27.6373976,3.70258313,0.75,Homo sapiens,Native Californian, Azpilicueta,4,4645.413086,Knights Ferry Elementary,4,1,4,G,6,0.8808186
Premolar,BRK125598,1.2440080760246248,5,27.6373976,3.70258313,0.75,Homo sapiens,Native Californian,Shola Ameobi,2,6489.928711,Kentfield Elementary,4,7,4,G,6,0.8808186
Anterior,BRK125610,1.30979492738321,12,23.0458795,2.9625106,0.5,Homo sapiens,Native Californian,Mathieu Debuchy,2,5094.958984,Ballard Elementary,3,15,7,G,10,0.8808186
Posterior,BRK125610,1.1169005363905402,11,23.0458795,2.9625106,0.5,Homo sapiens,Native Californian,Ashkan Dejagah,2,4841.958496,Oak Grove Union Elementary,2,5,7,G,10,0.8808186
Premolar,BRK125610,-0.19729227484175182,8,23.0458795,2.9625106,0.5,Homo sapiens,Native Californian,Takashi Usami,3,6315.3125,Ross Valley Elementary,2,3,7,G,10,-0.5665014
Anterior,BRK125660,-0.895484453191405,12,51.5,12.6,0.75,Homo sapiens,Native Californian,Raphael Wolf,5,5399.383301,Mountain Elementary,4,1,7,L,10,-0.5665014
Posterior,BRK125660,0.9442305947067476,11,51.5,12.6,0.75,Homo sapiens,Native Californian, Guly,4,5429.473633,Burlingame Elementary,2,2,4,G,6,-0.5665014
Premolar,BRK125660,0.5348644830554999,8,51.5,12.6,0.75,Homo sapiens,Native Californian,Aleksandar Stevanović,3,5644.286133,Grant Elementary,3,1,3,wood,5,0.3394037
Anterior,BRK125661,1.2593743258581427,12,32.3564578,4.25426601,0.75,Homo sapiens,Native Californian, Zé Castro,3,6060.256836,Happy Valley Elementary,3,1,3,G,5,-0.1513687
Posterior,BRK125661,1.4481092987978386,12,32.3564578,4.25426601,0.75,Homo sapiens,Native Californian,Ragnar Klavan,2,5319.553711,Bonny Doon Union Elementary,1,1,7,G,10,-1.024997
Premolar,BRK125661,1.00950128155535,8,32.3564578,4.25426601,0.75,Homo sapiens,Native Californian, Dani Alves,5,4819.903809,Walnut Creek Elementary,2,2,7,G,10,-1.024997
Anterior,BRK125666,1.4933770391239816,6,36.5653494,4.94131337,0.25,Homo sapiens,Native Californian,Branislav Ivanović,1,5208.226074,Hope Elementary,4,1,7,G,10,-1.024997
Posterior,BRK125666,1.0802823402714714,6,36.5653494,4.94131337,0.25,Homo sapiens,Native Californian, Busquets,1,5859.964844,Larkspur Elementary,3,1,3,G,5,-1.024997
Premolar,BRK125666,1.314367542916541,4,36.5653494,4.94131337,0.25,Homo sapiens,Native Californian,Arnold Mvuemba,4,4962.736816,Cupertino Union Elementary,3,1,3,G,5,-1.024997
Anterior,BRK125670,0.3536539415906912,10,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian,Glenn Whelan,2,7614.379395,Pacific Elementary,2,1,7,G,10,-0.0252444
Posterior,BRK125670,0.7621892525547023,7,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian,Jens Hegeler,5,5566.467773,Los Gatos Union Elementary,1,1,4,G,6,-0.0252444
Premolar,BRK125670,1.0550453968774298,6,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian,Bakary Koné,4,7039.949219,Montecito Union Elementary,2,4,7,G,10,-0.0252444
Anterior,BRK125675,1.5403689306442088,12,36.9479759,5.00397466,0.5,Homo sapiens,Native Californian,Ian Harte,5,6604.063965,Solana Beach Elementary,1,1,7,G,10,-0.7467875
Posterior,BRK125675,0.595581132783697,12,36.9479759,5.00397466,0.5,Homo sapiens,Native Californian,Mathias Autret,2,6180.148926,Menlo Park City Elementary,2,1,7,G,10,-0.7467875
Premolar,BRK125675,1.3074446966731506,9,36.9479759,5.00397466,0.5,Homo sapiens,Native Californian,Victor Moses,4,6460.657227,Reed Union Elementary,3,1,7,G,10,0.9889485
Anterior,BRK125676,0.6950982445455717,9,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian, Azpilicueta,4,6415.35498,Mill Valley Elementary,1,7,7,G,10,0.9889485
Posterior,BRK125676,0.8104835229687071,12,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian,Tony Jantschke,2,5230.876953,Lafayette Elementary,2,3,9,G,13,0.9889485
Premolar,BRK125676,1.5473642283050815,8,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian,Federico Macheda,4,5838.171875,Del Mar Union Elementary,3,1,9,G,13,-0.5324199
Anterior,BRK125678,-0.6488024906334808,12,39.6263614,5.44334199,0.75,Homo sapiens,Native Californian, Jesús Vázquez,2,7711.506836,Woodside Elementary,1,1,4,G,6,-0.5324199
Posterior,BRK125678,-0.10680765083781041,11,39.6263614,5.44334199,0.75,Homo sapiens,Native Californian,Philippe Senderos,4,5592.765137,Moraga Elementary,4,3,7,G,10,-0.5324199
Premolar,BRK125678,-0.251305573669772,8,39.6263614,5.44334199,0.75,Homo sapiens,Native Californian,Julien Quercia,2,5933.154297,Orinda Union Elementary,3,1,3,G,5,-0.7668921
Anterior,BRK125679,-0.913778986238702,12,32.7390843,4.31652929,0.75,Homo sapiens,Native Californian,Alex Smith,2,7593.405762,Hillsborough City Elementary,1,1,3,G,5,-0.7668921
Posterior,BRK125679,0.37420187631438917,12,32.7390843,4.31652929,0.75,Homo sapiens,Native Californian,Ludovic Obraniak,4,6500.449707,Cold Spring Elementary,3,12,3,G,5,-0.7668921
Premolar,BRK125679,1.4850523148199428,8,32.7390843,4.31652929,0.75,Homo sapiens,Native Californian,Brett Williams,4,7217.263184,Portola Valley Elementary,4,2,7,G,10,-0.7668921
Anterior,BRK125800,0.6802796719505527,10,28.5301928,3.63455838,0.75,Homo sapiens,Native Californian,Cristian Álvarez,3,5392.638672,Saratoga Union Elementary,4,1,4,G,6,-0.7668921
Posterior,BRK125800,1.0558343492540616,12,28.5301928,3.63455838,0.75,Homo sapiens,Native Californian,Gabriel Tamaş,2,7290.338867,Las Lomitas Elementary,1,1,3,G,5,-0.7668921
Premolar,BRK125800,1.749428021621263,7,28.5301928,3.63455838,0.75,Homo sapiens,Native Californian,Vadim Demidov,4,5741.462891,Los Altos Elementary,4,1,3,G,5,-0.7668921
Anterior,BRK125802,1.9349735118541134,7,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian,Éric Abidal,4,4402.831543,Somis Union Elementary,3,2,7,G,10,-0.7668921
Posterior,BRK125802,0.8481454446151635,11,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian,Karim Haggui,3,4776.336426,Plumas Elementary,3,3,9,G,13,-0.7668921
Premolar,BRK125802,1.9551253576271823,8,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian,Artur Sobiech,4,5993.392578,Wheatland Elementary,4,1,4,G,6,-0.7668921
Anterior,BRK125810,0.9736207211656518,12,30.5070964,4.16980327,0.75,Homo sapiens,Native Californian,Ali Mmadi,4,6384.911133,Sunol Glen Unified,3,1,7,G,10,1.154256
Posterior,BRK125810,0.2503845204800307,12,30.5070964,4.16980327,0.75,Homo sapiens,Native Californian,Peguy Luyindula,2,5099.380859,Manzanita Elementary,2,2,3,G,5,1.154256
Premolar,BRK125810,0.4394540772022331,8,30.5070964,4.16980327,0.75,Homo sapiens,Native Californian,Stelios Malezas,2,5501.95459,Thermalito Union Elementary,4,6,3,wood,5,1.154256
Anterior,BRK125811,-0.25002262443715995,10,34.6522169,4.62847197,0.75,Homo sapiens,Native Californian,René Adler,5,7101.831055,Golden Feather Union Elementary,2,1,4,G,6,1.154256
Posterior,BRK125811,0.21090860658790633,11,34.6522169,4.62847197,0.75,Homo sapiens,Native Californian, Sílvio,2,5235.987793,Palermo Union Elementary,4,3,3,L,5,1.232602
Premolar,BRK125811,0.6233773119729404,7,34.6522169,4.62847197,0.75,Homo sapiens,Native Californian,Djiby Fall,4,5580.146973,Burrel Union Elementary,2,2,7,Q,10,1.232602
Anterior,BRK125821,1.5271857216673999,12,37.1392892,5.035316,0.75,Homo sapiens,Native Californian,Patrick Owomoyela,1,5253.331055,Holt Union Elementary,2,1,3,Q,5,1.232602
Posterior,BRK125821,2.2408204734232937,12,37.1392892,5.035316,0.75,Homo sapiens,Native Californian,Eugen Polanski,4,4565.746094,Vineland Elementary,1,3,9,wood,13,1.232602
Premolar,BRK125821,-0.17349546971311947,8,37.1392892,5.035316,0.75,Homo sapiens,Native Californian,Marco Reus,5,5355.54834,Orange Center Elementary,2,1,3,G,5,1.774334
Anterior,BRK125822,1.2075872511550116,12,30.3157831,4.13857528,0.25,Homo sapiens,Native Californian, Jordi Codina,4,5036.211426,Del Paso Heights Elementary,1,4,7,L,10,1.774334
Posterior,BRK125822,0.09232276425956643,12,30.3157831,4.13857528,0.25,Homo sapiens,Native Californian, Manquillo,2,4547.692383,Le Grand Union Elementary,3,1,7,wood,10,1.774334
Premolar,BRK125822,1.2712876148540815,8,30.3157831,4.13857528,0.25,Homo sapiens,Native Californian,Ryan Bertrand,3,5447.345215,West Fresno Elementary,2,1,4,G,6,1.774334
Anterior,BRK125827,0.7999449555003352,12,27.5736265,3.48066219,0.75,Homo sapiens,Native Californian,Adil Rami,4,6567.149414,Allensworth Elementary,2,7,9,G,13,1.774334
Posterior,BRK125827,-0.5226347683517412,12,27.5736265,3.48066219,0.75,Homo sapiens,Native Californian,Anthony Réveillère,5,4818.612793,Sunnyside Union Elementary,2,1,7,G,10,1.774334
Premolar,BRK125827,1.6242204699219818,8,27.5736265,3.48066219,0.75,Homo sapiens,Native Californian, Lucas Piazon,2,5621.456055,Woodville Elementary,3,1,4,G,6,1.774334
Anterior,BRK125832,0.43120624577805666,6,45.6,10.4,0.75,Homo sapiens,Native Californian,Fabrice Begeorgi,3,6026.359863,Pixley Union Elementary,4,2,7,G,10,1.773151
Posterior,BRK125832,0.4865274512441538,6,45.6,10.4,0.75,Homo sapiens,Native Californian,Anthony Modeste,2,6723.237793,Lost Hills Union Elementary,3,2,3,G,5,1.773151
Premolar,BRK125832,0.06959650397775996,4,45.6,10.4,0.75,Homo sapiens,Native Californian,Alexander Esswein,4,5589.885254,Buttonwillow Union Elementary,3,1,4,G,6,0.7245926
Anterior,BRK126049,0.3928609201822031,12,29.2954458,3.75801123,0.5,Homo sapiens,Native Californian,François Clerc,4,5064.615723,Lennox Elementary,4,1,4,G,6,-1.181626
Posterior,BRK126049,1.2348687273721235,11,29.2954458,3.75801123,0.5,Homo sapiens,Native Californian,Sylvain Marchal,2,5433.593262,Lamont Elementary,2,2,3,G,5,-1.181626
Premolar,BRK126049,0.7546941529249724,8,29.2954458,3.75801123,0.5,Homo sapiens,Native Californian,Djibril Cissé,3,5725.563477,Westmorland Union Elementary,3,1,3,G,5,-1.181626
Anterior,BRK126054,1.157661973505816,6,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian,Christopher Nöthe,3,4542.10498,Pleasant View Elementary,1,3,3,G,5,-1.181626
Posterior,BRK126054,1.1835404940264898,5,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian,Nemanja Vidić,3,5107.086426,Wasco Union Elementary,1,1,3,G,5,-1.181626
Premolar,BRK126054,1.9295079713765548,4,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian,Niklas Bolten,2,4659.661621,Alta Vista Elementary,1,2,4,L,6,-1.181626
Anterior,BRK126076,0.6352277487674852,6,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian, Mattioni,4,4555.464355,Livingston Union Elementary,2,1,4,G,6,1.769452
