feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9
Premolar,BM1936.12.28.2,-0.05265802184671145,8,18.5922731,3.4773143,1.0,Papio,East Africa
Anterior,BM1938.7.17.1,-0.06363416830515921,12,32.6684551,6.16831052,1.0,Papio,Central Africa
Posterior,BM1938.7.17.1,0.13032230986563278,12,32.6684551,6.16831052,1.0,Papio,Central Africa
Premolar,BM1938.7.17.1,-0.17604195624047822,8,32.6684551,6.16831052,1.0,Papio,Central Africa
Anterior,BM1939.1005,0.2009890454803545,6,14.1715222,3.88831042,1.0,Pongo,Borneo
Posterior,BM1939.1005,0.411526180311806,6,14.1715222,3.88831042,1.0,Pongo,Borneo
Premolar,BM1939.1005,0.07801137297945815,4,14.1715222,3.88831042,1.0,Pongo,Borneo
Anterior,BM1939.1006,0.15438956073379148,6,11.2611071,2.86641,1.0,Pongo,Borneo
Posterior,BM1939.1006,0.0382231724690244,6,11.2611071,2.86641,1.0,Pongo,Borneo
Premolar,BM1939.1006,0.01757669155064654,4,11.2611071,2.86641,1.0,Pongo,Borneo
Anterior,BM1939.1007,-0.2631677709443585,12,9.80589949,2.35865298,0.0,Pongo,Borneo
Posterior,BM1939.1007,0.1406713367718863,12,9.80589949,2.35865298,0.0,Pongo,Borneo
Premolar,BM1939.1007,-0.02030407274995954,8,9.80589949,2.35865298,0.0,Pongo,Borneo
Anterior,BM1939.1008,0.8318604659261047,12,11.2611071,2.86641,0.0,Pongo,Borneo
Posterior,BM1939.1008,0.62963464049391,12,11.2611071,2.86641,0.0,Pongo,Borneo
Premolar,BM1939.1008,0.16765183418749488,8,11.2611071,2.86641,0.0,Pongo,Borneo
Anterior,BM1939.1021,-0.25685627990005716,12,20.6073056,3.87558812,1.0,Papio,West Africa
Posterior,BM1939.1021,-0.39276746107049865,12,20.6073056,3.87558812,1.0,Papio,West Africa
Premolar,BM1939.1021,0.5033967956669592,8,20.6073056,3.87558812,1.0,Papio,West Africa
Anterior,BM1962.25,0.14221875441685589,12,19.8012926,3.71619727,0.0,Papio,East Africa
Posterior,BM1962.25,0.22679278924105795,12,19.8012926,3.71619727,0.0,Papio,East Africa
Premolar,BM1962.25,-0.6387057372357312,8,19.8012926,3.71619727,0.0,Papio,East Africa
Anterior,BM1964.2174,0.4008064165747768,12,19.3982861,3.63654073,0.0,Papio,East Africa
Posterior,BM1964.2174,0.21678560584887296,12,19.3982861,3.63654073,0.0,Papio,East Africa
Premolar,BM1964.2174,-0.3919968645522861,8,19.3982861,3.63654073,0.0,Papio,East Africa
Anterior,BM1971.2353,-0.14343985017345526,6,22.6223381,4.27445115,1.0,Papio,West Africa
Posterior,BM1971.2353,0.1425953326123917,6,22.6223381,4.27445115,1.0,Papio,West Africa
Premolar,BM1971.2353,0.06041144278622319,4,22.6223381,4.27445115,1.0,Papio,West Africa
Anterior,BM1971.2354,-0.07366493915485914,7,21.0103121,3.95531929,1.0,Papio,West Africa
Posterior,BM1971.2354,-0.0002606015394975708,6,21.0103121,3.95531929,1.0,Papio,West Africa
Premolar,BM1971.2354,-0.05802812444873924,4,21.0103121,3.95531929,1.0,Papio,West Africa
Anterior,BM1976.1408,0.07689608018978383,12,16.3543336,4.65756455,0.0,Pongo,Borneo
Posterior,BM1976.1408,0.5900063532284383,13,16.3543336,4.65756455,0.0,Pongo,Borneo
Premolar,BM1976.1408,-0.9809771776577969,8,16.3543336,4.65756455,0.0,Pongo,Borneo
Anterior,BM1976.1409,-0.07459928181181034,12,13.9289876,3.80295048,0.0,Pongo,Borneo
Posterior,BM1976.1409,0.0862134431338724,12,13.9289876,3.80295048,0.0,Pongo,Borneo
Premolar,BM1976.1409,0.13269600490758282,8,13.9289876,3.80295048,0.0,Pongo,Borneo
Anterior,BM1976.1415,-0.1271440846477264,12,12.2312454,3.20634803,0.0,Pongo,Borneo
Posterior,BM1976.1415,-0.6658831318533781,12,12.2312454,3.20634803,0.0,Pongo,Borneo
Premolar,BM1976.1415,0.14514571948652263,8,12.2312454,3.20634803,0.0,Pongo,Borneo
Anterior,BM1976.1416,0.6895442708194206,12,11.5036417,2.95130863,0.0,Pongo,Borneo
Posterior,BM1976.1416,-0.5791825518971608,11,11.5036417,2.95130863,0.0,Pongo,Borneo
Premolar,BM1976.1416,0.35360355132345245,8,11.5036417,2.95130863,0.0,Pongo,Borneo
Anterior,BM1976.1417,-0.1102640875801682,6,11.2611071,2.86641,0.0,Pongo,Borneo
Posterior,BM1976.1417,-0.00631348281323196,7,11.2611071,2.86641,0.0,Pongo,Borneo
Premolar,BM1976.1417,-0.39207095170284906,3,11.2611071,2.86641,0.0,Pongo,Borneo
Anterior,BM1976.1418,-0.11257143688925034,12,11.2611071,2.86641,0.0,Pongo,Borneo
Posterior,BM1976.1418,0.5233072508906305,12,11.2611071,2.86641,0.0,Pongo,Borneo
Premolar,BM1976.1418,0.24421738478352897,8,11.2611071,2.86641,0.0,Pongo,Borneo
Anterior,BM1976.1419,0.6914744277324703,12,11.2611071,2.86641,0.0,Pongo,Borneo
Posterior,BM1976.1419,0.47559878506137093,12,11.2611071,2.86641,0.0,Pongo,Borneo
Premolar,BM1976.1419,0.18836412896135868,8,11.2611071,2.86641,0.0,Pongo,Borneo
Anterior,BM1976.1420,0.6959961555582621,10,11.0185725,2.78157736,0.0,Pongo,Borneo
Posterior,BM1976.1420,0.188327746294731,12,11.0185725,2.78157736,0.0,Pongo,Borneo
Premolar,BM1976.1420,0.3396605854232287,8,11.0185725,2.78157736,0.0,Pongo,Borneo
Anterior,BM1976.1421,-0.09783274498048725,12,10.7760379,2.69681693,0.0,Pongo,Borneo
Posterior,BM1976.1421,0.04343253888298909,12,10.7760379,2.69681693,0.0,Pongo,Borneo
Premolar,BM1976.1421,-0.2537787083945123,8,10.7760379,2.69681693,0.0,Pongo,Borneo
Anterior,BM1976.1422,0.4025270584713931,12,11.7461763,3.03626772,0.0,Pongo,Borneo
Posterior,BM1976.1422,-0.440857981925189,12,11.7461763,3.03626772,0.0,Pongo,Borneo
Premolar,BM1976.1422,0.3219058514865922,8,11.7461763,3.03626772,0.0,Pongo,Borneo
Anterior,BM1976.1423,-0.05662615404176828,12,11.2611071,2.86641,0.0,Pongo,Borneo
Posterior,BM1976.1423,0.4732004612682096,12,11.2611071,2.86641,0.0,Pongo,Borneo
Premolar,BM1976.1423,0.3096584899220493,8,11.2611071,2.86641,0.0,Pongo,Borneo
Anterior,BM1976.1424,0.7258396971126784,12,13.686453,3.71761878,1.0,Pongo,Borneo
Posterior,BM1976.1424,0.30184109647531876,12,13.686453,3.71761878,1.0,Pongo,Borneo
Premolar,BM1976.1424,-0.5940354770208347,8,13.686453,3.71761878,1.0,Pongo,Borneo
Anterior,BM1976.1425,-0.008503295900349539,12,11.5036417,2.95130863,1.0,Pongo,Borneo
Posterior,BM1976.1425,-0.43840844745112406,13,11.5036417,2.95130863,1.0,Pongo,Borneo
Premolar,BM1976.1425,-0.1840853550379178,8,11.5036417,2.95130863,1.0,Pongo,Borneo
Anterior,BM1976.1426,0.6054652436318116,12,11.9887109,3.12128232,1.0,Pongo,Borneo
Posterior,BM1976.1426,0.26556709173325405,12,11.9887109,3.12128232,1.0,Pongo,Borneo
Premolar,BM1976.1426,-0.2543648312075359,8,11.9887109,3.12128232,1.0,Pongo,Borneo
Anterior,BM1976.1427,-0.37682809889898455,12,14.4140568,3.97369678,0.0,Pongo,Borneo
Posterior,BM1976.1427,0.03029725482702414,12,14.4140568,3.97369678,0.0,Pongo,Borneo
Premolar,BM1976.1427,-0.4557411255807534,8,14.4140568,3.97369678,0.0,Pongo,Borneo
Anterior,BM1976.1428,-0.24355347814909656,12,12.7163146,3.37661729,1.0,Pongo,Borneo
Posterior,BM1976.1428,0.13892659457581816,12,12.7163146,3.37661729,1.0,Pongo,Borneo
Premolar,BM1976.1428,0.46700115958025246,8,12.7163146,3.37661729,1.0,Pongo,Borneo
Anterior,BM1976.1429,0.25437363295447657,12,9.80589949,2.35865298,0.5,Pongo,Borneo
Posterior,BM1976.1429,-0.873848910191217,12,9.80589949,2.35865298,0.5,Pongo,Borneo
Premolar,BM1976.1429,0.13595329705082543,8,9.80589949,2.35865298,0.5,Pongo,Borneo
Anterior,BM1976.1430,0.045567470862080524,12,10.5335033,2.61213574,0.0,Pongo,Borneo
Posterior,BM1976.1430,0.1785618394827152,12,10.5335033,2.61213574,0.0,Pongo,Borneo
Premolar,BM1976.1430,0.6463066673884651,8,10.5335033,2.61213574,0.0,Pongo,Borneo
Anterior,BM1976.1431,-0.7851289040937953,12,12.47378,3.29146087,1.0,Pongo,Borneo
Posterior,BM1976.1431,-0.21241630796216898,12,12.47378,3.29146087,1.0,Pongo,Borneo
Premolar,BM1976.1431,0.24742734744687775,8,12.47378,3.29146087,1.0,Pongo,Borneo
Anterior,BM1976.1434,-0.5977523773400663,12,11.5036417,2.95130863,1.0,Pongo,Borneo
Posterior,BM1976.1434,0.5917403132839112,12,11.5036417,2.95130863,1.0,Pongo,Borneo
Premolar,BM1976.1434,0.16084762813935602,8,11.5036417,2.95130863,1.0,Pongo,Borneo
Anterior,BM1976.1435,0.34689501375323295,12,9.0782957,2.10624751,1.0,Pongo,Borneo
Posterior,BM1976.1435,-0.2045734458929804,12,9.0782957,2.10624751,1.0,Pongo,Borneo
Premolar,BM1976.1435,0.33412675625492544,8,9.0782957,2.10624751,1.0,Pongo,Borneo
Anterior,BM1976.1436,0.43321713717022287,12,10.7760379,2.69681693,1.0,Pongo,Borneo
Posterior,BM1976.1436,0.10814165736348118,12,10.7760379,2.69681693,1.0,Pongo,Borneo
Premolar,BM1976.1436,0.10873410872575555,8,10.7760379,2.69681693,1.0,Pongo,Borneo
Anterior,BM1976.1437,0.12271695452284169,6,11.2611071,2.86641,1.0,Pongo,Borneo
Posterior,BM1976.1437,-0.31832802558263,6,11.2611071,2.86641,1.0,Pongo,Borneo
Premolar,BM1976.1437,-0.03985002201308615,4,11.2611071,2.86641,1.0,Pongo,Borneo
Anterior,BM1976.1438,-0.04179280739168146,6,8.83576111,2.02242151,1.0,Pongo,Borneo
Posterior,BM1976.1438,0.1666976516092446,6,8.83576111,2.02242151,1.0,Pongo,Borneo
Premolar,BM1976.1438,0.4065109026450071,4,8.83576111,2.02242151,1.0,Pongo,Borneo
Anterior,BM1976.1439,-0.3942641665954482,12,8.59322651,1.93878354,1.0,Pongo,Borneo
Posterior,BM1976.1439,-0.03108908061157962,12,8.59322651,1.93878354,1.0,Pongo,Borneo
Premolar,BM1976.1439,0.5938825366550831,8,8.59322651,1.93878354,1.0,Pongo,Borneo
Anterior,BM1976.1440,-0.2717382971515035,12,12.2312454,3.20634803,1.0,Pongo,Borneo
Posterior,BM1976.1440,-0.30234051884747903,12,12.2312454,3.20634803,1.0,Pongo,Borneo
Premolar,BM1976.1440,0.09624813338474152,8,12.2312454,3.20634803,1.0,Pongo,Borneo
Anterior,BM1976.1442,0.3460396044838239,12,10.7760379,2.69681693,1.0,Pongo,Borneo
Posterior,BM1976.1442,0.02198899994079854,12,10.7760379,2.69681693,1.0,Pongo,Borneo
Premolar,BM1976.1442,0.5345565973555323,8,10.7760379,2.69681693,1.0,Pongo,Borneo
Anterior,BM1976.1443,0.35086706408774243,12,11.7461763,3.03626772,1.0,Pongo,Borneo
Posterior,BM1976.1443,0.34504168055584367,14,11.7461763,3.03626772,1.0,Pongo,Borneo
Premolar,BM1976.1443,0.2331148039038834,8,11.7461763,3.03626772,1.0,Pongo,Borneo
Anterior,BM50a,0.9455394949259037,12,13.0001905,2.29036872,1.0,Papio,East Africa
Posterior,BM50a,-0.039815163215808885,12,13.0001905,2.29036872,1.0,Papio,East Africa
Premolar,BM50a,-0.7394411307084173,8,13.0001905,2.29036872,1.0,Papio,East Africa
Anterior,BRK125458,1.5260514199559718,6,29.1041325,3.72712188,0.25,Homo sapiens,Native Californian
Posterior,BRK125458,0.7238783661105298,12,29.1041325,3.72712188,0.25,Homo sapiens,Native Californian
Premolar,BRK125458,0.9439089688421572,6,29.1041325,3.72712188,0.25,Homo sapiens,Native Californian
Anterior,BRK125462,1.4114012521656087,12,48.4791205,5.71046472,0.25,Homo sapiens,Native Californian
Posterior,BRK125462,0.27860394619800477,12,48.4791205,5.71046472,0.25,Homo sapiens,Native Californian
Premolar,BRK125462,0.4150045590798881,8,48.4791205,5.71046472,0.25,Homo sapiens,Native Californian
Anterior,BRK125598,0.2789858248963286,11,27.6373976,3.70258313,0.75,Homo sapiens,Native Californian
Posterior,BRK125598,0.5929925122905861,9,27.6373976,3.70258313,0.75,Homo sapiens,Native Californian
Premolar,BRK125598,1.07297386559852,5,27.6373976,3.70258313,0.75,Homo sapiens,Native Californian
Anterior,BRK125610,1.1058672912778125,12,23.0458795,2.9625106,0.5,Homo sapiens,Native Californian
Posterior,BRK125610,1.0094200957814776,11,23.0458795,2.9625106,0.5,Homo sapiens,Native Californian
Premolar,BRK125610,0.3523236901653317,8,23.0458795,2.9625106,0.5,Homo sapiens,Native Californian
Anterior,BRK125660,0.0032276009905051195,12,51.5,12.6,0.75,Homo sapiens,Native Californian
Posterior,BRK125660,0.9230851249395815,11,51.5,12.6,0.75,Homo sapiens,Native Californian
Premolar,BRK125660,0.7184020691139577,8,51.5,12.6,0.75,Homo sapiens,Native Californian
Anterior,BRK125661,1.080656990515279,12,32.3564578,4.25426601,0.75,Homo sapiens,Native Californian
Posterior,BRK125661,1.175024476985127,12,32.3564578,4.25426601,0.75,Homo sapiens,Native Californian
Premolar,BRK125661,0.9557204683638826,8,32.3564578,4.25426601,0.75,Homo sapiens,Native Californian
Anterior,BRK125666,1.1976583471481983,6,36.5653494,4.94131337,0.25,Homo sapiens,Native Californian
Posterior,BRK125666,0.9911109977219433,6,36.5653494,4.94131337,0.25,Homo sapiens,Native Californian
Premolar,BRK125666,1.1081535990444782,4,36.5653494,4.94131337,0.25,Homo sapiens,Native Californian
Anterior,BRK125670,0.6277967983815532,10,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian
Posterior,BRK125670,0.8320644538635588,7,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian
Premolar,BRK125670,0.9784925260249226,6,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian
Anterior,BRK125675,1.221154292908312,12,36.9479759,5.00397466,0.5,Homo sapiens,Native Californian
Posterior,BRK125675,0.748760393978056,12,36.9479759,5.00397466,0.5,Homo sapiens,Native Californian
Premolar,BRK125675,1.104692175922783,9,36.9479759,5.00397466,0.5,Homo sapiens,Native Californian
Anterior,BRK125676,0.7985189498589934,9,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian
Posterior,BRK125676,0.8562115890705612,12,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian
Premolar,BRK125676,1.2246519417387485,8,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian
Anterior,BRK125678,0.1265685822694672,12,39.6263614,5.44334199,0.75,Homo sapiens,Native Californian
Posterior,BRK125678,0.3975660021673024,11,39.6263614,5.44334199,0.75,Homo sapiens,Native Californian
Premolar,BRK125678,0.3253170407513216,8,39.6263614,5.44334199,0.75,Homo sapiens,Native Californian
Anterior,BRK125679,-0.005919665533143381,12,32.7390843,4.31652929,0.75,Homo sapiens,Native Californian
Posterior,BRK125679,0.6380707657434022,12,32.7390843,4.31652929,0.75,Homo sapiens,Native Californian
Premolar,BRK125679,1.193495984996179,8,32.7390843,4.31652929,0.75,Homo sapiens,Native Californian
Anterior,BRK125800,0.791109663561484,10,28.5301928,3.63455838,0.75,Homo sapiens,Native Californian
Posterior,BRK125800,0.9788870022132384,12,28.5301928,3.63455838,0.75,Homo sapiens,Native Californian
Premolar,BRK125800,1.3256838383968392,7,28.5301928,3.63455838,0.75,Homo sapiens,Native Californian
Anterior,BRK125802,1.4184565835132643,7,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian
Posterior,BRK125802,0.8750425498937894,11,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian
Premolar,BRK125802,1.4285325063997987,8,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian
Anterior,BRK125810,0.9377801881690335,12,30.5070964,4.16980327,0.75,Homo sapiens,Native Californian
Posterior,BRK125810,0.576162087826223,12,30.5070964,4.16980327,0.75,Homo sapiens,Native Californian
Premolar,BRK125810,0.6706968661873242,8,30.5070964,4.16980327,0.75,Homo sapiens,Native Californian
Anterior,BRK125811,0.32595851536762765,10,34.6522169,4.62847197,0.75,Homo sapiens,Native Californian
Posterior,BRK125811,0.5564241308801607,11,34.6522169,4.62847197,0.75,Homo sapiens,Native Californian
Premolar,BRK125811,0.7626584835726778,7,34.6522169,4.62847197,0.75,Homo sapiens,Native Californian
Anterior,BRK125821,1.2145626884199074,12,37.1392892,5.035316,0.75,Homo sapiens,Native Californian
Posterior,BRK125821,1.5713800642978544,12,37.1392892,5.035316,0.75,Homo sapiens,Native Californian
Premolar,BRK125821,0.3642220927296479,8,37.1392892,5.035316,0.75,Homo sapiens,Native Californian
Anterior,BRK125822,1.0547634531637133,12,30.3157831,4.13857528,0.25,Homo sapiens,Native Californian
Posterior,BRK125822,0.49713120971599084,12,30.3157831,4.13857528,0.25,Homo sapiens,Native Californian
Premolar,BRK125822,1.0866136350132485,8,30.3157831,4.13857528,0.25,Homo sapiens,Native Californian
Anterior,BRK125827,0.8509423053363753,12,27.5736265,3.48066219,0.75,Homo sapiens,Native Californian
Posterior,BRK125827,0.18965244341033705,12,27.5736265,3.48066219,0.75,Homo sapiens,Native Californian
Premolar,BRK125827,1.2630800625471985,8,27.5736265,3.48066219,0.75,Homo sapiens,Native Californian
Anterior,BRK125832,0.666572950475236,6,45.6,10.4,0.75,Homo sapiens,Native Californian
Posterior,BRK125832,0.6942335532082845,6,45.6,10.4,0.75,Homo sapiens,Native Californian
Premolar,BRK125832,0.4857680795750876,4,45.6,10.4,0.75,Homo sapiens,Native Californian
Anterior,BRK126049,0.6474002876773092,12,29.2954458,3.75801123,0.5,Homo sapiens,Native Californian
Posterior,BRK126049,1.0684041912722693,11,29.2954458,3.75801123,0.5,Homo sapiens,Native Californian
Premolar,BRK126049,0.8283169040486938,8,29.2954458,3.75801123,0.5,Homo sapiens,Native Californian
Anterior,BRK126054,1.0298008143391157,6,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian
Posterior,BRK126054,1.0427400745994524,5,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian
Premolar,BRK126054,1.415723813274485,4,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian
Anterior,BRK126076,0.7685837019699502,6,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian
Posterior,BRK126076,0.3273896582914301,6,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian
Premolar,BRK126076,1.3171269732192958,4,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian
Anterior,BRK126087,0.7729790158528241,12,20.1761807,2.50774612,0.5,Homo sapiens,Native Californian
Posterior,BRK126087,1.335555591825845,12,20.1761807,2.50774612,0.5,Homo sapiens,Native Californian
Premolar,BRK126087,1.0510869303337305,8,20.1761807,2.50774612,0.5,Homo sapiens,Native Californian
Anterior,BRK126089,0.8509225114027911,12,26.6808313,3.54750963,0.75,Homo sapiens,Native Californian
Posterior,BRK126089,1.0376258306124129,12,26.6808313,3.54750963,0.75,Homo sapiens,Native Californian
Premolar,BRK126089,1.660952640409856,8,26.6808313,3.54750963,0.75,Homo sapiens,Native Californian
Anterior,BRK126092,1.709958641751915,12,37.5219157,5.09801939,0.75,Homo sapiens,Native Californian
Posterior,BRK126092,0.9289313740226945,12,37.5219157,5.09801939,0.75,Homo sapiens,Native Californian
Premolar,BRK126092,0.9642594694706272,8,37.5219157,5.09801939,0.75,Homo sapiens,Native Californian
Anterior,BRK126094,1.3206351938101029,12,25.9155783,3.42374303,0.75,Homo sapiens,Native Californian
Posterior,BRK126094,0.5729475625032785,12,25.9155783,3.42374303,0.75,Homo sapiens,Native Californian
Premolar,BRK126094,1.0315158265317443,8,25.9155783,3.42374303,0.75,Homo sapiens,Native Californian
Anterior,BRK126100,0.8918780913294189,12,25.0865542,3.08319431,0.25,Homo sapiens,Native Californian
Posterior,BRK126100,1.024061067170665,12,25.0865542,3.08319431,0.25,Homo sapiens,Native Californian
Premolar,BRK126100,0.5777296740913748,8,25.0865542,3.08319431,0.25,Homo sapiens,Native Californian
Anterior,BRK126104,0.2835416022891818,12,23.6198193,3.05433283,0.75,Homo sapiens,Native Californian
Posterior,BRK126104,0.09547567935994716,12,23.6198193,3.05433283,0.75,Homo sapiens,Native Californian
Premolar,BRK126104,0.46723766063362593,8,23.6198193,3.05433283,0.75,Homo sapiens,Native Californian
Anterior,BRK126107,0.7234987243493457,12,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian
Posterior,BRK126107,0.7878777439490593,12,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian
Premolar,BRK126107,1.6555911886076686,8,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian
Anterior,BRK126113,1.3322102472242738,12,32.9941687,4.35806278,0.75,Homo sapiens,Native Californian
Posterior,BRK126113,0.5276521363685343,12,32.9941687,4.35806278,0.75,Homo sapiens,Native Californian
Premolar,BRK126113,1.037210558026063,8,32.9941687,4.35806278,0.75,Homo sapiens,Native Californian
Anterior,BRK126117,0.743571803672038,12,26.2982048,3.48559185,0.25,Homo sapiens,Native Californian
Posterior,BRK126117,0.7913120508117255,12,26.2982048,3.48559185,0.25,Homo sapiens,Native Californian
Premolar,BRK126117,0.9740378965054851,8,26.2982048,3.48559185,0.25,Homo sapiens,Native Californian
Anterior,BRK126118,1.1428191489660744,12,26.6808313,3.54750963,0.25,Homo sapiens,Native Californian
Posterior,BRK126118,0.7699560893653017,12,26.6808313,3.54750963,0.25,Homo sapiens,Native Californian
Premolar,BRK126118,1.3158155800192857,8,26.6808313,3.54750963,0.25,Homo sapiens,Native Californian
Anterior,BRK126121,0.45768524097992813,12,36.5653494,4.94131337,0.25,Homo sapiens,Native Californian
Posterior,BRK126121,0.9044057749430026,12,36.5653494,4.94131337,0.25,Homo sapiens,Native Californian
Premolar,BRK126121,1.912526737076559,8,36.5653494,4.94131337,0.25,Homo sapiens,Native Californian
Anterior,BRK126124,0.9887255759073638,12,22.0893133,2.81004779,0.75,Homo sapiens,Native Californian
Posterior,BRK126124,1.4595108586475667,12,22.0893133,2.81004779,0.75,Homo sapiens,Native Californian
Premolar,BRK126124,0.937544245867727,8,22.0893133,2.81004779,0.75,Homo sapiens,Native Californian
Anterior,BRK126125,1.1278825147382512,5,41.1,10.0,0.25,Homo sapiens,Native Californian
Posterior,BRK126125,0.8798489814534697,6,41.1,10.0,0.25,Homo sapiens,Native Californian
Premolar,BRK126125,0.8356450707448495,4,41.1,10.0,0.25,Homo sapiens,Native Californian
Anterior,BRK126243,0.598693395783754,10,25.5967229,3.16436617,0.75,Homo sapiens,Native Californian
Posterior,BRK126243,1.0693421238643426,12,25.5967229,3.16436617,0.75,Homo sapiens,Native Californian
Premolar,BRK126243,0.5706615295396675,8,25.5967229,3.16436617,0.75,Homo sapiens,Native Californian
Anterior,BRK126244,1.1608758852454395,11,26.1068916,3.45465859,0.75,Homo sapiens,Native Californian
Posterior,BRK126244,1.3241547376988774,12,26.1068916,3.45465859,0.75,Homo sapiens,Native Californian
Premolar,BRK126244,1.0445333540937591,8,26.1068916,3.45465859,0.75,Homo sapiens,Native Californian
Anterior,BRK126247,0.7905787596984888,12,39.6263614,5.44334199,0.25,Homo sapiens,Native Californian
Posterior,BRK126247,1.0785483437007106,12,39.6263614,5.44334199,0.25,Homo sapiens,Native Californian
Premolar,BRK126247,0.7818549042380193,8,39.6263614,5.44334199,0.25,Homo sapiens,Native Californian
Anterior,BRK126248,1.2659006214122437,12,28.5939639,3.85801676,0.25,Homo sapiens,Native Californian
Posterior,BRK126248,0.18945782518760645,12,28.5939639,3.85801676,0.25,Homo sapiens,Native Californian
Premolar,BRK126248,0.771376502710227,8,28.5939639,3.85801676,0.25,Homo sapiens,Native Californian
Anterior,BRK126250,0.1274432801374168,12,26.2982048,3.48559185,0.25,Homo sapiens,Native Californian
Posterior,BRK126250,0.3203080413867727,11,26.2982048,3.48559185,0.25,Homo sapiens,Native Californian
Premolar,BRK126250,1.4325303667138285,7,26.2982048,3.48559185,0.25,Homo sapiens,Native Californian
Anterior,BRK126251,1.2501983180802896,12,29.9331566,4.07615043,0.75,Homo sapiens,Native Californian
Posterior,BRK126251,0.6220363624691292,12,29.9331566,4.07615043,0.75,Homo sapiens,Native Californian
Premolar,BRK126251,0.3174125963484846,8,29.9331566,4.07615043,0.75,Homo sapiens,Native Californian
Anterior,BRK126252,-0.25136705797709435,12,22.4719398,2.87094128,0.25,Homo sapiens,Native Californian
Posterior,BRK126252,0.6905006535124857,12,22.4719398,2.87094128,0.25,Homo sapiens,Native Californian
Premolar,BRK126252,1.843566819192564,8,22.4719398,2.87094128,0.25,Homo sapiens,Native Californian
Anterior,BRK126256,1.0711250391430158,12,32.0376024,4.41997173,0.25,Homo sapiens,Native Californian
Posterior,BRK126256,0.684246217431006,12,32.0376024,4.41997173,0.25,Homo sapiens,Native Californian
Premolar,BRK126256,1.0828723284940212,8,32.0376024,4.41997173,0.25,Homo sapiens,Native Californian
Anterior,BRK126259,0.29467157112638886,12,32.1651446,4.22315152,0.25,Homo sapiens,Native Californian
Posterior,BRK126259,0.7862703367302225,11,32.1651446,4.22315152,0.25,Homo sapiens,Native Californian
Premolar,BRK126259,0.940639915386355,8,32.1651446,4.22315152,0.25,Homo sapiens,Native Californian
Anterior,BRK126260,0.868443452172393,12,36.3740361,4.90999368,0.25,Homo sapiens,Native Californian
Posterior,BRK126260,1.2095912446266497,12,36.3740361,4.90999368,0.25,Homo sapiens,Native Californian
Premolar,BRK126260,1.036018854537654,8,36.3740361,4.90999368,0.25,Homo sapiens,Native Californian
Anterior,BRK126261,1.1619421464342676,12,32.3564578,4.25426601,0.25,Homo sapiens,Native Californian
Posterior,BRK126261,0.6341384571848145,12,32.3564578,4.25426601,0.25,Homo sapiens,Native Californian
Premolar,BRK126261,1.2512216471272737,8,32.3564578,4.25426601,0.25,Homo sapiens,Native Californian
Anterior,BRK126264,1.5356538201389456,12,37.1392892,5.035316,0.25,Homo sapiens,Native Californian
Posterior,BRK126264,0.524517132075168,9,37.1392892,5.035316,0.25,Homo sapiens,Native Californian
Premolar,BRK126264,0.5565946054293226,8,37.1392892,5.035316,0.25,Homo sapiens,Native Californian
Anterior,BRK126266,1.4216070717051923,12,36.5653494,4.94131337,0.5,Homo sapiens,Native Californian
Posterior,BRK126266,0.8275000674850612,12,36.5653494,4.94131337,0.5,Homo sapiens,Native Californian
Premolar,BRK126266,1.4480758960706495,8,36.5653494,4.94131337,0.5,Homo sapiens,Native Californian
Anterior,BRK126271,0.7297775898827287,11,25.8518072,3.20502776,0.5,Homo sapiens,Native Californian
Posterior,BRK126271,1.4680039179418314,12,25.8518072,3.20502776,0.5,Homo sapiens,Native Californian
Premolar,BRK126271,0.9530922947655858,8,25.8518072,3.20502776,0.5,Homo sapiens,Native Californian
Posterior,BRK126291,1.002399813179713,7,22.0893133,2.81004779,0.5,Homo sapiens,Native Californian
Anterior,BRK126292,1.5106703834900301,12,36.5653494,4.94131337,0.5,Homo sapiens,Native Californian
Posterior,BRK126292,0.7611981265592427,11,36.5653494,4.94131337,0.5,Homo sapiens,Native Californian
Premolar,BRK126292,0.5358098279740309,8,36.5653494,4.94131337,0.5,Homo sapiens,Native Californian
Anterior,BRK126472,0.7274322913734711,12,28.5939639,3.85801676,0.25,Homo sapiens,Native Californian
Posterior,BRK126472,1.0779135823621349,12,28.5939639,3.85801676,0.25,Homo sapiens,Native Californian
