feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9
Premolar,BM1936.12.28.2,-0.07348243705004937,8,18.5922731,3.4773143,1.0,Papio,East Africa
Anterior,BM1938.7.17.1,-0.08692541613267621,12,32.6684551,6.16831052,1.0,Papio,Central Africa
Posterior,BM1938.7.17.1,0.15062178578017593,12,32.6684551,6.16831052,1.0,Papio,Central Africa
Premolar,BM1938.7.17.1,-0.22459627791093145,8,32.6684551,6.16831052,1.0,Papio,Central Africa
Anterior,BM1939.1005,0.24221741017740106,6,14.1715222,3.88831042,1.0,Pongo,Borneo
Posterior,BM1939.1005,0.5000716862997008,6,14.1715222,3.88831042,1.0,Pongo,Borneo
Premolar,BM1939.1005,0.09160113648625379,4,14.1715222,3.88831042,1.0,Pongo,Borneo
Anterior,BM1939.1006,0.18514493022455739,6,11.2611071,2.86641,1.0,Pongo,Borneo
Posterior,BM1939.1006,0.042870741969199856,6,11.2611071,2.86641,1.0,Pongo,Borneo
Premolar,BM1939.1006,0.01758407035213227,4,11.2611071,2.86641,1.0,Pongo,Borneo
Anterior,BM1939.1007,-0.3262562702602135,12,9.80589949,2.35865298,0.0,Pongo,Borneo
Posterior,BM1939.1007,0.16834360578261282,12,9.80589949,2.35865298,0.0,Pongo,Borneo
Premolar,BM1939.1007,-0.028810201449428613,8,9.80589949,2.35865298,0.0,Pongo,Borneo
Anterior,BM1939.1008,1.0148739468758603,12,11.2611071,2.86641,0.0,Pongo,Borneo
Posterior,BM1939.1008,0.7671989043148493,12,11.2611071,2.86641,0.0,Pongo,Borneo
Premolar,BM1939.1008,0.20138783161997345,8,11.2611071,2.86641,0.0,Pongo,Borneo
Anterior,BM1939.1021,-0.3235732063479807,12,20.6073056,3.87558812,1.0,Papio,West Africa
Posterior,BM1939.1021,-0.49002972845125203,12,20.6073056,3.87558812,1.0,Papio,West Africa
Premolar,BM1939.1021,0.6075428489124046,8,20.6073056,3.87558812,1.0,Papio,West Africa
Anterior,BM1962.25,0.16519189523208086,12,19.8012926,3.71619727,0.0,Papio,East Africa
Posterior,BM1962.25,0.2687735106359159,12,19.8012926,3.71619727,0.0,Papio,East Africa
Premolar,BM1962.25,-0.7912413708635088,8,19.8012926,3.71619727,0.0,Papio,East Africa
Anterior,BM1964.2174,0.48189580826513534,12,19.3982861,3.63654073,0.0,Papio,East Africa
Posterior,BM1964.2174,0.25651726409926234,12,19.3982861,3.63654073,0.0,Papio,East Africa
Premolar,BM1964.2174,-0.48908594431765895,8,19.3982861,3.63654073,0.0,Papio,East Africa
Anterior,BM1971.2353,-0.1846670157087805,6,22.6223381,4.27445115,1.0,Papio,West Africa
Posterior,BM1971.2353,0.16565310744574127,6,22.6223381,4.27445115,1.0,Papio,West Africa
Premolar,BM1971.2353,0.06499880987012999,4,22.6223381,4.27445115,1.0,Papio,West Africa
Anterior,BM1971.2354,-0.09921055128695044,7,21.0103121,3.95531929,1.0,Papio,West Africa
Posterior,BM1971.2354,-0.009308965254639666,6,21.0103121,3.95531929,1.0,Papio,West Africa
Premolar,BM1971.2354,-0.08005944267072952,4,21.0103121,3.95531929,1.0,Papio,West Africa
Anterior,BM1976.1408,0.09023518736200015,12,16.3543336,4.65756455,0.0,Pongo,Borneo
Posterior,BM1976.1408,0.71866436272443,13,16.3543336,4.65756455,0.0,Pongo,Borneo
Premolar,BM1976.1408,-1.2053896597691363,8,16.3543336,4.65756455,0.0,Pongo,Borneo
Anterior,BM1976.1409,-0.09530798028906451,12,13.9289876,3.80295048,0.0,Pongo,Borneo
Posterior,BM1976.1409,0.10164657984266666,12,13.9289876,3.80295048,0.0,Pongo,Borneo
Premolar,BM1976.1409,0.1585758589841612,8,13.9289876,3.80295048,0.0,Pongo,Borneo
Anterior,BM1976.1415,-0.1596619580806349,12,12.2312454,3.20634803,0.0,Pongo,Borneo
Posterior,BM1976.1415,-0.8194798431641479,12,12.2312454,3.20634803,0.0,Pongo,Borneo
Premolar,BM1976.1415,0.17382358306500684,8,12.2312454,3.20634803,0.0,Pongo,Borneo
Anterior,BM1976.1416,0.8405729168029843,12,11.5036417,2.95130863,0.0,Pongo,Borneo
Posterior,BM1976.1416,-0.7132937525160944,11,11.5036417,2.95130863,0.0,Pongo,Borneo
Premolar,BM1976.1416,0.42913124350869686,8,11.5036417,2.95130863,0.0,Pongo,Borneo
Anterior,BM1976.1417,-0.13898826824303795,6,11.2611071,2.86641,0.0,Pongo,Borneo
Posterior,BM1976.1417,-0.011675298176678735,7,11.2611071,2.86641,0.0,Pongo,Borneo
Premolar,BM1976.1417,-0.48412977980023764,3,11.2611071,2.86641,0.0,Pongo,Borneo
Anterior,BM1976.1418,-0.1418141824758452,12,11.2611071,2.86641,0.0,Pongo,Borneo
Posterior,BM1976.1418,0.6369749792097772,12,11.2611071,2.86641,0.0,Pongo,Borneo
Premolar,BM1976.1418,0.2951610970377394,8,11.2611071,2.86641,0.0,Pongo,Borneo
Anterior,BM1976.1419,0.8429368665832229,12,11.2611071,2.86641,0.0,Pongo,Borneo
Posterior,BM1976.1419,0.5785442803634308,12,11.2611071,2.86641,0.0,Pongo,Borneo
Premolar,BM1976.1419,0.22675510841901392,8,11.2611071,2.86641,0.0,Pongo,Borneo
Anterior,BM1976.1420,0.84847482954769,10,11.0185725,2.78157736,0.0,Pongo,Borneo
Posterior,BM1976.1420,0.22671054893465414,12,11.0185725,2.78157736,0.0,Pongo,Borneo
Premolar,BM1976.1420,0.4120546675304101,8,11.0185725,2.78157736,0.0,Pongo,Borneo
Anterior,BM1976.1421,-0.12376304514956693,12,10.7760379,2.69681693,0.0,Pongo,Borneo
Posterior,BM1976.1421,0.0492508867679027,12,10.7760379,2.69681693,0.0,Pongo,Borneo
Premolar,BM1976.1421,-0.31475706405511444,8,10.7760379,2.69681693,0.0,Pongo,Borneo
Anterior,BM1976.1422,0.48905005797862694,12,11.7461763,3.03626772,0.0,Pongo,Borneo
Posterior,BM1976.1422,-0.543881444855475,12,11.7461763,3.03626772,0.0,Pongo,Borneo
Premolar,BM1976.1422,0.3903096481985923,8,11.7461763,3.03626772,0.0,Pongo,Borneo
Anterior,BM1976.1423,-0.07329548422983975,12,11.2611071,2.86641,0.0,Pongo,Borneo
Posterior,BM1976.1423,0.5756069455978199,12,11.2611071,2.86641,0.0,Pongo,Borneo
Premolar,BM1976.1423,0.37530975493433993,8,11.2611071,2.86641,0.0,Pongo,Borneo
Anterior,BM1976.1424,0.8850255540106232,12,13.686453,3.71761878,1.0,Pongo,Borneo
Posterior,BM1976.1424,0.3657354424028065,12,13.686453,3.71761878,1.0,Pongo,Borneo
Premolar,BM1976.1424,-0.7314847963864772,8,13.686453,3.71761878,1.0,Pongo,Borneo
Anterior,BM1976.1425,-0.014357260524432175,12,11.5036417,2.95130863,1.0,Pongo,Borneo
Posterior,BM1976.1425,-0.5408813900710671,13,11.5036417,2.95130863,1.0,Pongo,Borneo
Premolar,BM1976.1425,-0.22940048696154358,8,11.5036417,2.95130863,1.0,Pongo,Borneo
Anterior,BM1976.1426,0.7375975594633662,12,11.9887109,3.12128232,1.0,Pongo,Borneo
Posterior,BM1976.1426,0.32130904113012854,12,11.9887109,3.12128232,1.0,Pongo,Borneo
Premolar,BM1976.1426,-0.3154749149643707,8,11.9887109,3.12128232,1.0,Pongo,Borneo
Anterior,BM1976.1427,-0.46546117400332776,12,14.4140568,3.97369678,0.0,Pongo,Borneo
Posterior,BM1976.1427,0.033163514986087925,12,14.4140568,3.97369678,0.0,Pongo,Borneo
Premolar,BM1976.1427,-0.5621094987178118,8,14.4140568,3.97369678,0.0,Pongo,Borneo
Anterior,BM1976.1428,-0.30223376575324334,12,12.7163146,3.37661729,1.0,Pongo,Borneo
Posterior,BM1976.1428,0.16620674172607786,12,12.7163146,3.37661729,1.0,Pongo,Borneo
Premolar,BM1976.1428,0.5680143826492853,8,12.7163146,3.37661729,1.0,Pongo,Borneo
Anterior,BM1976.1429,0.30759990989768765,12,9.80589949,2.35865298,0.5,Pongo,Borneo
Posterior,BM1976.1429,-1.0741848636083762,12,9.80589949,2.35865298,0.5,Pongo,Borneo
Premolar,BM1976.1429,0.16256521083122172,8,9.80589949,2.35865298,0.5,Pongo,Borneo
Anterior,BM1976.1430,0.05186563376006483,12,10.5335033,2.61213574,0.0,Pongo,Borneo
Posterior,BM1976.1430,0.2147498046521496,12,10.5335033,2.61213574,0.0,Pongo,Borneo
Premolar,BM1976.1430,0.7876178837496581,8,10.5335033,2.61213574,0.0,Pongo,Borneo
Anterior,BM1976.1431,-0.9655254911507284,12,12.47378,3.29146087,1.0,Pongo,Borneo
Posterior,BM1976.1431,-0.2640986762571568,12,12.47378,3.29146087,1.0,Pongo,Borneo
Premolar,BM1976.1431,0.29909248234703434,8,12.47378,3.29146087,1.0,Pongo,Borneo
Anterior,BM1976.1434,-0.73603705098993,12,11.5036417,2.95130863,1.0,Pongo,Borneo
Posterior,BM1976.1434,0.7207880214095684,12,11.5036417,2.95130863,1.0,Pongo,Borneo
Premolar,BM1976.1434,0.19305441515862376,8,11.5036417,2.95130863,1.0,Pongo,Borneo
Anterior,BM1976.1435,0.4209149965250328,12,9.0782957,2.10624751,1.0,Pongo,Borneo
Posterior,BM1976.1435,-0.2544931711608864,12,9.0782957,2.10624751,1.0,Pongo,Borneo
Premolar,BM1976.1435,0.40527713863737347,8,9.0782957,2.10624751,1.0,Pongo,Borneo
Anterior,BM1976.1436,0.5266375744676229,12,10.7760379,2.69681693,1.0,Pongo,Borneo
Posterior,BM1976.1436,0.12850304775915605,12,10.7760379,2.69681693,1.0,Pongo,Borneo
Premolar,BM1976.1436,0.12922864952665059,8,10.7760379,2.69681693,1.0,Pongo,Borneo
Anterior,BM1976.1437,0.14635406820409125,6,11.2611071,2.86641,1.0,Pongo,Borneo
Posterior,BM1976.1437,-0.39381350923309055,6,11.2611071,2.86641,1.0,Pongo,Borneo
Premolar,BM1976.1437,-0.05274900256592313,4,11.2611071,2.86641,1.0,Pongo,Borneo
Anterior,BM1976.1438,-0.05512841899457231,6,8.83576111,2.02242151,1.0,Pongo,Borneo
Posterior,BM1976.1438,0.2002192014008902,6,8.83576111,2.02242151,1.0,Pongo,Borneo
Premolar,BM1976.1438,0.493929250698684,4,8.83576111,2.02242151,1.0,Pongo,Borneo
Anterior,BM1976.1439,-0.4868159084918081,12,8.59322651,1.93878354,1.0,Pongo,Borneo
Posterior,BM1976.1439,-0.04201908451586577,12,8.59322651,1.93878354,1.0,Pongo,Borneo
Premolar,BM1976.1439,0.7234116984967863,8,8.59322651,1.93878354,1.0,Pongo,Borneo
Anterior,BM1976.1440,-0.33675297827754147,12,12.2312454,3.20634803,1.0,Pongo,Borneo
Posterior,BM1976.1440,-0.37423289235287593,12,12.2312454,3.20634803,1.0,Pongo,Borneo
Premolar,BM1976.1440,0.11393651526342179,8,12.2312454,3.20634803,1.0,Pongo,Borneo
Anterior,BM1976.1442,0.41986733840938323,12,10.7760379,2.69681693,1.0,Pongo,Borneo
Posterior,BM1976.1442,0.02298802242396901,12,10.7760379,2.69681693,1.0,Pongo,Borneo
Premolar,BM1976.1442,0.6507525585991728,8,10.7760379,2.69681693,1.0,Pongo,Borneo
Anterior,BM1976.1443,0.42577974480113256,12,11.7461763,3.03626772,1.0,Pongo,Borneo
Posterior,BM1976.1443,0.4186451361965505,14,11.7461763,3.03626772,1.0,Pongo,Borneo
Premolar,BM1976.1443,0.2815632680461832,8,11.7461763,3.03626772,1.0,Pongo,Borneo
Anterior,BM50a,1.1490548522530306,12,13.0001905,2.29036872,1.0,Papio,East Africa
Posterior,BM50a,-0.057753211807844235,12,13.0001905,2.29036872,1.0,Papio,East Africa
Premolar,BM50a,-0.9146165273867949,8,13.0001905,2.29036872,1.0,Papio,East Africa
Anterior,BRK125458,1.66631733826623,6,29.1041325,3.72712188,0.25,Homo sapiens,Native Californian
Posterior,BRK125458,0.6838600046004959,12,29.1041325,3.72712188,0.25,Homo sapiens,Native Californian
Premolar,BRK125458,0.9533413568452567,6,29.1041325,3.72712188,0.25,Homo sapiens,Native Californian
Anterior,BRK125462,1.5259001332607975,12,48.4791205,5.71046472,0.25,Homo sapiens,Native Californian
Posterior,BRK125462,0.138512442450766,12,48.4791205,5.71046472,0.25,Homo sapiens,Native Californian
Premolar,BRK125462,0.3055683935325221,8,48.4791205,5.71046472,0.25,Homo sapiens,Native Californian
Anterior,BRK125598,0.1389801464280318,11,27.6373976,3.70258313,0.75,Homo sapiens,Native Californian
Posterior,BRK125598,0.5235582263968106,9,27.6373976,3.70258313,0.75,Homo sapiens,Native Californian
Premolar,BRK125598,1.111412927224297,5,27.6373976,3.70258313,0.75,Homo sapiens,Native Californian
Anterior,BRK125610,1.151698981627511,12,23.0458795,2.9625106,0.5,Homo sapiens,Native Californian
Posterior,BRK125610,1.0335757735832727,11,23.0458795,2.9625106,0.5,Homo sapiens,Native Californian
Premolar,BRK125610,0.22880032079505075,8,23.0458795,2.9625106,0.5,Homo sapiens,Native Californian
Anterior,BRK125660,-0.19875332404467905,12,51.5,12.6,0.75,Homo sapiens,Native Californian
Posterior,BRK125660,0.927837460822918,11,51.5,12.6,0.75,Homo sapiens,Native Californian
Premolar,BRK125660,0.6771529379397269,8,51.5,12.6,0.75,Homo sapiens,Native Californian
Anterior,BRK125661,1.1208227950623584,12,32.3564578,4.25426601,0.75,Homo sapiens,Native Californian
Posterior,BRK125661,1.2363988901424197,12,32.3564578,4.25426601,0.75,Homo sapiens,Native Californian
Premolar,BRK125661,0.967807430307934,8,32.3564578,4.25426601,0.75,Homo sapiens,Native Californian
Anterior,BRK125666,1.2641196065443845,6,36.5653494,4.94131337,0.25,Homo sapiens,Native Californian
Posterior,BRK125666,1.0111517996350523,6,36.5653494,4.94131337,0.25,Homo sapiens,Native Californian
Premolar,BRK125666,1.1544991253391572,4,36.5653494,4.94131337,0.25,Homo sapiens,Native Californian
Anterior,BRK125670,0.5661845972891681,10,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian
Posterior,BRK125670,0.8163603607319384,7,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian
Premolar,BRK125670,0.9956973911393263,6,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian
Anterior,BRK125675,1.2928961456125787,12,36.9479759,5.00397466,0.5,Homo sapiens,Native Californian
Posterior,BRK125675,0.7143341406210713,12,36.9479759,5.00397466,0.5,Homo sapiens,Native Californian
Premolar,BRK125675,1.1502597651231448,9,36.9479759,5.00397466,0.5,Homo sapiens,Native Californian
Anterior,BRK125676,0.775275676744101,9,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian
Posterior,BRK125676,0.8459344407355139,12,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian
Premolar,BRK125676,1.2971798730795845,8,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian
Anterior,BRK125678,-0.047692089790864034,12,39.6263614,5.44334199,0.75,Homo sapiens,Native Californian
Posterior,BRK125678,0.28421061038936246,11,39.6263614,5.44334199,0.75,Homo sapiens,Native Californian
Premolar,BRK125678,0.19572406543177123,8,39.6263614,5.44334199,0.75,Homo sapiens,Native Californian
Anterior,BRK125679,-0.20995639180676928,12,32.7390843,4.31652929,0.75,Homo sapiens,Native Californian
Posterior,BRK125679,0.5787675861244372,12,32.7390843,4.31652929,0.75,Homo sapiens,Native Californian
Premolar,BRK125679,1.2590217748458246,8,32.7390843,4.31652929,0.75,Homo sapiens,Native Californian
Anterior,BRK125800,0.7662011913505544,10,28.5301928,3.63455838,0.75,Homo sapiens,Native Californian
Posterior,BRK125800,0.9961805238278522,12,28.5301928,3.63455838,0.75,Homo sapiens,Native Californian
Premolar,BRK125800,1.4209181703585463,7,28.5301928,3.63455838,0.75,Homo sapiens,Native Californian
Anterior,BRK125802,1.5345411141448069,7,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian
Posterior,BRK125802,0.8689975634271385,11,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian
Premolar,BRK125802,1.546881549024627,8,36.7566627,4.97264041,0.75,Homo sapiens,Native Californian
Anterior,BRK125810,0.9458351641479644,12,30.5070964,4.16980327,0.75,Homo sapiens,Native Californian
Posterior,BRK125810,0.5029452503507383,12,30.5070964,4.16980327,0.75,Homo sapiens,Native Californian
Premolar,BRK125810,0.6187262353166376,8,30.5070964,4.16980327,0.75,Homo sapiens,Native Californian
Anterior,BRK125811,0.1965097081782199,10,34.6522169,4.62847197,0.75,Homo sapiens,Native Californian
Posterior,BRK125811,0.47877128880930064,11,34.6522169,4.62847197,0.75,Homo sapiens,Native Californian
Premolar,BRK125811,0.7313557545742251,7,34.6522169,4.62847197,0.75,Homo sapiens,Native Californian
Anterior,BRK125821,1.2848231118211635,12,37.1392892,5.035316,0.75,Homo sapiens,Native Californian
Posterior,BRK125821,1.7218333629510838,12,37.1392892,5.035316,0.75,Homo sapiens,Native Californian
Premolar,BRK125821,0.24337282831344953,8,37.1392892,5.035316,0.75,Homo sapiens,Native Californian
Anterior,BRK125822,1.0891098179888419,12,30.3157831,4.13857528,0.25,Homo sapiens,Native Californian
Posterior,BRK125822,0.4061525877036577,12,30.3157831,4.13857528,0.25,Homo sapiens,Native Californian
Premolar,BRK125822,1.1281181648619492,8,30.3157831,4.13857528,0.25,Homo sapiens,Native Californian
Anterior,BRK125827,0.8394809125061625,12,27.5736265,3.48066219,0.75,Homo sapiens,Native Californian
Posterior,BRK125827,0.029569545608995385,12,27.5736265,3.48066219,0.75,Homo sapiens,Native Californian
Premolar,BRK125827,1.3442445169569501,8,27.5736265,3.48066219,0.75,Homo sapiens,Native Californian
Anterior,BRK125832,0.6136754906982063,6,45.6,10.4,0.75,Homo sapiens,Native Californian
Posterior,BRK125832,0.6475526720351077,6,45.6,10.4,0.75,Homo sapiens,Native Californian
Premolar,BRK125832,0.3922356523406313,4,45.6,10.4,0.75,Homo sapiens,Native Californian
Anterior,BRK126049,0.5901938702655252,12,29.2954458,3.75801123,0.5,Homo sapiens,Native Californian
Posterior,BRK126049,1.1058162420292916,11,29.2954458,3.75801123,0.5,Homo sapiens,Native Californian
Premolar,BRK126049,0.8117705683158981,8,29.2954458,3.75801123,0.5,Homo sapiens,Native Californian
Anterior,BRK126054,1.0585369541120153,6,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian
Posterior,BRK126054,1.0743842467554636,5,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian
Premolar,BRK126054,1.5311941678101704,4,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian
Anterior,BRK126076,0.7386126354181595,6,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian
Posterior,BRK126076,0.19826249313437516,6,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian
Premolar,BRK126076,1.4104381936171606,4,35.8000964,4.81608016,0.5,Homo sapiens,Native Californian
Anterior,BRK126087,0.7439957735543655,12,20.1761807,2.50774612,0.5,Homo sapiens,Native Californian
Posterior,BRK126087,1.4330085497423637,12,20.1761807,2.50774612,0.5,Homo sapiens,Native Californian
Premolar,BRK126087,1.084607015508266,8,20.1761807,2.50774612,0.5,Homo sapiens,Native Californian
Anterior,BRK126089,0.8394566699875208,12,26.6808313,3.54750963,0.75,Homo sapiens,Native Californian
Posterior,BRK126089,1.0681206026612915,12,26.6808313,3.54750963,0.75,Homo sapiens,Native Californian
Premolar,BRK126089,1.8315369161615904,8,26.6808313,3.54750963,0.75,Homo sapiens,Native Californian
Anterior,BRK126092,1.891556764972687,12,37.5219157,5.09801939,0.75,Homo sapiens,Native Californian
Posterior,BRK126092,0.9349976244043384,12,37.5219157,5.09801939,0.75,Homo sapiens,Native Californian
Premolar,BRK126092,0.9782655281202266,8,37.5219157,5.09801939,0.75,Homo sapiens,Native Californian
Anterior,BRK126094,1.4147348687934618,12,25.9155783,3.42374303,0.75,Homo sapiens,Native Californian
Posterior,BRK126094,0.4990082769475036,12,25.9155783,3.42374303,0.75,Homo sapiens,Native Californian
Premolar,BRK126094,1.0606374064993112,8,25.9155783,3.42374303,0.75,Homo sapiens,Native Californian
Anterior,BRK126100,0.8896168064575264,12,25.0865542,3.08319431,0.25,Homo sapiens,Native Californian
Posterior,BRK126100,1.0515072282043707,12,25.0865542,3.08319431,0.25,Homo sapiens,Native Californian
Premolar,BRK126100,0.5048651435894469,8,25.0865542,3.08319431,0.25,Homo sapiens,Native Californian
Anterior,BRK126104,0.1445598114251304,12,23.6198193,3.05433283,0.75,Homo sapiens,Native Californian
Posterior,BRK126104,-0.08577296316597549,12,23.6198193,3.05433283,0.75,Homo sapiens,Native Californian
Premolar,BRK126104,0.3695406167773385,8,23.6198193,3.05433283,0.75,Homo sapiens,Native Californian
Anterior,BRK126107,0.6833950403005195,12,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian
Posterior,BRK126107,0.7622429143804873,12,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian
Premolar,BRK126107,1.8249705055636483,8,23.6198193,3.05433283,0.25,Homo sapiens,Native Californian
Anterior,BRK126113,1.4289113560985518,12,32.9941687,4.35806278,0.75,Homo sapiens,Native Californian
Posterior,BRK126113,0.4435329360914791,12,32.9941687,4.35806278,0.75,Homo sapiens,Native Californian
Premolar,BRK126113,1.0676119996909303,8,32.9941687,4.35806278,0.75,Homo sapiens,Native Californian
Anterior,BRK126117,0.7079794412540235,12,26.2982048,3.48559185,0.25,Homo sapiens,Native Californian
Posterior,BRK126117,0.7664490640973227,12,26.2982048,3.48559185,0.25,Homo sapiens,Native Californian
Premolar,BRK126117,0.9902416064814457,8,26.2982048,3.48559185,0.25,Homo sapiens,Native Californian
Anterior,BRK126118,1.1969555798196012,12,26.6808313,3.54750963,0.25,Homo sapiens,Native Californian
Posterior,BRK126118,0.7402934598421785,12,26.6808313,3.54750963,0.25,Homo sapiens,Native Californian
Premolar,BRK126118,1.4088320715210703,8,26.6808313,3.54750963,0.25,Homo sapiens,Native Californian
Anterior,BRK126121,0.357841339797092,12,36.5653494,4.94131337,0.25,Homo sapiens,Native Californian
Posterior,BRK126121,0.9049600227136795,12,36.5653494,4.94131337,0.25,Homo sapiens,Native Californian
Premolar,BRK126121,2.139651000829107,8,36.5653494,4.94131337,0.25,Homo sapiens,Native Californian
Anterior,BRK126124,1.0082302665015404,12,22.0893133,2.81004779,0.75,Homo sapiens,Native Californian
Posterior,BRK126124,1.584822127064243,12,22.0893133,2.81004779,0.75,Homo sapiens,Native Californian
Premolar,BRK126124,0.945546195024495,8,22.0893133,2.81004779,0.75,Homo sapiens,Native Californian
Anterior,BRK126125,1.1786620136532229,5,41.1,10.0,0.25,Homo sapiens,Native Californian
Posterior,BRK126125,0.8748842158295518,6,41.1,10.0,0.25,Homo sapiens,Native Californian
Premolar,BRK126125,0.8207457028937173,4,41.1,10.0,0.25,Homo sapiens,Native Californian
Anterior,BRK126243,0.5305403542174689,10,25.5967229,3.16436617,0.75,Homo sapiens,Native Californian
Posterior,BRK126243,1.1069649701611444,12,25.5967229,3.16436617,0.75,Homo sapiens,Native Californian
Premolar,BRK126243,0.496208469799489,8,25.5967229,3.16436617,0.75,Homo sapiens,Native Californian
Anterior,BRK126244,1.219070474971824,11,26.1068916,3.45465859,0.75,Homo sapiens,Native Californian
Posterior,BRK126244,1.4190454121208762,12,26.1068916,3.45465859,0.75,Homo sapiens,Native Californian
Premolar,BRK126244,1.0765805566190876,8,26.1068916,3.45465859,0.75,Homo sapiens,Native Californian
Anterior,BRK126247,0.7655509695671491,12,39.6263614,5.44334199,0.25,Homo sapiens,Native Californian
Posterior,BRK126247,1.1182402406906395,12,39.6263614,5.44334199,0.25,Homo sapiens,Native Californian
Premolar,BRK126247,0.7548664723331775,8,39.6263614,5.44334199,0.25,Homo sapiens,Native Californian
Anterior,BRK126248,1.3476989819613725,12,28.5939639,3.85801676,0.25,Homo sapiens,Native Californian
Posterior,BRK126248,0.02933118793882661,12,28.5939639,3.85801676,0.25,Homo sapiens,Native Californian
Premolar,BRK126248,0.742033103801632,8,28.5939639,3.85801676,0.25,Homo sapiens,Native Californian
Anterior,BRK126250,-0.04662080806307567,12,26.2982048,3.48559185,0.25,Homo sapiens,Native Californian
Posterior,BRK126250,0.18958931914923627,11,26.2982048,3.48559185,0.25,Homo sapiens,Native Californian
Premolar,BRK126250,1.5517779079407752,7,26.2982048,3.48559185,0.25,Homo sapiens,Native Californian
Anterior,BRK126251,1.3284676664865265,12,29.9331566,4.07615043,0.75,Homo sapiens,Native Californian
Posterior,BRK126251,0.5591295329484469,12,29.9331566,4.07615043,0.75,Homo sapiens,Native Californian
Premolar,BRK126251,0.18604313768819658,8,29.9331566,4.07615043,0.75,Homo sapiens,Native Californian
Anterior,BRK126252,-0.510566826898937,12,22.4719398,2.87094128,0.25,Homo sapiens,Native Californian
Posterior,BRK126252,0.6429808222772588,12,22.4719398,2.87094128,0.25,Homo sapiens,Native Californian
Premolar,BRK126252,2.055192695069099,8,22.4719398,2.87094128,0.25,Homo sapiens,Native Californian
Anterior,BRK126256,1.1091485865048252,12,32.0376024,4.41997173,0.25,Homo sapiens,Native Californian
Posterior,BRK126256,0.63532073376302,12,32.0376024,4.41997173,0.25,Homo sapiens,Native Californian
Premolar,BRK126256,1.123536018890222,8,32.0376024,4.41997173,0.25,Homo sapiens,Native Californian
Anterior,BRK126259,0.15819118367724805,12,32.1651446,4.22315152,0.25,Homo sapiens,Native Californian
Posterior,BRK126259,0.7602742506329792,11,32.1651446,4.22315152,0.25,Homo sapiens,Native Californian
Premolar,BRK126259,0.9493376003909579,8,32.1651446,4.22315152,0.25,Homo sapiens,Native Californian
Anterior,BRK126260,0.8609153523370465,12,36.3740361,4.90999368,0.25,Homo sapiens,Native Californian
Posterior,BRK126260,1.2787343615319593,12,36.3740361,4.90999368,0.25,Homo sapiens,Native Californian
Premolar,BRK126260,1.066152466955282,8,36.3740361,4.90999368,0.25,Homo sapiens,Native Californian
Anterior,BRK126261,1.2203763728944055,12,32.3564578,4.25426601,0.25,Homo sapiens,Native Californian
Posterior,BRK126261,0.5739515113845779,12,32.3564578,4.25426601,0.25,Homo sapiens,Native Californian
Premolar,BRK126261,1.3297209834885666,8,32.3564578,4.25426601,0.25,Homo sapiens,Native Californian
Anterior,BRK126264,1.6780778286433766,12,37.1392892,5.035316,0.25,Homo sapiens,Native Californian
Posterior,BRK126264,0.4396933556613881,9,37.1392892,5.035316,0.25,Homo sapiens,Native Californian
Premolar,BRK126264,0.47898007663908937,8,37.1392892,5.035316,0.25,Homo sapiens,Native Californian
Anterior,BRK126266,1.5383996584002506,12,36.5653494,4.94131337,0.5,Homo sapiens,Native Californian
Posterior,BRK126266,0.8107701519238238,12,36.5653494,4.94131337,0.5,Homo sapiens,Native Californian
Premolar,BRK126266,1.5708172152936086,8,36.5653494,4.94131337,0.5,Homo sapiens,Native Californian
Anterior,BRK126271,0.6910850486606878,11,25.8518072,3.20502776,0.5,Homo sapiens,Native Californian
Posterior,BRK126271,1.5952239578773184,12,25.8518072,3.20502776,0.5,Homo sapiens,Native Californian
Premolar,BRK126271,0.9645885881722932,8,25.8518072,3.20502776,0.5,Homo sapiens,Native Californian
Posterior,BRK126291,1.0249777184710418,7,22.0893133,2.81004779,0.5,Homo sapiens,Native Californian
Anterior,BRK126292,1.6474794927378806,12,36.5653494,4.94131337,0.5,Homo sapiens,Native Californian
Posterior,BRK126292,0.7295671898116196,11,36.5653494,4.94131337,0.5,Homo sapiens,Native Californian
Premolar,BRK126292,0.4535240270477052,8,36.5653494,4.94131337,0.5,Homo sapiens,Native Californian
Anterior,BRK126472,0.6882126563395922,12,28.5939639,3.85801676,0.25,Homo sapiens,Native Californian
Posterior,BRK126472,1.1174628199966612,12,28.5939639,3.85801676,0.25,Homo sapiens,Native Californian
