feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10
1905,1.2572822520457458,female,27.0,7.0,yes,3,12,1,4
1908,1.306031355988011,female,42.0,15.0,yes,2,14,1,4
1916,0.9386313705069934,female,42.0,15.0,yes,4,14,5,4
1918,1.2234923111465397,male,27.0,7.0,yes,4,14,3,3
1920,1.9654704688360956,male,27.0,7.0,yes,2,20,6,2
1930,1.5423401331368416,female,42.0,15.0,yes,3,12,3,3
1940,1.8974357968226654,male,27.0,4.0,yes,3,16,3,5
1947,1.9202399760900075,female,27.0,7.0,yes,3,14,1,4
1949,1.8177749734783228,female,22.0,1.5,no,2,14,4,5
1951,1.4370662132210676,female,27.0,4.0,yes,4,14,1,4
1952,-0.10030741095924811,female,22.0,4.0,no,4,14,5,5
1960,1.6440076969436523,female,22.0,1.5,no,2,16,4,5
9001,0.6850002020731402,male,47.0,15.0,no,4,14,5,4
9012,2.4362986543097174,male,37.0,10.0,yes,2,18,6,2
9023,1.9349504920432714,male,37.0,15.0,yes,3,17,5,4
9029,1.5821803026811683,female,27.0,4.0,yes,2,16,1,4
6,1.1514143003201838,male,27.0,1.5,no,3,18,4,4
12,3.009779091342115,female,27.0,4.0,yes,3,17,1,5
43,3.09614737030823,male,37.0,15.0,yes,5,18,6,2
53,1.7196632848481452,female,32.0,10.0,yes,3,17,5,2
67,1.02211327244007,male,22.0,0.125,no,4,16,5,5
79,2.4100029137306316,female,22.0,1.5,yes,2,14,1,5
122,1.0922766730304103,male,37.0,15.0,yes,4,14,5,2
126,1.140646016386143,female,22.0,1.5,no,2,14,3,4
133,1.6543605021557615,male,37.0,15.0,yes,2,18,6,4
138,1.887320054442879,female,32.0,15.0,yes,4,12,3,2
154,1.1007046764662531,female,37.0,15.0,yes,4,14,4,2
159,0.5822270051997227,female,42.0,15.0,yes,3,17,1,4
174,0.25077923042215433,female,42.0,15.0,yes,5,9,4,1
176,0.9059733215198059,male,37.0,10.0,yes,2,20,6,2
181,1.3576083546388473,female,32.0,15.0,yes,3,14,1,2
182,0.711257751540894,male,27.0,4.0,no,1,18,6,5
186,3.0003300575047573,male,37.0,10.0,yes,2,18,7,3
189,1.6705904905058415,female,27.0,4.0,no,3,17,5,5
204,1.012447919547985,male,42.0,15.0,yes,4,16,5,5
215,1.9104947445493887,female,47.0,15.0,yes,5,14,4,5
232,1.3929851914990978,female,27.0,4.0,yes,3,18,5,4
233,1.4771227026192524,female,27.0,7.0,yes,5,14,1,4
252,1.7991591141404135,male,27.0,1.5,yes,3,17,5,4
253,2.0966195454663117,female,27.0,7.0,yes,4,14,6,2
274,1.4394849116287167,female,42.0,15.0,yes,4,16,5,4
275,2.4015088163345033,female,27.0,10.0,yes,4,12,7,3
287,0.12932579569935232,male,27.0,1.5,no,2,18,5,2
288,0.9166269963811039,male,32.0,4.0,no,4,20,6,4
325,3.4531538039594096,female,27.0,7.0,yes,3,14,1,3
328,1.8250447109490964,female,32.0,10.0,yes,4,14,1,4
344,2.65475767506213,male,27.0,4.0,yes,2,18,7,2
353,0.9750303066483446,female,17.5,0.75,no,5,14,4,5
354,2.0702951901531947,female,32.0,10.0,yes,4,18,1,5
367,1.6331603738239613,female,32.0,7.0,yes,2,17,6,4
369,1.5552553094048667,male,37.0,15.0,yes,2,20,6,4
390,0.37783886179482506,female,37.0,10.0,no,1,20,5,3
392,1.9671234831924018,female,32.0,10.0,yes,2,16,5,5
423,1.0882477637678742,male,52.0,15.0,yes,2,20,6,4
432,2.128442775141966,female,42.0,15.0,yes,1,12,1,3
436,2.4162057652201345,male,52.0,15.0,yes,2,20,6,3
483,1.9234004556106163,male,37.0,15.0,yes,3,18,6,5
513,0.7160180273305938,female,22.0,4.0,no,3,12,3,4
516,1.9833485442313727,male,27.0,7.0,yes,1,18,6,2
518,1.4604554077750944,male,27.0,4.0,yes,3,18,5,5
520,2.313538589188974,male,47.0,15.0,yes,4,17,6,5
526,0.41641356022638876,female,42.0,15.0,yes,4,12,1,1
528,0.6821759295686232,male,27.0,4.0,no,3,14,3,4
553,0.30711899670005094,female,32.0,7.0,yes,4,18,4,5
576,0.6470242541408662,male,32.0,0.417,yes,3,12,3,4
611,2.607207199810925,male,47.0,15.0,yes,5,16,5,4
625,2.2858648170499514,male,37.0,15.0,yes,2,20,5,4
635,1.1787908764637705,male,22.0,4.0,yes,2,17,6,4
646,-0.11789100573442446,male,27.0,4.0,no,2,14,4,5
657,-0.3604971331930673,female,52.0,15.0,yes,5,16,1,3
659,0.5396401642778312,male,27.0,4.0,no,3,14,3,3
666,3.3316187008663602,female,27.0,10.0,yes,4,16,1,4
679,1.9702656967977636,male,32.0,7.0,yes,3,14,7,4
729,1.28842965458578,male,32.0,7.0,yes,2,18,4,1
755,1.231156822547244,male,22.0,1.5,no,1,14,3,2
758,0.6018424854897062,male,22.0,4.0,yes,3,18,6,4
770,1.4682371752076349,male,42.0,15.0,yes,4,20,6,4
786,1.7402984425653498,female,57.0,15.0,yes,1,18,5,4
797,1.613059245233027,female,32.0,4.0,yes,3,18,5,2
811,2.214298826110154,male,27.0,4.0,yes,1,16,4,4
834,1.908394483836147,male,32.0,7.0,yes,4,16,1,4
858,2.1303219560848197,male,57.0,15.0,yes,1,17,4,4
885,1.2001196334293298,female,42.0,15.0,yes,4,14,5,2
893,2.287668334296485,male,37.0,10.0,yes,1,18,5,3
927,2.788952189188902,male,42.0,15.0,yes,3,17,6,1
928,1.006922781443378,female,52.0,15.0,yes,3,14,4,4
933,1.063456187379561,female,27.0,7.0,yes,3,17,5,3
951,2.587955961907428,male,32.0,7.0,yes,2,12,4,2
968,0.7810882171721731,male,22.0,4.0,no,4,14,2,5
972,2.634604673169224,male,27.0,7.0,yes,3,18,6,4
975,1.3686742403493088,female,37.0,15.0,yes,1,18,5,5
977,2.6697258604744185,female,32.0,15.0,yes,3,17,1,3
981,1.0024322204510234,female,27.0,7.0,no,2,17,5,5
986,1.8491442152351867,female,32.0,7.0,yes,3,17,5,3
1002,2.7449213283364804,male,32.0,1.5,yes,2,14,2,4
1007,1.4240498597147917,female,42.0,15.0,yes,4,14,1,2
1011,1.0268250522461873,male,32.0,10.0,yes,3,14,5,4
1035,1.364540881365528,male,37.0,4.0,yes,1,20,6,3
1050,1.982229839524487,female,27.0,4.0,yes,2,16,5,3
1056,0.5985509356026122,female,42.0,15.0,yes,3,14,4,3
1057,2.109166552516744,male,27.0,10.0,yes,5,20,6,5
1075,1.3026915646536725,male,37.0,10.0,yes,2,20,6,2
1080,2.459075658025198,female,27.0,7.0,yes,1,14,3,3
1125,0.030499976294555253,female,27.0,7.0,yes,4,12,1,2
1131,1.132794558195069,male,32.0,10.0,yes,2,14,4,4
1138,0.5157883452218208,female,17.5,0.75,yes,2,12,1,3
1150,1.1055996706318365,female,32.0,15.0,yes,3,18,5,4
1163,1.0820895652257854,female,22.0,7.0,no,4,14,4,3
1169,1.5492086478324505,male,32.0,7.0,yes,4,20,6,5
1198,1.498368029950085,male,27.0,4.0,yes,2,18,6,2
1204,1.5629500125714382,female,22.0,1.5,yes,5,14,5,3
1218,1.0517311704239827,female,32.0,15.0,no,3,17,5,1
1230,0.9806035679635013,female,42.0,15.0,yes,2,12,1,2
1236,2.1567351707165434,male,42.0,15.0,yes,3,20,5,4
1247,1.3666288974021712,male,32.0,10.0,no,2,18,4,2
1259,1.9360892144714699,female,32.0,15.0,yes,3,9,1,1
1294,2.053672849038318,male,57.0,15.0,yes,5,20,4,5
1353,1.8753281218479367,male,47.0,15.0,yes,4,20,6,4
1370,3.067414232475244,female,42.0,15.0,yes,2,17,6,3
1427,1.6123780518560784,male,37.0,15.0,yes,3,17,6,3
1445,1.4615454587221064,male,37.0,15.0,yes,5,17,5,2
1460,1.1554467613283195,male,27.0,10.0,yes,2,20,6,4
1480,0.9643357175067724,male,37.0,15.0,yes,2,16,5,4
1505,0.8188373310973558,female,32.0,15.0,yes,1,14,5,2
1543,1.0627008504116944,male,32.0,10.0,yes,3,17,6,3
1548,1.623631950397894,male,37.0,15.0,yes,4,18,5,1
1550,1.1414857541255317,female,27.0,1.5,no,2,17,5,5
1561,1.7071579021892704,female,47.0,15.0,yes,2,17,5,2
1564,1.147213841965451,male,37.0,15.0,yes,2,17,5,4
1573,1.529480393138173,female,27.0,4.0,no,2,14,5,5
1575,2.179061584360008,female,27.0,10.0,yes,4,14,1,5
1599,1.5626322637524692,female,22.0,4.0,yes,3,16,1,3
1622,0.46461734571219543,male,52.0,7.0,no,4,16,5,5
1629,2.04811540467814,female,27.0,4.0,yes,1,16,3,5
1664,1.8009746380067135,female,37.0,15.0,yes,2,17,6,4
1669,-0.0806086826225676,female,27.0,4.0,no,1,17,3,1
1674,1.6254832560027568,female,17.5,0.75,yes,2,12,3,5
1682,1.8517544269368282,female,32.0,15.0,yes,5,18,5,4
1685,0.2954168198854563,female,22.0,4.0,no,1,16,3,5
1697,1.802256645421549,male,32.0,4.0,yes,4,18,6,4
1716,0.674613145452234,female,22.0,1.5,yes,3,18,5,2
1730,2.588231425891798,female,42.0,15.0,yes,2,17,5,4
1731,2.527733495695644,male,32.0,7.0,yes,4,16,4,4
1732,0.7391455170042168,male,37.0,15.0,no,3,14,6,2
1743,1.9212907035010847,male,42.0,15.0,yes,3,16,6,3
1751,0.019761764754355093,male,27.0,4.0,yes,1,18,5,4
1757,0.8792584784587314,male,37.0,15.0,yes,4,20,7,3
1763,1.4706673755605983,male,37.0,15.0,yes,3,20,6,4
1766,0.17718681501634304,male,22.0,1.5,no,2,12,3,3
1772,2.1619095633620584,male,32.0,4.0,yes,3,20,6,2
1776,3.0415130862643966,male,32.0,15.0,yes,5,20,6,5
1782,0.8653626362489985,female,52.0,15.0,yes,1,18,5,5
1784,0.33808494767663166,male,47.0,15.0,no,1,18,6,5
1791,1.8335250962617704,female,32.0,15.0,yes,4,16,4,4
1831,2.776733592959418,female,32.0,15.0,yes,3,14,3,2
1840,0.8339881738614336,female,27.0,7.0,yes,4,16,1,2
1844,1.842841360846561,male,42.0,15.0,yes,3,18,6,2
1856,2.9208425948098635,female,42.0,15.0,yes,2,14,3,2
1876,0.5395861160678537,male,27.0,7.0,yes,2,17,5,4
1929,0.7937447925601075,male,32.0,10.0,yes,4,14,4,3
1935,1.3816527322023846,male,47.0,15.0,yes,3,16,4,2
1938,1.3151584338450923,male,22.0,1.5,yes,1,12,2,5
1941,2.229242394691265,female,32.0,10.0,yes,2,18,5,4
1954,1.837783827625135,male,32.0,10.0,yes,2,17,6,5
1959,0.4551136623380476,male,22.0,7.0,yes,3,18,6,2
9010,2.025477378332713,female,32.0,15.0,yes,3,14,1,5
